pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,declared_pledge_met,f_unsplit_ada,pi_unsplit_ada,f_half_ada,pi_half_ada,pi_split_sum_ada,delta_pi_ada,split_increases_pi,split_decreases_pi,f_unsplit_c50_ada,pi_unsplit_c50_ada,f_half_c50_ada,pi_half_c50_ada,pi_split_sum_c50_ada,delta_pi_c50_ada,split_increases_pi_c50,split_decreases_pi_c50
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,1405036.919509,880.0,3250.39087,340.0,0.05,True,417.2900753239843,344.0343653578073,208.64468263799006,208.64468263799006,417.2893652759801,73.25499991817281,True,False,417.2900753239843,182.90797698196909,208.64468263799006,172.01716414746184,344.0343282949237,161.1263513129546,True,False
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,PIXB,14816.950921,10000.0,2.828258,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,,27219.602099,105.0,134.259515,170.0,0.0,True,8.084083482386585,8.084083482386585,4.042040923208141,4.042040923208141,8.084081846416282,-1.635970303226486e-06,False,True,8.084083482386585,8.084083482386585,4.042040923208141,4.042040923208141,8.084081846416282,-1.635970303226486e-06,False,True
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,TTPL,218.112148,200.0,201.0,340.0,0.05,True,0.06477817736689456,0.06477817736689456,0.032389087642635525,0.032389087642635525,0.06477817528527105,-2.081623512451003e-09,False,True,0.06477817736689456,0.06477817736689456,0.032389087642635525,0.032389087642635525,0.06477817528527105,-2.081623512451003e-09,False,True
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,KDK,1753.913248,90.0,120.363176,345.0,0.15,True,0.5209032818325577,0.5209032818325577,0.2604515978907729,0.2604515978907729,0.5209031957815458,-8.605101198266851e-08,False,True,0.5209032818325577,0.5209032818325577,0.2604515978907729,0.2604515978907729,0.5209031957815458,-8.605101198266851e-08,False,True
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,13637592.089267,1000000.0,1000001.0,340.0,0.04,True,4065.0197261448534,751.2188176912161,2028.8031366106427,526.433275581328,1052.866551162656,301.6477334714398,True,False,4065.0197261448534,599.9857515994713,2028.8031366106427,375.2002094895829,750.4004189791658,150.4146673796945,True,False
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ORBST,62.60247,50.0,62.60247,170.0,1.0,True,0.018592608617975445,0.018592608617975445,0.009296304127945545,0.009296304127945545,0.01859260825589109,-3.620843555540709e-10,False,True,0.018592608617975445,0.018592608617975445,0.009296304127945545,0.009296304127945545,0.01859260825589109,-3.620843555540709e-10,False,True
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,YOLO,6.502255,1000.0,6.502255,340.0,0.03,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,,5.885306,2500.0,5.885306,340.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,False
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,,471199.213797,40000.0,62735.629901,340.0,0.0069,True,139.96354832087965,139.96354832087965,69.9768144413208,69.9768144413208,139.9536288826416,-0.00991943823805741,False,True,139.96354832087965,139.96354832087965,69.9768144413208,69.9768144413208,139.9536288826416,-0.00991943823805741,False,True
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,HEPHY,824833.925977,25000.0,26831.176014,170.0,0.0,True,244.99437246348307,172.4395058741598,122.49143834226574,122.49143834226574,244.98287668453148,72.54337081037167,True,False,244.99437246348307,90.2044866652792,122.49143834226574,86.21956596291531,172.43913192583062,82.23464526055142,True,False
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,,197.226148,100.0,197.226148,340.0,0.01,True,0.058575151039089286,0.058575151039089286,0.02928757272612113,0.02928757272612113,0.05857514545224226,-5.586847026672892e-09,False,True,0.058575151039089286,0.058575151039089286,0.02928757272612113,0.02928757272612113,0.05857514545224226,-5.586847026672892e-09,False,True
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,AGC,56318.891059,25000.0,36474.258684,340.0,0.01,True,16.727317986782683,16.727317986782683,8.363433841307357,8.363433841307357,16.726867682614714,-0.0004503041679697617,False,True,16.727317986782683,16.727317986782683,8.363433841307357,8.363433841307357,16.726867682614714,-0.0004503041679697617,False,True
pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,,1053.239172,1000.0,1053.239172,340.0,0.0298,True,0.3128066156924734,0.3128066156924734,0.1564032925441911,0.1564032925441911,0.3128065850883822,-3.060409120569929e-08,False,True,0.3128066156924734,0.3128066156924734,0.1564032925441911,0.1564032925441911,0.3128065850883822,-3.060409120569929e-08,False,True
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,MEDIA,581997.338188,5000.0,5072.461821,170.0,0.025,True,172.85349730446566,170.09558565301387,86.42591968342526,86.42591968342526,172.85183936685053,2.7562537138366565,True,False,172.85349730446566,87.94289183180878,86.42591968342526,85.04776505794214,170.0955301158843,82.15263828407551,True,False
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,1PCT4,5218912.081561,50000.0,59910.63248,340.0,0.01,True,1550.2869465570748,365.85745370921757,775.069146529082,349.295134801451,698.590269602902,332.73281589368446,True,False,1550.2869465570748,199.48945779144924,775.069146529082,182.9271388836827,365.8542777673654,166.36481997591613,True,False
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,103.60797,100.0,103.60797,345.0,0.03,True,0.03077102847287149,0.03077102847287149,0.015385514132769099,0.015385514132769099,0.030771028265538198,-2.0733329289535085e-10,False,True,0.03077102847287149,0.03077102847287149,0.015385514132769099,0.015385514132769099,0.030771028265538198,-2.0733329289535085e-10,False,True
pool17r3u34ywld6sehe9dd5t40ygq7rmc6yfw2k0h0hpllznwlmwsnn,ADAR,406561.561576,100000.0,151815.67882,170.0,0.025,True,120.78196025713429,120.78196025713429,60.38214968267621,60.38214968267621,120.76429936535241,-0.01766089178187258,False,True,120.78196025713429,98.92198819858214,60.38214968267621,60.38214968267621,120.76429936535241,21.842311166770273,True,False
pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,65360966.448168,10000.0,11006.626857,340.0,0.0,True,19412.6181260449,343.21178223498123,9706.121266283793,341.5772319088511,683.1544638177022,339.942681582721,True,False,19412.6181260449,173.24040981910935,9706.121266283793,171.60585949297925,343.2117189859585,169.97130916684915,True,False
pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,0PCT,2966381.221451,10.0,759.884097,840.0,0.0,True,880.9998239392694,840.0105027344314,440.4999034469272,440.4999034469272,880.9998068938544,40.989304159423,True,False,880.9998239392694,420.1180921832966,440.4999034469272,420.0052513650325,840.010502730065,419.8924105467684,True,False
pool17s3mr9c4ejjfq20dz0ls9ggskc770kt267s9xmw93payzdswwgg,FIKA,71803695.526176,50000.0,51462.324565,998.0,0.03,True,21329.44978846805,1622.0780664001536,10663.693115670405,1294.6904540898151,2589.3809081796303,967.3028417794767,True,False,21329.44978846805,1138.3949748534951,10663.693115670405,811.0073625431567,1622.0147250863133,483.6197502328182,True,False
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,PSB,17593835.336317,50000.0,52290.700816,240.0,0.0169,True,5226.286319830776,338.83754424478013,2612.8908887151515,287.0351466318081,574.0702932636162,235.2327490188361,True,False,5226.286319830776,221.21616924715988,2612.8908887151515,169.41377163418787,338.82754326837573,117.61137402121585,True,False
pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,FGMTQ,10524.814153,2e-06,5.046709,170.0,0.1,True,3.1258150469451187,3.1258150469451187,1.5629075234725531,1.5629075234725531,3.1258150469451063,-1.2434497875801753e-14,False,False,3.1258150469451187,3.1258150469451187,1.5629075234725531,1.5629075234725531,3.1258150469451063,-1.2434497875801753e-14,False,False
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,,98.62403,50.0,98.62403,340.0,0.05,True,0.029290826601750898,0.029290826601750898,0.014645412602363553,0.014645412602363553,0.029290825204727106,-1.3970237917881878e-09,False,True,0.029290826601750898,0.029290826601750898,0.014645412602363553,0.014645412602363553,0.029290825204727106,-1.3970237917881878e-09,False,True
