pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation
pool10jn0wjlh9y3w2ygq84u2llvlnxfz3lc4g0ssqlmpp3w3y2d2lw5,,EARN,,7382559135156,,100000000000,,4,88,500,7382559135156,88,4,1244768444,406418482,0.05,340000000,100000000000,0.09949999999999999
pool10jqlkjfn2rtlc6hp95p8k4h04h3dfmdcgnga6umwp2rpukpg20l,,CCIO,,502040861746,,410000000000,,1,12,500,502040861746,12,1,2204258,340770564,0.01,340000000,410000000000,0.0068000000000000005
pool10kjjh9zfs77vzxpp4qpdxwvnh3x8zdf8qcv7pckvdhw02fu6unz,,,,11681755552649,,,,7,1085,500,11681755552649,1085,7,27219648,2892155371,0.99,170000000,,0.1575
pool10kya8ug3wr6cwnzm0qdcppjtuwfwmnvusu2uenscz4dg7pl07qv,,WAV2,,37648361392739,,10000000,,39,11,500,37648361392739,11,39,,16260111564,1,340000000,10000000,0.5075
pool10ldeq0mccp8t4gfmvfkwmfcvh2pvz44hj2hmewfpk9udjxug58y,,,,188333110683,,,,2,5,500,188333110683,5,2,474553102,357284826,0.035,340000000,,0.0025
pool10le7rwlfg3t9646gm09jp05qg5kqvq3gvut4q2yaeu2ujncnh7w,,,,2706664774,,0,,0,38,500,2706664774,38,0,0,0,0.05,340000000,0,0.0
pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,,,,3348933229253,,1200000000000,,0,64,500,3348933229253,64,0,0,0,0.005,340000000,1200000000000,0.0451
pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,,JORGE,,2888311726155,,200000000000,,1,366,500,2888311726155,366,1,213449290,190000000,0,190000000,200000000000,0.038900000000000004
pool10mucfueg7nwruvagk0fnjcftcqktjvt6262xtsva46q5zg4utmg,,RAMBO,,17077862922,,15000000000,,0,9,500,17077862922,9,0,0,0,0,170000000,15000000000,0.0002
pool10n23qyec2zcetv0e3x7fdjydscsrlet5sph2hgtfc7x5ze56jqn,,,,259288771722,,,,0,313,500,259288771722,313,0,0,0,0.01,340000000,,0.0034999999999999996
pool10nw2295p9xkwtzpm26ewn79v3m2ez2yztjzqusc8n6kqxrja8wp,,,,77729936401,,,,0,14,500,77729936401,14,0,0,0,0.025,345000000,,0.001
pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,,,,70518530641,,0,,0,111,500,70518530641,111,0,0,0,0.02,340000000,0,0.001
pool10p3g22454ly7eaurlur5wc9d9ual2fnfwy7a6e7k09z3yf929k9,,OUROS,,7126463417589,,2500000000,,6,164,500,7126463417589,164,6,1990015520,402791184,0.029,340000000,2500000000,0.09609999999999999
pool10p6wd9k0fwk2zqkqnqr8efyr7gms627ujk9dxgk6majskhawr6r,,BBHMM,,5999083331587,,550000000000,,6,249,500,5999083331587,249,6,1948225987,361666490,0.01,340000000,550000000000,0.0809
pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,,SBPIO,,10362703061,,100000000,,0,4,500,10362703061,4,0,0,0,0.15,345000000,100000000,0.0001
pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,,,,247210196,,200000000,,0,1,500,247210196,1,0,0,0,0.015,340000000,200000000,0.0
pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,,,,124122312269,,0,,0,2,500,124122312269,2,0,0,0,0.06,345000000,0,0.0017000000000000001
pool10pxym4rs92lj853juzku38z58d9n59ra55qd2mnm820ljx4c6h9,,,,139818659,,,,0,1,500,139818659,1,0,0,0,0.05,340000000,,0.0
pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,,KURIS,,2401503345713,,100000000,,1,39,500,2401503345713,39,1,76469643,340000000,0,340000000,100000000,0.032400000000000005
pool10q33p4hx4wqum6thmglw7z5l2vaay4w6m5cdq8fnurw7vjdppcf,,SPKL,,302290279016,,1000000000,,0,23,500,302290279016,23,0,0,0,0.01,340000000,1000000000,0.0040999999999999995
pool10q39xyv0zwt7cyc0f2ec67ptfmq3y6k8f0t0fvrdddaqzs3hpxc,,DIDIT,,10610663385,,5000000000,,0,19,500,10610663385,19,0,0,0,0.25,340000000,5000000000,0.0001
pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,,WAAUS,,4019032976275,,30000000000,,4,480,500,4019032976275,480,4,1453371062,181983234,0.008,170000000,30000000000,0.0542
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,,,,1833644982008,,44325545672,,0,9,500,1833644982008,9,0,0,0,0.015,340000000,44325545672,0.024700000000000003
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,,SPS2,,47444992427551,,10000000000,,40,450,500,47444992427551,450,40,15517079927,1156885539,0.05,340000000,10000000000,0.6396000000000001
pool10r8gk6z4epj36rluw3klk5k0uzfcdc0rw9cu0zuyxw56quaksrv,,SIMPL,,2097520353262,,0,,2,5,500,2097520353262,5,2,,833851840,1,340000000,0,0.028300000000000002
pool10rdglgh4pzvkf936p2m669qzarr9dusrhmmz9nultm3uvq4eh5k,,,,60158299780165,,,,55,40,500,60158299780165,40,55,21458271099,1469546745,0.05,340000000,,0.8109999999999999
pool10retvgthe4vymhaq8vr2734zladmeeuwy07rq8r5f690ydmz3vc,,MORAL,,1074408468,,59000000000,,0,3,500,1074408468,3,0,0,0,0,340000000,59000000000,0.0
pool10s8x49tu6wcne63rqv6gmnhwpcg4kg8r4s3ncv6q7uxx76jvlwg,,,,5097623546,,5000000000,,0,1,500,5097623546,1,0,0,0,0,340000000,5000000000,0.0001
pool10scv5quxduhrcc26wpurhk743dngspe8dc3zpkkam0svyx6ejx3,,CDNTH,,9108221744942,,100000000,,8,20,500,9108221744942,20,8,2395880263,939081741,0.2,340000000,100000000,0.12279999999999999
pool10tqeu6d03p6rnalqlvdshmpsljxaq2c0ww6draq6xm8lgyl2a3p,,CASP,,32163410997429,,100000000000,,27,1177,500,32163410997429,1177,27,10689505081,501671076,0.03,170000000,100000000000,0.4336
pool10u90lv7ayyfdulnt004h2wg42yff22c8vjlnqjxv7pytypuaykv,,,,6192921948,,45000000000,,0,3,500,6192921948,3,0,0,0,0.025,340000000,45000000000,0.0001
pool10usr6ag036ujwhmm85km8w0skjn3fp3dwnktt8sje4lfvwhu40u,,WALDO,,422381826,,66000000000,,0,2,500,422381826,2,0,0,0,0.019,345000000,66000000000,0.0
pool10v6uh7yan2dg8utwpgurj6th3u3s3q3m2lcg8z9mxtncvx72dhc,,,,1000000,,100025042945,,0,1,500,1000000,1,0,0,0,0.03,340000000,100025042945,0.0
pool10w8gmhnprfmhdlp6npjt8d3ts64ng4qxsu0mr33dhpxpzwn4rgt,,,,2915210,,10000000000,,0,1,500,2915210,1,0,0,0,0.02,340000000,10000000000,0.0
pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,,4TUN8,,1352512014365,,200000000000,,0,23,500,1352512014365,23,0,0,0,0.01,340000000,200000000000,0.0182
pool10wfvyl284h0eyzjtwndh8kvu36lqvptusq4nxtv52pmazpyvfud,,ACT,,2396130474536,,120000000000,,0,231,500,2396130474536,231,0,0,0,0.0199,340000000,120000000000,0.0323
pool10wugf8sxugp74y0dafvc83jmcg2z9v7u5yfs79zy67rxc5lqhd6,,,,4579530164,,330000000000,,0,2,500,4579530164,2,0,0,0,0.01,340000000,330000000000,0.0001
pool10ww24pk8znf747x6d0wcueajegrjwzpv8x9a4aar4t05s7uzf76,,,,2452995576,,,,0,1,500,2452995576,1,0,0,0,0.018,340000000,,0.0
pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,,,,33130857980526,,,,39,8,500,33130857980526,8,39,14917334717,1299906662,0.06,345000000,,0.44659999999999994
pool10xk8jp4m2cztf69x9gvg3j33x5drkrz2hulsjes29wktcfcxdls,,,,14182941652892,,,,9,6,500,14182941652892,6,9,3190173852,549439999,0.06,345000000,,0.1912
pool10xmmn972gyza7nj8q4cyy0vrpn6kqzmdz2ut7ynnc8d0ycxlvw3,,MATE,,305950666421,,101000000000,,0,15,500,305950666421,15,0,0,0,0.015,170000000,101000000000,0.0040999999999999995
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,,NKR,,39641351912817,,40000000000,,49,392,500,39641351912817,392,49,19865383475,540925753,0.01,340000000,40000000000,0.5344
pool10ysem79xjxd223plxqws0fheawd78znr3qs4h2h422gmxa40amu,,LUCY,,8807655699,,3100000000,,0,11,500,8807655699,11,0,0,0,0.01,340000000,3100000000,0.0001
pool10zpgnaflyf6hmfk97h7s6nk7l6q04xhfzgrw7uns0js67dj65ux,,,,488698499,,,,0,4,500,488698499,4,0,0,0,0.01,340000000,,0.0
pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,,XSP,,59069271611489,,20000000000,,47,1256,500,59069271611489,1256,47,18533135916,1052377186,0.037,340000000,20000000000,0.7963
pool120s8wucgh9dnshf3xkvffq30lcf4kta9uzf35s44eulezc8puwj,,REEF,,9802291,,1000000,,0,1,500,9802291,1,0,0,0,0.01,340000000,1000000,0.0
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,,,,67456466,,500000000,,0,3,500,67456466,3,0,0,0,0.02,340000000,500000000,0.0
pool122gklgk6gep3dm5grag0kavzzxcwk4kxxrqegfygghjpgch6pns,,,,5865827814,,1000000,,0,1,500,5865827814,1,0,0,0,0.05,340000000,1000000,0.0001
pool122pmneflla304ptc7s5ws948u28zaek08k6hk3fmw8rgkzmgect,,PBDOT,,10731313434,,3100000000,,0,5,500,10731313434,5,0,0,0,0.01,340000000,3100000000,0.0001
pool1233gq8vt6nzytuw60sr9gy2jmehc88fpglrjrzsd8kys5gqelgg,,,,2192059776,,,,0,2,500,2192059776,2,0,0,0,0.01,345000000,,0.0
pool123fz95jxlu2fgqteredsqxml553rt9lsu9ef352kagm7qlejem4,,,,10704817197,,7495000000,,0,5,500,10704817197,5,0,0,0,0.02,340000000,7495000000,0.0001
pool123gn9my6u32zea8l3uk889rjj2qf2tfagcz67q4v4r9ccjjtge7,,SNY,,31581960364,,100000000,,0,9,500,31581960364,9,0,0,0,0.15,345000000,100000000,0.0004
pool123rnakf966gefhpzqgrgufww8g5wkjn4rghch936yw5257e46gf,,,,250000000,,,,0,1,500,250000000,1,0,0,0,0.025,430000000,,0.0
pool124hy9qgc0nhqsve268kj5r53pvz7ppg295q6r2d0sjxswchljf0,,,,33474149303266,,,,30,9,500,33474149303266,9,30,11399536319,1074705433,0.06,345000000,,0.45130000000000003
pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,,SHARP,,21726731982603,,100000000000,,21,64,500,21726731982603,64,21,8084541990,634626081,0.035,340000000,100000000000,0.2929
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,,DOLCA,,751206621865,,50000000000,,2,85,500,751206621865,85,2,583950610,183280185,0.02,170000000,50000000000,0.0101
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,,1PCT2,,819458051481,,50000000000,,1,137,500,819458051481,137,1,71122223,340770050,0.01,340000000,50000000000,0.011000000000000001
pool125kh7e0y9lwya4sz5etmsk7hvga9jtfpuhw00vz9zvk6sh8xh5r,,CHOCO,,6785428879946,,10000000000,,8,27,500,6785428879946,27,8,3134881200,170000000,0,170000000,10000000000,0.0915
pool1263z8symvqmmsg876y2lzluv29am2v9fpzka9sf3nrhz7uwlzap,,,,673529088835,,,,1,51,500,673529088835,51,1,75419748,340384712,0.005,340000000,,0.0091
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,,XPPX,,438644561341,,119000000000,,0,29,500,438644561341,29,0,0,0,0,340000000,119000000000,0.0059
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,,ADAAF,,2901136372,,2500000000,,0,2,500,2901136372,2,0,0,0,0.0799,340000000,2500000000,0.0
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,,NAP,,24483731642928,,20000000000,,33,193,500,24483731642928,193,33,12940325078,742590014,0.03,340000000,20000000000,0.3301
pool126ugnr0nxjxz72jrlzrqetqx0exn43t5w67u9vuq23xex4ym7dv,,,,109611710,,,,0,1,500,109611710,1,0,0,0,0.15,345000000,,0.0
pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0,,BIOME,,2666797935,,10000000000,,0,5,500,2666797935,5,0,0,0,0.02,340000000,10000000000,0.0
pool126vzyvxdwhvrvcjrqkhg0c4j8pega886ww7qg0dad6mjy73pe2k,,,,100002251543,,,,0,2,500,100002251543,2,0,0,0,0,340000000,,0.0013
pool127cp6le6v4hs453tkwnjd6ua9fcmmh7y5zc44zx752yzklgcrcq,,,,1442483670,,,,0,2,500,1442483670,2,0,0,0,0.06,340000000,,0.0
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,,TTS17,,1665742502804,,28000000000,,2,895,500,1665742502804,895,2,455910260,344941687,0.01,340000000,28000000000,0.0225
pool127jufnlxk4n6he84qjf8ppzmxs9sjnqlhulnuzsk0uc0whtl9sn,,WILDR,,77653341088,,6000000000,,0,25,500,77653341088,25,0,0,0,0,340000000,6000000000,0.001
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,,ARTZ,,2910862895044,,1500000000000,,2,155,500,2910862895044,155,2,116045136,349928098,0.02,340000000,1500000000000,0.0392
pool127xz8pls3lr6nct6w274ph2g4u83vqajgykf3l9ll772gvmju8z,,,,2162167160,,2000000000,,0,2,500,2162167160,2,0,0,0,0,340000000,2000000000,0.0
pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,,BTCAO,,2663342532749,,1000000,,0,7001,500,2663342532749,7001,0,0,0,0,700000000,1000000,0.0359
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,,BIZ,,13456933998,,10000000000,,0,1,500,13456933998,1,0,0,0,0.01,340000000,10000000000,0.0002
pool129hymvzfw4ns3keud8zd9pdrpxa54jghsqh2j4jjxh4dcljet2f,,,,49905708453698,,,,48,6,500,49905708453698,6,48,18983871726,1028535547,0.035,340000000,,0.6728000000000001
pool129qfex5zjfs02xppkm4vehwa6qjj2sydx5layg3g07gfu498cnc,,,,5505087142,,,,0,2,500,5505087142,2,0,0,0,1,340000000,,0.0001
pool12a4mx8ztxg7dwatm6lmfm36q7eyygkt3y3h29tklvcp6vyxp0nt,,,,18137202111,,50000000000,,0,16,500,18137202111,16,0,0,0,0.03,340000000,50000000000,0.0002
pool12ahcpgfgzkm29zajw8fgfqjma6ngsks7zdk4tr7q280pwfvtlek,,,,33182855417240,,,,33,10,500,33182855417240,10,33,12571535484,1149813329,0.06,345000000,,0.4473
pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,,,,97067310172,,30000000000,,0,90,500,97067310172,90,0,0,0,0.01,340000000,30000000000,0.0013
pool12cmz6vtm43tztqck4xnayhpmeml4ljxutvuexhwgsvrpwllnscv,,,,8858762849,,,,0,8,500,8858762849,8,0,0,0,0.6,340000000,,0.0001
pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,,H3ART,,20130110684,,10000000000,,0,6,500,20130110684,6,0,0,0,0,340000000,10000000000,0.0003
pool12dcwy586prq83qggtfvaxwdpys9dw4sl2yahrdjyjxsqzcq84rk,,,,1974405103679,,10000000000,,3,28,500,1974405103679,28,3,1071566475,170000000,0,170000000,10000000000,0.026600000000000002
pool12e8xz54gjtcz6dzkhua9uq9dp23cqcmf6xc4929t4ep4ketccsm,,SOCK,,626810106184,,12600000000,,0,32,500,626810106184,32,0,0,0,0,340000000,12600000000,0.0084
pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,,CAN1,,8632549809410,,40000000000,,9,318,500,8632549809410,318,9,3507629330,200000000,0,200000000,40000000000,0.1164
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,,FREE1,,550897044129,,300000000000,,0,21,500,550897044129,21,0,0,0,0,170000000,300000000000,0.0074
pool12f68ksfmsthe4r9xx2up9x4zx43tstu3psmjvk57papsv8vu9re,,,,1093094791,,1000000000,,0,1,500,1093094791,1,0,0,0,0,340000000,1000000000,0.0
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,,,,668530441856,,225000000000,,1,96,500,668530441856,96,1,117278429,174943573,0.02,170000000,225000000000,0.009000000000000001
pool12fr472y9lwzjy055gpuvpxdy5slpe0ej20pykdeatl59zg9ren2,,CARDX,,284429349206,,49000000000,,1,14,500,284429349206,14,1,60674899,340000000,0,340000000,49000000000,0.0038
pool12fwssqn23kzvxrl35lvywa3ypsy7ldr4zds248np7ypukm4a5y5,,,,73969991354,,,,0,2,500,73969991354,2,0,0,0,1,170000000,,0.001
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,,ZETE2,,376439709643,,1000000000,,1,90,500,376439709643,90,1,246008197,170000000,0,170000000,1000000000,0.0051
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,,NDE,,56820374615085,,2000000000,,30,13,500,56820374615085,13,30,11796427614,704905644,0.03,340000000,2000000000,0.7659999999999999
pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,,,,851328895,,0,,0,5,500,851328895,5,0,0,0,0.075,340000000,0,0.0
pool12jnulzs7j8lsku4r2a7q6tee6tt66872vwhqh8jxvgzn6837jtl,,1JPN,,43269772552116,,100000000000,,35,610,500,43269772552116,610,35,14081525808,482583006,0.01,340000000,100000000000,0.5832999999999999
pool12jqfrwhuv2jn0uymwmud2d63gp5drj08fjfart9dxgpu2tmj8a0,,IOGP,,2925923,,64000000000000,,0,1,500,2925923,1,0,0,0,1,500000000,64000000000000,0.0
pool12jzydsj2yjjn59zefvgz2q47rvfk950xckm5x4ejcdvucueg5c8,,ZILLA,,4195262967,,20000000,,0,2,500,4195262967,2,0,0,0,0.02,340000000,20000000,0.0001
pool12k9dcw2nalx5k4navgrcuulym35c4jr2aqqr2vft6cnlvxh5rye,,,,10149595422,,10000000000,,0,4,500,10149595422,4,0,0,0,0.01,340000000,10000000000,0.0001
pool12kdg7dmdfh0t9hmy43pvl38ftu5dvppyn86wgkc4jq8557xkyz7,,RENEW,,214063450696,,30000000000,,0,26,500,214063450696,26,0,0,0,0,170000000,30000000000,0.0029
pool12ktz62g9d32nq0cdk9jyyqg6kquj7lnmx776at5h598supql0t2,,CTEC2,,7546065412633,,10000000000,,8,5,500,7546065412633,5,8,1324477579,2007771023,0.5,680000000,10000000000,0.1017
