pool_id,ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,fixed_cost_ada,margin,f_ada_k1000,desirability,role,free_space_ada,rank,received_ada,sigma_after_ada
pool1phc0dedrry2jp2s2tqngcw87vzx3mychvm7qqe3470etzsf3ph7,BROCK,1563630.540566,20000.0,20519.99193,170.0,0.0,464.46113295915296,0.00018831886773749284,receiver,38436369.459434,471.0,38436369.459434,40000000.0
pool1q0jmr57udknpq8k5qtgt5vgdjq9pzrzevf68966wxn8zgz7qy3w,EPOCH,3167693.971006,50000.0,1101442.487135,340.0,0.015,941.1473975807543,0.00018692783836975058,receiver,36832306.028994,472.0,36832306.028994,40000000.0
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,NUFI4,3241970.233631,1000.0,1002.830618,340.0,0.03,962.8557422030129,0.00018635891954512282,receiver,36758029.766369,473.0,36758029.766369,40000000.0
pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CAPEX,3050046.916677,150000.0,213434.397454,340.0,0.0,906.8519930644477,0.00018585025363545164,receiver,36949953.083323,474.0,36949953.083323,40000000.0
pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k,CAPO,3050461.508754,1.0,360.083893,340.0,0.0,905.9712047519916,0.00018553625512985732,receiver,36949538.491246,475.0,36949538.491246,40000000.0
pool1je2n5smmnyn3lh92xrp8nepjyfp596ypga6pmdecwtcrcj9uvec,YOADA,1543306.675854,150000.0,156971.375168,170.0,0.015,458.83648699082,0.00018434698957582447,receiver,38456693.324146,476.0,38456693.324146,40000000.0
pool1zwqrrwpr5zx7c3f4ukpu4r4fz5c2hkwx9vwqka5068urgqvpjzr,CAR,1586426.072323,40000.0,40000.0,170.0,0.03,471.3026180185629,0.0001842276451306963,receiver,38413573.927677,477.0,38413573.927677,40000000.0
pool1sm2kmdn4f9rat3kl67y9drqcnnqc34zg4f4ufmnrfaj45gcv89d,LTES,1512507.302068,25000.0,172171.883282,170.0,0.0025,449.2923311738152,0.00018419355725752095,receiver,38487492.697932,478.0,38487492.697932,40000000.0
pool1gntlh2yq89tpsd7kgaeuremj3s60rscqahyl52qzv0x87mt22rq,KOR,2993490.024348,10000.0,14191.223855,340.0,0.0,889.1195561421742,0.0001834379108250998,receiver,37006509.975652,479.0,37006509.975652,40000000.0
pool1fd0q9h8974y6psejmzczlywy8fgxxy07rn2ynrwu734aqwq540p,,3672487.306002,0.0,0.0,345.0,0.1,1090.7096233660122,0.00018274771431682263,receiver,36327512.693998,480.0,36327512.693998,40000000.0
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,SALT,2974683.855982,10000.0,102863.793994,340.0,0.0,883.5337896098379,0.00018271985055380178,receiver,37025316.144018,481.0,37025316.144018,40000000.0
pool1vc8jhqtwjrjwsfk6a0enx47hd2ufg98c34ta6lvl0zv0uhpech9,MDS,1485393.826403,50000.0,135705.730439,170.0,0.0,441.319420384744,0.0001826582388872355,receiver,38514606.173597,482.0,38514606.173597,40000000.0
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,3235225.509302,50000.0,54043.527394,340.0,0.05,961.2116841420506,0.00018241420829494915,receiver,36764774.490698,483.0,36764774.490698,40000000.0
pool1f6lnuxzw90mmd399nxqjvzyyxgmf4h3cp7j6pp5s7xmps86arct,DYNO,1500651.74487,25000.0,41152.079103,170.0,0.01,445.7706106804854,0.00018192955527955048,receiver,38499348.25513,484.0,38499348.25513,40000000.0
pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BANK,3174193.184991,10000.0,10000.375823,340.0,0.045,942.7916092347068,0.0001813582076671169,receiver,36825806.815009,485.0,36825806.815009,40000000.0
pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch,SKY2,3040140.25858,10.0,30479.941107,340.0,0.0216,902.9059100133092,0.0001811584649105192,receiver,36959859.74142,486.0,36959859.74142,40000000.0
pool1cmqpzlsrrjup8zg6qaperz868u64dlt7uvvdszsr658mvzz9qq0,TREK,1467248.960741,1000.0,1062.166597,170.0,0.0,435.76867805767165,0.00018113400327334452,receiver,38532751.039259,487.0,38532751.039259,40000000.0
pool16e2x06wk8ufyakgrzq0c9p5tmfhl6w0c80raxr0xtg5g7aakhgh,CDN,2974546.641611,100000.0,141522.698909,340.0,0.01,884.0873516047666,0.0001810852351593958,receiver,37025453.358389,488.0,37025453.358389,40000000.0
pool1yd67lvc04eztwrpnefqh3g4dsydmezwgrg6ce4km728v6sg8zwf,FRADA,1508734.474491,50000.0,91354.284305,170.0,0.02,448.2541573029424,0.00018074026859423383,receiver,38491265.525509,489.0,38491265.525509,40000000.0
pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz,CASH,1448262.840343,610071.179076,695468.255894,170.0,0.0,431.33383624219044,0.00018044641411934408,receiver,38551737.159657,490.0,38551737.159657,40000000.0
pool1tcmk6at0dmkytxgq5j4u7fgsx9kytvfu7gz22lrs8hp9ztu7arw,RATS,3443699.351419,1000000.0,1000038.311684,340.0,0.1,1028.5817936809678,0.00017995868717677393,receiver,36556300.648581,491.0,28370700.550204366,31814399.90162337
pool1j6dh3ynys827j38976q0q3s3c9hpzgx40kjcq4472h6m7d3t0hm,KIND,3012812.183173,100000.0,207838.082216,340.0,0.03,895.4608363410202,0.0001788352471023751,receiver,36987187.816827,492.0,0.0,3012812.183173
pool1ck8rqpxp7j8kyzutk856fnvgm8xsqmuh922wkeeg32ekjjrvtc0,ISPF,2867847.570208,168.0,1203.702556,340.0,0.0,851.7369154084616,0.00017843937060132742,receiver,37132152.429792,493.0,0.0,2867847.570208
pool1we0xjccr3vc4ypnmhzsgwp7sxpsytu8dtv0syeqmtrllvcex68q,JUNO,1433286.518714,1000.0,1051.265409,170.0,0.0,425.6819314047355,0.0001783885692542083,receiver,38566713.481286,494.0,0.0,1433286.518714
pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,KOALA,1501809.247922,500.0,699.789655,170.0,0.03,446.0312586979855,0.0001782851725726969,receiver,38498190.752078,495.0,0.0,1501809.247922
pool1q8fqknvzyj9p4ezhxqdghlc7rnmwvwuku9eevgvl25cpjy385gg,PORTO,1411419.44955,1000.0,2105.743249,170.0,0.0,419.1874753663815,0.0001765509717510478,receiver,38588580.55045,496.0,0.0,1411419.44955
pool1gdgjzmp96kk0d0sj482655wqlq8jtc4t9xw8xzfwfx4tjyq73hw,LUNA9,2869997.046427,250000.0,251861.355971,340.0,0.02,853.8903343052158,0.0001754749288840152,receiver,37130002.953573,497.0,0.0,2869997.046427
pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,LOOT,2881053.730859,10000.0,10038.831416,340.0,0.0199,855.723976938159,0.0001754431249869068,receiver,37118946.269141,498.0,0.0,2881053.730859
pool1nffpy6r7l4ueeedzvvzsta2vty9g6mtet6huuhfzyvndkwd35dl,ALAB,2832084.619837,1000.0,1438.386722,340.0,0.01,841.1209052399798,0.00017517474326601636,receiver,37167915.380163,499.0,0.0,2832084.619837
pool1upa4pa4qmcgaps4uactx9eas44rfwk9h0rxgua3l4xnf6wevfkt,FMS,1375662.616151,26000.0,32764.369716,170.0,0.0,408.64535182182954,0.00017347665700878114,receiver,38624337.383849,500.0,0.0,1375662.616151
pool1qzlw756y0z6ehg9jkerrfrydr7qlvzl5pgset33h3h2akst593a,BCSH5,2821999.887363,10000.0,10001.979702,340.0,0.02,838.1839349590526,0.00017300505873374996,receiver,37178000.112637,501.0,0.0,2821999.887363
pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,NERD2,2909886.090157,2500.0,2500.0,340.0,0.04,864.2377373249271,0.00017295117823831266,receiver,37090113.909843,502.0,0.0,2909886.090157
pool1rqgf6qd0p3wyf9dxf2w7qcddvgg4vu56l35ez2xqemhqun2gn7y,HADA,1381877.482224,50000.0,95149.445568,170.0,0.01,410.56369282702826,0.00017234382856826447,receiver,38618122.517776,503.0,0.0,1381877.482224
pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,DEAD,2806910.095982,340000.0,394254.532426,340.0,0.03,835.5847894140887,0.0001712620744140673,receiver,37193089.904018,504.0,0.0,2806910.095982
pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,AIR,2698085.785981,500.0,502.775251,340.0,0.0,801.3205415726393,0.0001709806796987766,receiver,37301914.214019,505.0,0.0,2698085.785981
pool1q7wrwstqkzhrffdzpw8ftfd4epmxywdjnp8384atjcnezchv242,SPEC,1369403.911896,8601.0,8970.379954,170.0,0.017,406.7327454652668,0.00016993400323368614,receiver,38630596.088104,506.0,0.0,1369403.911896
pool175gxtzacpcm90adjpvlhjmfpj4ft2a3zuqsgm558hf3q7ra2vf9,CSK,1640336.007702,10.0,3876.554386,200.0,0.05,487.171297962823,0.0001663151523734909,receiver,38359663.992298,507.0,0.0,1640336.007702
pool1lakxjm7v0q03xddynffn6m2wfm27pms3z9enztwvu7k0297tcr7,ROS,1294199.433437,20000.0,27629.133369,170.0,0.0,384.4291038202249,0.00016568474555020196,receiver,38705800.566563,508.0,0.0,1294199.433437
pool1wnpac2c9am0h3yx2luh9tlsdhcpz2tmfyqjm8g8f67afk7fa6mh,FNX,1381173.754492,10000.0,28233.524245,170.0,0.05,410.23294381208973,0.00016523720920647361,receiver,38618826.245508,509.0,0.0,1381173.754492
pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,RELAY,2570541.837175,10000.0,20493.136242,340.0,0.0,763.4964210704688,0.0001647498651630145,receiver,37429458.162825,510.0,0.0,2570541.837175
pool1qqenhz258k5k9nyjull6gkzg7s4f3ae8v7qxwpegeef9v0nsy3e,CHRTY,1521005.831417,60000.0,67289.860036,200.0,0.01,451.9326295500971,0.00016397918936460461,receiver,38478994.168583,511.0,0.0,1521005.831417
pool1chfk2749hyrwqqpj9fapredjsgw3fdauyxw3hn82kavqva6nv3w,KSP,2554060.835543,1000.0,8010.643185,340.0,0.0,758.5486487033417,0.00016387575537696897,receiver,37445939.164457,512.0,0.0,2554060.835543
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,APE,2622795.543385,25000.0,1081.182005,340.0,0.025,779.106003162921,0.0001632335978927668,receiver,37377204.456615,513.0,0.0,2622795.543385
pool1030as3pp5684ghgf4kzcpv4p2jnmkmme7j363t95690zwxp7wa0,888,1268558.68384,50000.0,53374.407057,170.0,0.0,376.89555937518014,0.0001630949848917477,receiver,38731441.31616,514.0,0.0,1268558.68384
pool1mrxg6svcug7mc459ce5zum4qd6p0hkfc08jzpphxfnxzz8yf7ll,PET♥,1476163.150429,10000.0,12855.476493,200.0,0.0,438.44648409448956,0.00016153125352383487,receiver,38523836.849571,515.0,0.0,1476163.150429
pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,AOAUS,2514534.628327,60000.0,65345.893674,340.0,0.01,747.1427421297609,0.00016029658536722538,receiver,37485465.371673,516.0,0.0,2514534.628327
pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,OCEA1,3832590.751234,4000.0,10099.619366,500.0,0.039,1138.2947171392836,0.00016004871456034054,receiver,36167409.248766,517.0,0.0,3832590.751234
pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,DIVY,2515579.549609,1000.0,1829.949321,340.0,0.02,747.1198185330353,0.00015860258612151152,receiver,37484420.450391,518.0,0.0,2515579.549609
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,8BALL,1201228.773601,808000.0,904013.512889,170.0,0.0,357.5354927590003,0.00015611971414638463,receiver,38798771.226399,519.0,0.0,1201228.773601
pool14qpadfdjzw6jkwxy67uhey6tjpyppsmwgz5awfsxwrtpsecslpc,BEADA,1221666.080784,90000.0,118495.767292,170.0,0.02,363.0631576340273,0.00015487202064243862,receiver,38778333.919216,520.0,0.0,1221666.080784
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,1231194.294684,12000.0,33146.128209,170.0,0.03,365.6919382325122,0.00015417646175355012,receiver,38768805.705316,521.0,0.0,1231194.294684
pool1qzlw76zztkg02rywyypyw6s0gtkg2zpkaxhl6cq7eauqg8h9659,BCSH6,2859824.63611,500001.95,500023.706502,400.0,0.025,852.1074526756032,0.00015413699175565745,receiver,37140175.36389,522.0,0.0,2859824.63611
pool1vwquf4wt465lhketcy2j7jwpz5l6l0ce6a79ga3y4wg7gc8egp0,CCP,1189411.361315,10000.0,20729.297366,170.0,0.0,353.2761019332659,0.0001540897522036765,receiver,38810588.638685,523.0,0.0,1189411.361315
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ,2380628.940652,1500000.0,2024253.871906,340.0,0.02,710.3881862611381,0.0001524724900792407,receiver,37619371.059348,524.0,0.0,2380628.940652
pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,GURU,5567193.664539,0.0,18089.638344,813.0,0.0,1653.4275544345953,0.00015096071828573404,receiver,34432806.335461,525.0,0.0,5567193.664539
pool1522rtve5zlgnlh3zm5a4mcy3u7gpndg3kkac3xyzxmp6x6weca3,1112,3499196.497981,80.0,27473.04736,340.0,0.25,1039.2437983632776,0.00014987236329112998,receiver,36500803.502019,526.0,0.0,3499196.497981
pool1xxhs2zw5xa4g54d5p62j46nlqzwp8jklqvuv2agjlapwjx9qkg9,SWIM,13565501.063279,0.0,6007.91814,2000.0,0.0,4028.883239791985,0.00014956198302796576,receiver,26434498.936721,527.0,0.0,13565501.063279
pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,2418721.894271,100098.0,107833.565705,340.0,0.05,718.882710795306,0.00014881354326352835,receiver,37581278.105729,528.0,0.0,2418721.894271
pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,KURIS,2278562.468341,100.0,34747.281659,340.0,0.0,676.7217223299166,0.00014777813951051362,receiver,37721437.531659,529.0,0.0,2278562.468341
pool1nt65pu06tlggjeaer8862fdju98ddrrxa9wnw3k4lhfvgrrgt85,FIXA,2271909.714102,25000.0,25011.690881,340.0,0.0,674.8745617243483,0.00014739782996029468,receiver,37728090.285898,530.0,0.0,2271909.714102
pool1e556526sqwugxwnmeumt9lhj5jukklg8vv3ynk75xt9vs7adr5y,CHEAP,3349984.476323,500000.0,500178.711331,500.0,0.009,998.2529453050989,0.00014739431549226815,receiver,36650015.523677,531.0,0.0,3349984.476323
pool1fkg3cr9en57ccsmnde20eevkaeu3elp0h4yyqk3udkkxzhl70ju,ADMON,2337951.72791,1000.0,13319.66301,340.0,0.03,694.3648713308778,0.000147023533928235,receiver,37662048.27209,532.0,0.0,2337951.72791
pool1efxh54fk0dj5uu2e4eu08klxl5ys3saphv3kec33kw3xv8738sc,KRONO,2320710.938324,5000.0,5046.688969,340.0,0.025,689.2656915235273,0.00014673695185897222,receiver,37679289.061676,533.0,0.0,2320710.938324
pool1rtnv5vj0glxu9w2mkl9ptev72enx75gjzdkc8urfhavr5reah0c,STKGR,1116395.302306,60000.0,69040.130137,170.0,0.0,331.7095215523571,0.00014484969725180115,receiver,38883604.697694,534.0,0.0,1116395.302306
pool1c3fjkls7d2aujud8y5xy5e0azu0ueatwn34u7jy3ql85ze3xya8,MANDA,2263956.73049,10000.0,44477.209458,340.0,0.04,672.435190791902,0.00014096461246905246,receiver,37736043.26951,535.0,0.0,2263956.73049
pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,ALDIA,2178908.798827,1000.0,1295.377136,340.0,0.0,647.1295832639668,0.00014095568544645273,receiver,37821091.201173,536.0,0.0,2178908.798827
pool1hw3cgyx7tvxh2fpd46k9sqgruu5pfnzt4nxuyv2w7nlmusutda2,THREE,2157261.837113,33333.0,33663.603868,333.0,0.03333,640.858410131238,0.00013795149211920875,receiver,37842738.162887,537.0,0.0,2157261.837113
pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,2189484.629892,10000.0,37322.277692,340.0,0.03,650.3156521906654,0.00013747809804894276,receiver,37810515.370108,538.0,0.0,2189484.629892
pool1h04mh7qugt09hp8mhjpvfl4t0rutmz703dd003e6qeny5jf9c57,P2PFI,1077164.679322,150000.0,178517.564636,170.0,0.015,320.2334041101338,0.00013737908965008472,receiver,38922835.320678,539.0,0.0,1077164.679322
pool19rz6ve8nz6uvq97yspwh3fvt7w03dsjsnmft6du83hvtc324dus,DGK,2218520.820751,50000.0,51134.32732,340.0,0.05,659.1386863393493,0.00013665941251781924,receiver,37781479.179249,540.0,0.0,2218520.820751
pool1ua0lx5ap5tj9f5l7tyjflp766ca5yu93djh5hqvm4e0kjgw5k7v,1PCT6,2118607.181283,50000.0,59755.155963,340.0,0.01,629.4533579098216,0.0001352581199867298,receiver,37881392.818717,541.0,0.0,2118607.181283
pool1e7mwu80pmsjqdf8lu7rsfdj5sldashslll0hpj7rhx3w6xpwkq7,NIZI🌈,1223985.174171,100.0,1510.618691,200.0,0.0,363.5175101212469,0.0001335943552028697,receiver,38776014.825829,542.0,0.0,1223985.174171
pool1csrtagrya4hc5pectc20s8s7am3e6vpdjj6antqzvn2lgmm5afs,,1046253.831022,1000.0,519300.401124,170.0,0.008,310.7343471276515,0.00013343652200944217,receiver,38953746.168978,543.0,0.0,1046253.831022
pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,ADOPT,2152783.119839,250.0,9033.775089,340.0,0.042,639.3666234028622,0.00013321974823055576,receiver,37847216.880161,544.0,0.0,2152783.119839
pool1j3umdcuxcewcxz98wm3sx5xqwgxx0v7z376xyjfq4jgejpvv8fz,MASTR,2097701.729781,10000.0,10012.104023,340.0,0.02,623.054498206334,0.00013223682104279293,receiver,37902298.270219,545.0,0.0,2097701.729781
pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,XRAY4,2078421.703979,100.0,741.180635,340.0,0.01,617.2809105663968,0.00013207526698513845,receiver,37921578.296021,546.0,0.0,2078421.703979
pool1cjz6kg9a8ug9uk0nc59q60a67c2628ms58rd98gq587jwa2x5qt,GENS1,2043579.03645,10000.0,695.303738,340.0,0.0,606.9790955424525,0.00013064290187975053,receiver,37956420.96355,547.0,0.0,2043579.03645
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,CHIEN,1015400.334086,50000.0,55367.37366,170.0,0.0,301.67971500058275,0.00012968256024764124,receiver,38984599.665914,548.0,0.0,1015400.334086
pool1n6z7rf722heq35v2dxvstfwezgdt8cv0mftpv4r9jay3wjk2kkt,YKSP,2033341.300741,5000.0,88141.682748,340.0,0.01,603.9151012309502,0.00012849586546214608,receiver,37966658.699259,549.0,0.0,2033341.300741
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,307,2019763.670456,100000.0,140707.319006,340.0,0.03,600.3017548094964,0.00012501101285191773,receiver,37980236.329544,550.0,0.0,2019763.670456
pool1e4tjrl3ve7dcqwa70pexds6f8llk0txx09gm3r4m472ej4p6473,1PCT8,1983708.562024,50000.0,58609.553316,340.0,0.01,589.3736466840509,0.0001244537201398758,receiver,38016291.437976,551.0,0.0,1983708.562024
pool1l54qvzlg2jfalkcram9kxsa8vcmgy0fz845q5gptjq8k20kzg2r,RADAR,1978611.386375,100000.0,140071.382293,340.0,0.01,588.0702573380996,0.00012412217803651758,receiver,38021388.613625,552.0,0.0,1978611.386375
pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,GOOF,979698.152766,50000.0,92414.241308,170.0,0.0,291.0722445513236,0.000123581170597799,receiver,39020301.847234,553.0,0.0,979698.152766
pool1e2tl2w0x4puw0f7c04mznq4qz6kxjkwhvuvusgf2fgu7q4d6ghv,DEV,967363.466767,3000.0,3394.017348,170.0,0.0,287.3085670615527,0.0001212662779726493,receiver,39032636.533233,554.0,0.0,967363.466767
pool1gztqypddgmycs0fjat62k5f2kt4zjck4l4f2ffrsmagj2w8zkq3,SGEN,1938626.932338,100000.0,234442.63764,340.0,0.01,576.1858684306429,0.00012061320610270424,receiver,38061373.067662,555.0,0.0,1938626.932338
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,957023.134097,45000.0,54011.459978,170.0,0.0,284.32533900547344,0.00011945932645958993,receiver,39042976.865903,556.0,0.0,957023.134097
pool1gx6eawfvnhckevmlzhfz9j3uzj92j2wgww0mdd2fu5d4zd4wvaa,BSSP2,962741.783034,10000.0,553599.973344,170.0,0.01,285.9512051430277,0.00011923414472553694,receiver,39037258.216966,557.0,0.0,962741.783034
pool1kf0c6a38vy9t7muc2jpfefdc0y6ey8386ujtn6rtly25y5yxwqf,FGMTC,1026353.314341,2e-06,9.820727,170.0,0.1,304.821594643992,0.00011822384502894338,receiver,38973646.685659,558.0,0.0,1026353.314341
pool1jgwu8lq3dqddnnx7prymcgcyrqy0fdlghg33he2hmw9t2gma3zd,KIWI,1902532.454538,175369.0,175632.747113,340.0,0.02,565.7419009986578,0.00011628030967408971,receiver,38097467.545462,559.0,0.0,1902532.454538
pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,ODIN,946578.341679,180000.0,216830.419793,170.0,0.02,281.44781592647456,0.00011538280013275747,receiver,39053421.658321,560.0,0.0,946578.341679
pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8,FGMTE,1004589.024912,2e-06,9.820727,170.0,0.1,298.35771391467335,0.00011499423113180588,receiver,38995410.975088,561.0,0.0,1004589.024912
pool13daql23lkcwwj0gsz0dnu9tu20pugpswfped3kp05ekxkgmcumt,LAPO,932250.161903,20000.0,30346.736649,170.0,0.0,276.9154059592216,0.00011468531766299232,receiver,39067749.838097,562.0,0.0,932250.161903
pool1w9u6rtvuzke9cq5q4x2r7g8xlt6lqmcd2tugzpjpj5w5xv0eyws,FGMTG,1002484.325341,2e-06,9.820727,170.0,0.1,297.7326290920158,0.00011467447747246347,receiver,38997515.674659,563.0,0.0,1002484.325341
pool12582dmkl7xanxlmfnwd4fepmx4tt5kkw327mmklcjdxngwaxvh2,FGMTF,1001983.096233,2e-06,9.820727,170.0,0.1,297.5837666546391,0.0001145981308675429,receiver,38998016.903767,564.0,0.0,1001983.096233
pool1vn0mxlvhm4l8pcft3jp5pxh4nhh89qevdg2xu6s6sdqvvs4ft28,FGMTD,1001221.569725,2e-06,9.820727,170.0,0.1,297.3575972436879,0.00011448198978653812,receiver,38998778.430275,565.0,0.0,1001221.569725
pool1p42f6kw9lkgw5tn77kqyrc22zrs4uq298p468gacwzw6gq0ckq2,WISE,930555.862173,5000.0,9040.276158,170.0,0.01,276.3808880152204,0.00011317652536101984,receiver,39069444.137827,566.0,0.0,930555.862173
pool1u7zrgexnxsysctnnwljjjymr70he829fr5n3vefnv80guxr42dv,VILAI,956136.752741,61000.0,69057.845841,175.0,0.009,284.09335716773165,0.00011307118635832577,receiver,39043863.247259,567.0,0.0,956136.752741
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,ALoop,918190.240234,25000.0,25456.9646,170.0,0.0,272.7490830378713,0.00011190391548017954,receiver,39081809.759766,568.0,0.0,918190.240234
pool1dy7tz7eyf2qal2jcns4qwm4xqn34gc4rj9dz34kfs6zuju477k7,CSP,1834579.772364,10000.0,31017.773779,340.0,0.0,544.9025963909776,0.00011168911784465196,receiver,38165420.227636,569.0,0.0,1834579.772364
pool1vqjyjsp6dawkj8tzmfpu39hvgnkph99qzarw4dll6yq76gpaa4d,VFS,933410.850717,500.0,682.725234,170.0,0.03,277.2192386463916,0.00011142216892712375,receiver,39066589.149283,570.0,0.0,933410.850717
pool13nn6lk6dx5ww95h5qqeeazyp074j7en8e6qszq62rtj9wcx522z,MERIA,926890.011982,1.0,353.456398,170.0,0.02,275.2815134425074,0.00011131405219593724,receiver,39073109.988018,571.0,0.0,926890.011982
pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,,1824900.74067,1000.0,3.724624,340.0,0.0,541.9902180531618,0.0001106855915785329,receiver,38175099.25933,572.0,0.0,1824900.74067
pool1utqhj9g53a5cwg7tyd8neky7jvjlgzuf470adc0e69cp5uuquzx,ZW3RK,1833722.529276,75000.0,161818.076983,340.0,0.01,544.9098426766353,0.00011062783000760943,receiver,38166277.470724,573.0,0.0,1833722.529276
pool1xc6la5z92seku86c4rdnuvxjdc3fh8pdtanlgxdy99cxjrkhzkd,,2139766.562145,50000.0,50098.49646,340.0,0.2,635.7400188061561,0.00011056907759496635,receiver,37860233.437855,574.0,0.0,2139766.562145
pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,VENUS,1829365.541984,70000.0,75939.036289,340.0,0.0085,543.5956514794156,0.00011034704864010501,receiver,38170634.458016,575.0,0.0,1829365.541984
pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,MOON1,921454.88865,1.0,53.422821,170.0,0.02,273.66731007723394,0.00011025386606232235,receiver,39078545.11135,576.0,0.0,921454.88865
pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,KAPY,1815569.040922,200000.0,1711292.232129,340.0,0.0,539.9615383591415,0.00011013711616144054,receiver,38184430.959078,577.0,0.0,1815569.040922
pool1k99yncea8tq9pfeks3yymyj6fwjf4apx0s490j09m4y66vtyufr,PUMP,1809472.213659,6942.0,76607.815693,340.0,0.0,537.4325999924927,0.00010911060059510778,receiver,38190527.786341,578.0,0.0,1809472.213659
pool10n23qyec2zcetv0e3x7fdjydscsrlet5sph2hgtfc7x5ze56jqn,DOTAR,901698.759103,5000.0,56818.583109,170.0,0.0,267.81014685455466,0.00010847319669359987,receiver,39098301.240897,579.0,0.0,901698.759103
pool1l8myd66tqjk75kh7uk9k8nyl20sd4qs33s4tzzn927ujyl7ahyk,KURD,908969.780217,500.0,358818.323133,170.0,0.03,269.9603397761326,0.00010667189569239677,receiver,39091030.219783,580.0,0.0,908969.780217
pool1p8yn95k4wgznc38ezckler84ufc6kxemmsvptv74r3g4zkxj24q,BUDDA,890213.087827,610000.0,644021.811407,170.0,0.0,264.80117711775364,0.00010649267957760791,receiver,39109786.912173,581.0,0.0,890213.087827
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,WEP,1824801.874979,50000.0,51816.045974,340.0,0.05,542.1609015604002,0.00010524586757375531,receiver,38175198.125021,582.0,0.0,1824801.874979
pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,POOLS,1790324.478528,10000.0,19900.527003,340.0,0.0189,531.7579869002556,0.0001050836109343284,receiver,38209675.521472,583.0,0.0,1790324.478528
pool1p82vmqednsalje23mpnz9u3qt9ruj79xu83mr6p8t93fw5fcu3y,RCADA,885765.280239,17000.0,44208.568632,170.0,0.01,263.10164149073034,0.00010405761789506275,receiver,39114234.719761,584.0,0.0,885765.280239
