pool_id,pool_ticker,sigma_ada,declared_pledge_ada,active_pledge_ada,declared_fixed_cost_ada,margin,pledge_met,ratio_k500,category_k500,ratio_k1000,category_k1000
pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,,594.564135,100.0,497.625174,345.0,0.15,True,0.00023826725709577706,losing_lt_025,0.00023826733378834962,losing_lt_025
pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,,75059.279918,70000.0,16.84348,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAMP,10252.711035,1000.0,1019.823411,345.0,0.2,True,0.004108712478684168,losing_lt_025,0.0041087268275074584,losing_lt_025
pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117.618178,100.0,117.618178,345.0,0.0,True,4.713461779972136e-05,losing_lt_025,4.713462053184834e-05,losing_lt_025
pool14pxhk34wlpu2azrnwy9ah8hrzxgffhqthcxcp620209eupfjfcn,1337,4365.205438,100.0,100.0,170.0,0.0,True,0.0017493244607552443,losing_lt_025,0.001749325122164611,losing_lt_025
pool14qpadfdjzw6jkwxy67uhey6tjpyppsmwgz5awfsxwrtpsecslpc,BEADA,1221666.080784,90000.0,118495.767292,170.0,0.02,True,0.25933955285601645,losing_025_050,0.2593577928990883,losing_025_050
pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,,195.445945,100.0,97.620202,345.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKO,110503.354467,110000.0,110497.619322,340.0,0.029,True,0.04428351475484617,losing_lt_025,0.044283680848644286,losing_lt_025
pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,EVRST,51288965.743725,1000.0,1497.670787,400.0,0.04,True,1.340852106281549,edge,1.1399408544836216,edge
pool14sy0qjv6fl5jcv0gfn6zl8w9tqnm67drxum6tdmazcjvypy848w,AIRE,5025.750076,5000.0,5016.208988,340.0,0.0,True,0.0020140323805807633,losing_lt_025,0.0020140325877737114,losing_lt_025
pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,2602.446738,500.0,1.523234,340.0,0.001,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14tdqa54j9kwhxpx3q55zrgt2gc8lqk9trkhfe7m36fhp7jjzf6w,,0.0,0.0,0.0,369.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14tj8njl3ggzj4dzcsrm5yjekrahytp4zkh3s78gsxz4c55jfuzv,,760.828483,100.0,107.62403,340.0,0.01,True,0.000304896490843696,losing_lt_025,0.00030489659331903304,losing_lt_025
pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,,500.0,500.0,500.0,340.0,0.01,True,0.00020037130258993463,losing_lt_025,0.00020037130259743533,losing_lt_025
pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,,65838.642173,7.0,10.591566,340.0,0.02,True,0.026384349700181404,losing_lt_025,0.02638435041477894,losing_lt_025
pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,KOBE,85729.413024,500.0,549.40155,340.0,0.025,True,0.034355494398538036,losing_lt_025,0.034355560482583355,losing_lt_025
pool14wfydr6sewgx0qw39ccv53dysgg9m4u2763ngcyuyuxrxdfhq3e,,2894.300716,183.0,185.425793,340.0,0.01,True,0.0011598703785005912,losing_lt_025,0.0011598711479157318,losing_lt_025
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,31376254.919132,1000000.0,1063123.345248,170.0,0.0299,True,1.007239889014443,edge,1.010314819746792,edge
pool14wn0gvhwme9lxx9l7j85k0dr2twyrgf9j0k3gx0f5d5ckzeln2l,SIRET,896.394957,0.0,455.198513,340.0,0.0,True,0.0003592236503337945,losing_lt_025,0.0003592236503337945,losing_lt_025
pool14xq8v9s80ut6vmwp93tzhlydhsdqhxk3e9jerl2kl7hm2dq6pru,ARH,70193192.449983,0.0,0.0,340.0,0.05,True,1.842302224355377,edge,1.212550551061075,edge
pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,GAR,190.785069,100.0,162.110596,345.0,0.05,True,7.645571965763443e-05,losing_lt_025,7.645573373581806e-05,losing_lt_025
pool14yezww4csqq4ny9xwl45e3vckvrd7rkw2j4f350wl2mqqw6shcf,MnM,2659.962122,500.0,503.421919,340.0,0.0,True,0.0010659618251800773,losing_lt_025,0.0010659634999500044,losing_lt_025
pool14ym9xrwe8vjl8xfm7xjx3eeg7fdqekkrejhuug732myd66y6qdy,,0.0,10000.0,0.0,345.0,0.05,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14z3hap9tf6gt4gk8u84kcwm3s0etcgha26sn8t8wmvcruk0kvgj,JACKS,736295.228921,10000.0,15765.869207,170.0,0.0,True,0.23079190746372968,losing_lt_025,0.23079214871973072,losing_lt_025
pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX,107.145887,200000.0,304.696717,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,33030614.608485,100000.0,100249.532747,340.0,0.03,True,0.8798975925020669,losing_075_100,0.8800664759840016,losing_075_100
pool14zkvjsd7ny9dgc2d5faqwttzh2me0tzuk9xmf8vydxxcvqaaaya,FORT,621.049241,10000.0,0.0,345.0,0.15,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1509aw97y38yl6cpamvpzv58hh9c6lxrggxssya9twj9f6xxd394,HKB,2154.234843,10000.0,1796.769708,340.0,0.00111,False,0.0,pledge_not_met,0.0,pledge_not_met
pool150hft90uw7tzr9uvj7tqkjp4u98a9hl20llj3n9ew76kkfm768r,MONKY,1606607.518224,3333.0,11537.342275,170.0,0.00333,True,0.23373185120852505,losing_lt_025,0.23373193812266208,losing_lt_025
pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,0.0,0.0,340.0,1.0,True,1.6060097446380428,edge,1.6060097446380428,edge
pool1522rtve5zlgnlh3zm5a4mcy3u7gpndg3kkac3xyzxmp6x6weca3,1112,3499196.497981,80.0,27473.04736,340.0,0.25,True,0.700203127471855,losing_050_075,0.7002032385501117,losing_050_075
pool152zrg07tzs7vjcw7q64r85egv6efr59lsyn4v5yqqxy0vspj26f,PTON,0.0,50000.0,0.0,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz,MONTY,49315.192102,4000.0,8780.128804,340.0,0.0,True,0.01976297965507993,losing_lt_025,0.019763260784069946,losing_lt_025
pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,SASA2,22253959.434916,80.0,1029.454285,340.0,0.03,True,0.7129304536170114,losing_050_075,0.7129305365631324,losing_050_075
pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,CTEC,13790648.152554,30000.0,31243.80487,340.0,0.01,True,0.5208222808922935,losing_050_075,0.5208301274452184,losing_050_075
pool154sjkrwdu80wp6mnjvkwk55aj53l4v37z4zwulfak74vcxg60x0,ANZ,237631.650099,64000.0,87239.128151,340.0,0.0,True,0.095246378074577,losing_lt_025,0.09526366855368427,losing_lt_025
pool154xmvhp4jnz7phwcla09uvzqnn3ch54lh2yzrt2znxdgc4trp8x,LEAP,3958604.792304,100.0,613.959415,170.0,0.0,True,0.22959577064563114,losing_lt_025,0.22959577074083595,losing_lt_025
pool155cu3s06js3llfh07vnzepatfuvt3s5s7uwldt9rzz55wz7pugt,SPS,11417148.837871,10000.0,21014.578424,340.0,0.05,True,0.6718063033200474,losing_050_075,0.6718154607249636,losing_050_075
pool155p7g23vdme50kp5lfqylfx5h7ndldyz2mletvr8fqucqzyrk44,WPBJ1,74951829.703625,50000000.0,56413347.161157,340.0,0.04,True,27.346614519040003,strong,15.508485516756345,strong
pool155x3l57d4xu52t93f9r55cqaysej4pc2dl3jkc9d6w5ckyu6u7n,SPRO,179868.552514,5000.0,31149.342096,340.0,0.02,True,0.07208234825950442,losing_lt_025,0.07208370437540114,losing_lt_025
pool15676jwlm6gancffzs2jg9vf5xwzmspyktw75dl4kaucyst4qt8q,RAMA,37647.583461,4000.0,31625.049779,335.0,1.0,True,0.015087199396401307,losing_lt_025,0.015087408142199872,losing_lt_025
pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,PSPJ,1018557.39768,10000.0,21953.012277,20000.0,0.9999,True,0.4081949868349731,losing_025_050,0.40821063267813823,losing_025_050
pool156wg3relgtlhwu55z3wpqurtaprguefe9tzrakhuqyyc60553au,LAB44,1092804.399619,500000.0,545573.390862,340.0,0.01,True,0.4383983784046728,losing_025_050,0.4388744038242624,losing_025_050
pool1570hpvwg22nm8uat505mj5hm6p6z26528nuwvrr7r5nh6yavdqt,,1.0,15000.0,1.0,360.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1570nv2jeglcq92gg0qmkyl5dwg92mj4374j4c7eagx47kdm0r4l,,12753.419841,1000.0,0.0,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15723rmfj9yw88yj3vjhh4f82xlwkqrwthmgw79zt6v7ukx3zv2y,,0.0,100.0,0.182428,345.0,0.05,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15730lwmu7vrffkl40wtjrnctsfd840fl5jmuw230r0d65a74k5e,,942.823411,200.0,942.823411,345.0,0.005,True,0.00037782974032446974,losing_lt_025,0.00037782997070645217,losing_lt_025
pool157dwm0l9jf2h59me75slfww8dylcnumdgjvhpsyhfmlry4cn44a,ASY,223122.65508,100.0,1768.477312,170.0,0.03,True,0.08941478865453069,losing_lt_025,0.08941482323885776,losing_lt_025
pool157e2zadjusu6esf9mmx37nf63ep2gazdeln5mh04ylpcvz59g5c,AION,466823.640253,200000.0,266941.446662,170.0,0.015,True,0.18715924809743498,losing_lt_025,0.1872431214302616,losing_lt_025
pool157sjc5een0ptynrn6ettx6zr2gl8wm8ymjtwuyravqmmcs45d20,,12.440621,0.0,0.0,340.0,0.035,True,4.9854868695331815e-06,losing_lt_025,4.9854868695331815e-06,losing_lt_025
pool157xnzltgv3h4zzege5qh0fx23cr90gve663xddtq4j0u56fu8c9,IVY,0.0,47000.0,0.0,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool158ag8p06qm4apd750ekep6een9cdldqsq434ll2mp0ykgunmguy,ALPHA,269049.137378,10000.0,18854.271217,170.0,0.03,True,0.10782346985417085,losing_lt_025,0.10782748855172786,losing_lt_025
pool158je65d93ghx2sedvazczpxjvnx0k6mwxwup8vv6uxnz2x0xal4,SAMOS,1123.40592,1100.0,1121.41901,340.0,0.01,True,0.0004501966550020562,losing_lt_025,0.00045019669500882006,losing_lt_025
pool159lt33zgmwm4ehyhr39lw5gv4flncg0lswxrrny8fnc4uun4h74,MOONX,10.181917,0.0,6.289215,340.0,0.0,True,4.080327944254285e-06,losing_lt_025,4.080327944254285e-06,losing_lt_025
pool159nu5jnr7jc58hqaw880qtpzsq72q9pc9w3r88reeuyh702apfe,,0.0,100000.0,0.0,340.0,0.025,False,0.0,pledge_not_met,0.0,pledge_not_met
pool159s558a4ffhp9nqjp9dx048lphdlxjc8xmy5pcmfe4jhuxe4a2u,FGMT9,35122214.085653,2e-06,9.820727,170.0,0.1,True,1.6139470181306743,edge,1.6139470181306854,edge
pool15a04yc72q4tfkwaweu86l0764urswee8c3zxperyrdq4kx8nvua,1PCT4,82087.190195,50000.0,50017.247499,340.0,0.01,True,0.03289832644030405,losing_lt_025,0.03290082663986466,losing_lt_025
pool15amxxauxh409wcuc87e0tusfzuka0wfvxhxmpt6vugqgsw6j4d6,KITTY,1312.851747,1000.0,1200.427817,340.0,0.01,True,0.0005261161144676041,losing_lt_025,0.0005261165996865695,losing_lt_025
pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,4ADA,21440403.791132,300000.0,300018.543195,170.0,0.02,True,0.5116521137225495,losing_050_075,0.5119875788935784,losing_050_075
pool15cy4p3axu0m6sfrmxsp46z5cevx3ruksfwjl48730cgx24j4ydz,TECH,68111451.9439,101000.0,132164.42913,170.0,0.0,True,0.28192481847685247,losing_025_050,0.25910687731320614,losing_025_050
pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,NUFID,41819962.655707,1000.0,1008.429844,340.0,0.03,True,0.9481619331926832,losing_075_100,0.9113948071553143,losing_075_100
pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c,CRYPO,81754.132596,1000.0,10989.265059,340.0,0.05,True,0.03276248930765504,losing_lt_025,0.03276261453824785,losing_lt_025
pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,,485.503154,1450.0,0.0,340.0,0.99,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,WEQNT,2188561.568811,0.0,7.217583,170.0,0.02,True,0.24234069168558506,losing_lt_025,0.24234069168558506,losing_lt_025
pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,ISPP,508968.655652,168.0,1211.350848,340.0,0.0,True,0.2039655575704147,losing_lt_025,0.20396569012307095,losing_lt_025
pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,HAWAK,218572.38692,30000.0,55742.388083,170.0,0.05,True,0.08760004428206473,losing_lt_025,0.08760882867986021,losing_lt_025
pool15hx9hze8ulcsw6e7ceelz2pem2g3u9c29wqe4eszkhspj3wcdlx,NETA2,249274.899084,880.0,2146.526968,340.0,0.05,True,0.09989541143182612,losing_lt_025,0.0998957504077498,losing_lt_025
pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,ASKP,3664225.853088,20000.0,21154.470619,260.0,0.0,True,0.35727734203454037,losing_025_050,0.35727799504734087,losing_025_050
pool15jc92k3rhksa3uf92sluqhhnnetx04l49xttslx67kuxz5e36e4,MAYA,6705.418844,2505.0,2515.619759,345.0,0.05,True,0.002687163333749585,losing_lt_025,0.0026871796528491775,losing_lt_025
pool15jdufl3ahh3gn0p4nf92pxjqhs2qm2kwf626hdaxktn9yh8m3p6,DELTA,350998.060354,500.0,533.126436,340.0,0.01,True,0.1406601488785646,losing_lt_025,0.1406604206430517,losing_lt_025
pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,AUROR,197.700787,50.0,197.616022,170.0,1.0,True,7.922713987951543e-05,losing_lt_025,7.92271513315488e-05,losing_lt_025
pool15jglqzc80vp83806wpa3rae699q32sxwycjmztkpy6h92p43t4h,,779.16351,500.0,502.251844,340.0,0.0,True,0.00031224423130835706,losing_lt_025,0.0003122444477699116,losing_lt_025
pool15jh849vks9mctm28xe6kgz682vnlu0pzawvftl7ltjtvwpwp59s,GUAVA,5130.872667,5000.0,5116.737985,170.0,0.03,True,0.0020561602966830623,losing_lt_025,0.002056161319103369,losing_lt_025
pool15jkpn2jewgensrnulsm0kqtj58nauvgng0qvy2ux47jdwncsw9s,MERCY,12664.533293,500.0,514.242355,340.0,0.0,True,0.005075227497014005,losing_lt_025,0.005075236928993987,losing_lt_025
pool15jlf23neurgga440wxfux2g4pk0pwjm0t9mvvzvs0npvy59mdpn,,99.578092,2500.0,1.822883,345.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15ju4ktqmtha9vry4mf44hr2psf807n4achj76z8uhawgw9462kx,,699285.636247,20000.0,30964.704789,340.0,0.008,True,0.28025462063319845,losing_025_050,0.2802757048250239,losing_025_050
pool15jzfzmh3s4vnhm2qm3p5e0632kv8nuw2luxarqrzpa8a6cgnthk,,101.25021,50.0,99.805767,340.0,0.0,True,4.057527690360069e-05,losing_lt_025,4.0575280877308964e-05,losing_lt_025
pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,DDOS,5137619.355145,20000.0,52382.135544,340.0,0.01,True,0.4909258064488392,losing_025_050,0.4909289981843751,losing_025_050
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,TIA,35017402.005504,0.0,0.0,340.0,0.05,True,1.1374803292650884,edge,1.1374803292650884,edge
pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,,3743.562473,0.0,497.621874,340.0,0.05,True,0.0015002049780648943,losing_lt_025,0.0015002049780648943,losing_lt_025
pool15krrlqfd3uc8nea2tw8z3wl2v0fny4enhu3q892988zv7dhv0vk,,25196.726617,10000.0,12244.18171,340.0,0.015,True,0.010097637572890757,losing_lt_025,0.010097873380202299,losing_lt_025
pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns,,25539.160274,25000.0,25539.160274,340.0,0.05,True,0.010234650843388867,losing_lt_025,0.010234672703135104,losing_lt_025
pool15l7f5vd5sqchjqys6x5ygmdgs88q4y6ndwc7xy9a05y2jfced93,,103.0,2.0,3.0,340.0,1.0,True,4.127648864625352e-05,losing_lt_025,4.127648895949558e-05,losing_lt_025
pool15l8p8v8yzdjvl3vml6qafx0wgy4k6t938jl0qy24wslgw7xlhc2,SAvvY,0.047069,10.0,0.047069,345.0,0.05,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15lp37f7da0guj662jcxy0eyc49s5gxudcd93j8qz4nfcvuhrsf9,SCV01,51169.29543,100.0,2899.232564,340.0,0.0,True,0.020505724674922628,losing_lt_025,0.02050573259428502,losing_lt_025
pool15m3nrmzhaef66j4sue7p66yshtxfug84zuhfd8skxhh9q6mkgyx,DROK,0.0,1000.0,0.0,340.0,0.035,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,DOXA,1012124.342771,320000.0,472543.147207,340.0,0.01,True,0.4059468683128827,losing_025_050,0.4062965367913705,losing_025_050
pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,,112.597005,500.0,120.236159,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew,NLD,429181.152735,10.0,682.429748,340.0,0.0,True,0.17199117989414855,losing_lt_025,0.1719911865493217,losing_lt_025
pool15nww4436eq733eypdq7vnllsnqyrwftw434xkvpm2mc2kfue2ux,SEED,405629.79969,1000000.0,0.0,340.0,0.04,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15pggy59smh8465ldedcc5ks0nlr6xxlna73wmpkfp5jn7sh23pv,KPOOL,710.795142,0.0,12.620906,340.0,0.01,True,0.0002848458969507208,losing_lt_025,0.0002848458969507208,losing_lt_025
pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,METAX,925841.443536,100000.0,106505.138603,1000.0,0.0,True,0.3711523607391526,losing_025_050,0.3712809797879981,losing_025_050
pool15r7xg0vrrv2yu8wj3866eap8ftkuxvdk5rjz2lh4xajjq5v3p5d,NUFI0,7924254.649259,1000.0,1002.829501,340.0,0.03,True,0.5406089635961049,losing_050_075,0.5406093337171523,losing_050_075
pool15s7w4spg5ee7n7rprhs0dq78plw2mhjkpu5v97uvl27gz2way7z,BALNC,72966563.938869,100000.0,112116.225677,170.0,0.0,True,0.2739799799321631,losing_025_050,0.25292053833114475,losing_025_050
pool15t0vyldspax6eu8mq7f50s4rjk2qn2g7kudl98tjuqzt2a2zpmx,RXE,10.276968,100.0,2.62271,340.0,0.02,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15tn0nlazaatulwq667qdfs597pqlrgn62at0fqv3lvz5cg9l30m,,70.47316,1350000.0,42.456901,340.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,GENIE,432.075956,100.0,101.031739,345.0,0.0,True,0.00017315129573607123,losing_lt_025,0.00017315134723145333,losing_lt_025
pool15txd36fltfgc63qq0yxtpqt88eu76s0yhugn9a6q7f4zspq6k5f,ARM1,12742922.932891,100000.0,953711.66263,170.0,0.0199,True,0.6843867195201611,losing_050_075,0.6845702591836833,losing_050_075
pool15uuf0sz5w0kp50wmflxml8ffnz880402nvj54e40e7l8x06y5e6,MEA,42864.87275,20246.0,24124.751914,340.0,0.02,True,0.01717849125939299,losing_lt_025,0.017179202445340727,losing_lt_025
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,LBF1,63038323.964097,2.0,9.820727,170.0,0.06,True,1.7313543967667633,edge,1.1476866051545573,edge
pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,,34697.003525,123.0,132.778425,340.0,0.0,True,0.013904574178904559,losing_lt_025,0.013904580773460011,losing_lt_025
pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,2189484.629892,10000.0,37322.277692,340.0,0.03,True,0.4782539270662124,losing_025_050,0.47825550042864096,losing_025_050
pool15wk0wjrau5pv6rp6w34g3mjxqejkfj3yak0xa9m63upcxx63myh,MCA,68739.044088,1000.0,14090.607815,345.0,0.05,True,0.02754676864957866,losing_lt_025,0.027546873696851864,losing_lt_025
pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,18751658.36702,1000.0,44560.039629,345.0,0.1,True,1.1855031270562268,edge,1.185506097027775,edge
pool15wpcswzd758g6ym0g4x3mx6y6hm3acvx2d0uq3y3z6xnj0eajkg,,0.0,1000.0,9.823059,345.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15wppycnx4mgq5nmwg4eyzj4pg5wazhyml48wsy0jskunsqq69gh,INDIA,557450.00459,150.0,1942.053988,175.0,0.02,True,0.2233940967254202,losing_lt_025,0.22339422635720305,losing_lt_025
pool15wwz2tj30xjerxstwjezhlp8nqqu8jyvxp0h6dj4kzdq6cgv3gv,VETS,14309.460627,25000.0,9.940733,170.0,0.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15xdvllxmlzhz0ct3u35wv3gmzxym06zwg3l6ltuqmcsmv9jq527,,25.825259,500.0,25.825259,345.0,0.15,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15xfeh7v3kr5j4unyeszxnfvy349d4h8s92h4xdwl2hct6n0wgah,,939.083298,700.0,939.083298,340.0,0.02,True,0.00037633094684898645,losing_lt_025,0.00037633120639965294,losing_lt_025
pool15xgej4c7ns20y5pt7dc5vq6yj87ss5sl2ffucmh5j766j90ppur,1PCT5,221571.814939,50000.0,51333.057213,340.0,0.01,True,0.08880658027922553,losing_lt_025,0.08881991636572352,losing_lt_025
pool15xy7ljyr733vtpvh65mpaq0lt5u9jqsr6u8urmjq7rxh6ne904c,YGEN,0.0,10000.0,0.0,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool15yyxtkhz64p7a8cnax9l7u82s9t9hdhyxsa3tdm977qhgpnsuhq,SECUR,66283902.619502,100000.0,155809.787518,170.0,0.03,True,1.0797623913239254,edge,0.72382016505406,losing_050_075
pool15z7890uxn6nwl2yufxgrdsvjrpd0kzngvudfm2z2yafsjgkfndg,ZOHAR,832.494667,1.0,7.615098,357.0,0.05,True,0.00033361608293716626,losing_lt_025,0.0003336160842265677,losing_lt_025
pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,MUEN,9079313.264193,10000.0,15431.680136,340.0,0.02,True,0.5276638961489076,losing_050_075,0.5276669443470512,losing_050_075
pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,LABO,1698361.672789,10000.0,12373.659823,335.0,0.0,True,0.4536895452528153,losing_025_050,0.4536897360760085,losing_025_050
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,,60.781695,1.0,6.738263,340.0,0.05,True,2.4357814893947958e-05,losing_lt_025,2.4357814986651628e-05,losing_lt_025
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,39660795.374542,10000.0,14232.906107,340.0,0.0,True,0.4643099301292277,losing_025_050,0.4641811640869001,losing_025_050
pool15zuu7g6030wsfafu6a80pf6z2w6ceu4aumu2d6neykgtcx650u2,,4.048591,1.0,4.048591,340.0,0.99,True,1.6224429093549869e-06,losing_lt_025,1.622442914082447e-06,losing_lt_025
pool15zvek3jke3z2uml5xeztl6wt56zuye5ne9caadz8mjn9ykyuu8n,SENTI,25426.738876,100.0,107.625746,340.0,0.0,True,0.010189581505699794,losing_lt_025,0.010189585433140405,losing_lt_025
pool1620fkxluaftsvz5lge29tjur3flwa8wydpzqy0zd4cllxx2w3ma,,18.621214,0.0,18.621214,340.0,0.01,True,7.4623138098787375e-06,losing_lt_025,7.4623138098787375e-06,losing_lt_025
pool162343gl83jtrskacz2cex7szf4yd5t77f5nd0e65fg78ztppuj9,,114463.466015,0.0,1052.714629,340.0,0.25,True,0.045870387568196155,losing_lt_025,0.045870387568196155,losing_lt_025
pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,MAKL,496.719173,449.450697,496.719173,340.0,0.01,True,0.00019905656837478818,losing_lt_025,0.00019905660132526394,losing_lt_025
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,,50.425749,1.0,50.425749,340.0,0.01,True,2.02077460987987e-05,losing_lt_025,2.020774617544337e-05,losing_lt_025
pool163q9zuwpt9wr8rruuhw2mz6w6em25mhtrv58f8nz9aywj7vzer7,DARTH,9.486132,289.0,9.486132,340.0,0.01,False,0.0,pledge_not_met,0.0,pledge_not_met
pool1646vlaras0deljthqtfl9dpdw2xsna799l0kayyu9v44cql4ky0,IOGP,2.925923,64000000.0,2.925923,500.0,1.0,False,0.0,pledge_not_met,0.0,pledge_not_met
pool164nml0s3vt20jd8uf0lwf5hjnt4vcan9sjmxr8huq7k2qswd8jq,,0.0,500.0,0.0,340.0,0.03,False,0.0,pledge_not_met,0.0,pledge_not_met
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,,23705409.510386,200.0,1317.786751,340.0,0.03,True,0.7304882565982872,losing_050_075,0.7304884775548892,losing_050_075
pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz,CASH,1448262.840343,610071.179076,695468.255894,170.0,0.0,True,0.3983222377685544,losing_025_050,0.39871855714979904,losing_025_050
pool165cyssah9wcnkuqq339c9fam5wga3x7zl6kw4ktltq5x68tlu4w,,1075.435349,1000.0,1000.0,340.0,0.0,True,0.00043097288045474764,losing_lt_025,0.0004309729974971124,losing_lt_025
pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,CSWP1,3492506.323562,1000.0,106184.424552,340.0,0.99,True,1.3904792337703442,edge,1.3904845957709424,edge
