pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation
pool10j307gzqx5cuqxzgnycg9rwyyutjy2eqyhnkmu2umj6cctcvrqq,,,,209520435278,,108146000000,,0,5,285,209520435278,5,0,0,0,0,340000000,108146000000,0.0032
pool10jc6vdgc8c2r6xur02a04rezrptqnryz4f2avpx0j825y0pnl09,,,,8569559676,,3500000000,,0,2,285,8569559676,2,0,0,0,0.01,340000000,3500000000,0.0001
pool10jd7mphm0mmrnfvyytzs3tfrmjmtkvalfx8nql7tae06v0rkjk3,,DOS,,62434273765,,1000000000,,0,5,285,62434273765,5,0,0,0,0,340000000,1000000000,0.0009
pool10jn0wjlh9y3w2ygq84u2llvlnxfz3lc4g0ssqlmpp3w3y2d2lw5,,EARN,,8929407618752,,100000000000,,11,99,285,8929407618752,99,11,7053789973,717664262,0.05,340000000,100000000000,0.1352
pool10jqlkjfn2rtlc6hp95p8k4h04h3dfmdcgnga6umwp2rpukpg20l,,CCIO,,449549017335,,410000000000,,0,9,285,449549017335,9,0,0,0,0.01,340000000,410000000000,0.0068000000000000005
pool10kya8ug3wr6cwnzm0qdcppjtuwfwmnvusu2uenscz4dg7pl07qv,,WAV2,,46614178961681,,10000000,,38,1,285,46614178961681,1,38,,,1,340000000,10000000,0.7056999999999999
pool10let2ne3rdnhf6pvhauqcsf7f83hkagp4lfs792frrmu5up7xa7,,SWELL,,4989581674299,,100000000000,,6,183,285,4989581674299,183,6,3871307230,340000000,0,340000000,100000000000,0.0755
pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,,,,4899288194187,,1200000000000,,3,75,285,4899288194187,75,3,1347190620,349101311,0.005,340000000,1200000000000,0.0742
pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,,JORGE,,1972384123809,,200000000000,,1,40,285,1972384123809,40,1,303724470,340000000,0,340000000,200000000000,0.029900000000000003
pool10mrxnxzfz5rwgnv4cza7a6fmz49qrxauzyffw490hr2jghzmtsp,,,,123645417719,,500000000,,0,4,285,123645417719,4,0,0,0,0.0199,340000000,500000000,0.0019
pool10n5e9hupkx0fs39fmhzpusdhd25vh6twxyq2n5dncegpkumhuz5,,,,1996240668,,1495000000,,0,1,285,1996240668,1,0,0,0,0.01,340000000,1495000000,0.0
pool10nug2zc80t6tz64awqr0362kfsh6yvje6xz2a6appzhzwe25nc5,,,,9093808801,,12000000000,,0,2,285,9093808801,2,0,0,0,0,340000000,12000000000,0.0001
pool10nwac5phcc4vkjvux5mw6gvdzlxurkd944e5yx9yyfa8sqs35t7,,,,985119813781,,0,,0,226,285,985119813781,226,0,0,0,0.02,340000000,0,0.0149
pool10p3g22454ly7eaurlur5wc9d9ual2fnfwy7a6e7k09z3yf929k9,,OUROS,,5947094010784,,2500000000,,5,202,285,5947094010784,202,5,2929479402,434133190,0.029,340000000,2500000000,0.09
pool10p6wd9k0fwk2zqkqnqr8efyr7gms627ujk9dxgk6majskhawr6r,,BBHMM,,4595988564728,,550000000000,,2,67,285,4595988564728,67,2,900049407,393740109,0.049,340000000,550000000000,0.0696
pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,,SBPIO,,5893313,,100000000,,0,1,285,5893313,1,0,0,0,0.15,345000000,100000000,0.0
pool10pmpya78vv23pngluf7hwpg9lerepmqdmdu47huf5vsskt56wzq,,,,247210196,,200000000,,0,1,285,247210196,1,0,0,0,0.015,340000000,200000000,0.0
pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,,,,124122312269,,0,,0,2,285,124122312269,2,0,0,0,0.06,345000000,0,0.0019
pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,,KURIS,,2501096918282,,100000000,,2,8,285,2501096918282,8,2,1093686574,340000000,0,340000000,100000000,0.0379
pool10q33p4hx4wqum6thmglw7z5l2vaay4w6m5cdq8fnurw7vjdppcf,,SPKL,,119801519307,,1000000000,,0,9,285,119801519307,9,0,0,0,0,340000000,1000000000,0.0018
pool10qga0nn20tshk5vhhr38kwy7ax0s48q49zgaev24gxm465wvspj,,,,59699192935,,30000000000,,0,13,285,59699192935,13,0,0,0,0.03,340000000,30000000000,0.0009
pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,,WAAUS,,36349159141608,,30000000000,,38,645,285,36349159141608,645,38,26631094328,555295022,0.008,340000000,30000000000,0.5503
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,,,,3063506031691,,44325545672,,0,8,285,3063506031691,8,0,0,0,0.015,340000000,44325545672,0.0464
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,,SPS2,,50641753021276,,10000000000,,46,402,285,50641753021276,402,46,30995773914,1972377097,0.05,340000000,10000000000,0.7667
pool10r8gk6z4epj36rluw3klk5k0uzfcdc0rw9cu0zuyxw56quaksrv,,SIMPL,,2347964611605,,0,,2,11,285,2347964611605,11,2,,1434240698,1,340000000,0,0.0355
pool10s8x49tu6wcne63rqv6gmnhwpcg4kg8r4s3ncv6q7uxx76jvlwg,,,,7879173570,,5000000000,,0,3,285,7879173570,3,0,0,0,0,340000000,5000000000,0.0001
pool10sdw2cfjnqav3sztasq8ce57395lyh0g6g5n573uerlev9whhe3,,,,44361930449,,10600000000,,0,2,285,44361930449,2,0,0,0,0,340000000,10600000000,0.0007000000000000001
pool10tqeu6d03p6rnalqlvdshmpsljxaq2c0ww6draq6xm8lgyl2a3p,,CASP,,2363326507021,,100000000000,,0,103,285,2363326507021,103,0,0,0,0.02,340000000,100000000000,0.0358
pool10u90lv7ayyfdulnt004h2wg42yff22c8vjlnqjxv7pytypuaykv,,,,6191563367,,45000000000,,0,2,285,6191563367,2,0,0,0,0.025,340000000,45000000000,0.0001
pool10usr6ag036ujwhmm85km8w0skjn3fp3dwnktt8sje4lfvwhu40u,,WALDO,,2081122,,66000000000,,0,1,285,2081122,1,0,0,0,0.019,345000000,66000000000,0.0
pool10v6uh7yan2dg8utwpgurj6th3u3s3q3m2lcg8z9mxtncvx72dhc,,,,1000000,,100025042945,,0,1,285,1000000,1,0,0,0,0.03,340000000,100025042945,0.0
pool10v7h74a4tvwjdyxrpvxgy0p2as7256jyzmhfgtqv9mwxzwgtwdm,,PANJ,,118646463516,,1000000000,,0,3,285,118646463516,3,0,0,0,0.03,345000000,1000000000,0.0018
pool10vx5da4l9p354dxjwwmka9mg0ya5vh4g8xzkxev6hrfd745wlwg,,STACK,,1293176842073,,500000000000,,0,23,285,1293176842073,23,0,0,0,0.02,340000000,500000000000,0.0196
pool10w6dqsuflhrczmvle5awchzcteskxke3ce0anmnvza2n2uv3u2f,,,,877669802452,,25000000000,,1,13,285,877669802452,13,1,360516713,340000000,0,340000000,25000000000,0.013300000000000001
pool10w8gmhnprfmhdlp6npjt8d3ts64ng4qxsu0mr33dhpxpzwn4rgt,,,,2915210,,10000000000,,0,1,285,2915210,1,0,0,0,0.02,340000000,10000000000,0.0
pool10wcmpvjmmv7ph7cz2263f52yckvnnwu5kdppwqgu74s2qhe7l7m,,4TUN8,,1255637370657,,200000000000,,1,17,285,1255637370657,17,1,303166523,355098406,0.04,340000000,200000000000,0.019
pool10wfvyl284h0eyzjtwndh8kvu36lqvptusq4nxtv52pmazpyvfud,,ACT,,16652636595179,,120000000000,,22,90,285,16652636595179,90,22,15020390623,647345155,0.0199,340000000,120000000000,0.2521
pool10xmmn972gyza7nj8q4cyy0vrpn6kqzmdz2ut7ynnc8d0ycxlvw3,,MATE,,50072422361,,101000000000,,0,1,285,50072422361,1,0,0,0,0.015,340000000,101000000000,0.0008
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,,NKR,,19191825986307,,40000000000,,20,133,285,19191825986307,133,20,13959964203,340000000,0,340000000,40000000000,0.2905
pool10ysem79xjxd223plxqws0fheawd78znr3qs4h2h422gmxa40amu,,LUCY,,48543701056,,3100000000,,0,17,285,48543701056,17,0,0,0,0.01,340000000,3100000000,0.0007000000000000001
pool10zfvfwgsmqu8l53y2p48hjrw5etpxzd5c0jrz727g784y89xkpr,,ORCA,,161710010839,,125000000000,,0,4,285,161710010839,4,0,0,0,0.03,340000000,125000000000,0.0024
pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,,XSP,,48535742427202,,20000000000,,45,66,285,48535742427202,66,45,30730088526,1521533951,0.037,340000000,20000000000,0.7348
pool120563wl92yssz66evk4u9lxm7zh6gk2wws0zfe8ep4e0gc77ypt,,,,2263950538592,,20000000000,,0,114,285,2263950538592,114,0,0,0,0.99,340000000,20000000000,0.034300000000000004
pool120jxy0dz2nw3e3lh5khnn8khprd6upe6tmzktgs8w9afkrkrm0z,,,,24517443393,,20000000000,,0,1,285,24517443393,1,0,0,0,0.01,340000000,20000000000,0.0004
pool122gfj3ynz5ch8cfkx0tt5dsfpnf36sujcvrvxzqjm28yym8vv8x,,,,76737407,,500000000,,0,4,285,76737407,4,0,0,0,0.02,340000000,500000000,0.0
pool122gklgk6gep3dm5grag0kavzzxcwk4kxxrqegfygghjpgch6pns,,,,130066707124,,1000000,,1,2,285,130066707124,2,1,346722654,355084143,0.04,340000000,1000000,0.002
pool122y8c6dqkf864l0uxxnz8uz60dcrxvdm5w6j302z7ft0265f3xu,,,,1022380236690,,1000000000000,,3,3,285,1022380236690,3,3,337506,367174379,0.015,340000000,1000000000000,0.0155
pool123fz95jxlu2fgqteredsqxml553rt9lsu9ef352kagm7qlejem4,,,,116717832284,,7495000000,,0,6,285,116717832284,6,0,0,0,0.02,340000000,7495000000,0.0018
pool123gn9my6u32zea8l3uk889rjj2qf2tfagcz67q4v4r9ccjjtge7,,SNY,,497625746,,100000000,,0,1,285,497625746,1,0,0,0,0.15,345000000,100000000,0.0
pool123v70pyw5tzkdwwgug56j6qy2msg9hpvww0jpapqvcg96ep4nj8,,GADA,,2942460545,,100000000,,0,2,285,2942460545,2,0,0,0,0.01,340000000,100000000,0.0
pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,,SHARP,,325453931136,,100000000000,,0,28,285,325453931136,28,0,0,0,0.025,340000000,100000000000,0.0049
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,,DOLCA,,3305255186890,,50000000000,,1,121,285,3305255186890,121,1,361840030,347544965,0.02,340000000,50000000000,0.05
pool1258yqnsegc3k7raqcdkxu4893aqexxljflmg9g96yfha2qytayv,,1PCT2,,5004044388453,,50000000000,,7,246,285,5004044388453,246,7,4419034546,386845282,0.01,340000000,50000000000,0.0758
pool125dv3t0m9rgag9lcfr8xv059vfll059kyarv0ce8kyldsamx47m,,STKME,,388678645226,,87000000000,,0,7,285,388678645226,7,0,0,0,0,345000000,87000000000,0.0059
pool125mzd9dmxlkvg0g3fuwl96rxd4jmzha77d9evnetldzl66lvpvz,,,,3345578198092,,15000000000,,2,26,285,3345578198092,26,2,1066842278,361884447,0.02,340000000,15000000000,0.0506
pool1262tkyavd3qylxlmalzpe0u4dhe3t3zvvey088w58epksevpj2k,,SHRMP,,1238586221,,1000000000,,0,2,285,1238586221,2,0,0,0,0.03,345000000,1000000000,0.0
pool126f65lklaqw39jgx9wl8klqtx99evewxk0x5yc2jzzp5wfs8fde,,XPPX,,117639386190,,119000000000,,0,13,285,117639386190,13,0,0,0,0,340000000,119000000000,0.0018
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,,ADAAF,,2647043882,,2500000000,,0,1,285,2647043882,1,0,0,0,0.0799,340000000,2500000000,0.0
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,,NAP,,43481092731442,,20000000000,,40,171,285,43481092731442,171,40,27433273353,1190539736,0.03,340000000,20000000000,0.6581999999999999
pool126ut5j5qz5wg09sjxrjugmjhqyslgam9cyj7a275y99l6n3gql0,,BIOME,,59996401321,,10000000000,,0,9,285,59996401321,9,0,0,0,0.02,340000000,10000000000,0.0009
pool127gdv243hfcrapslaqq0nnh64u2gts72gtrt4888g6g2z0zsu64,,TTS17,,2797506176648,,28000000000,,10,726,285,2797506176648,726,10,6522557889,340000000,0,340000000,28000000000,0.0424
pool127ukuja6g9ty9ep3stddddcxnpns9d586snm9j9dv7ay7z8qvzp,,,,311722182108,,25000000000,,0,4,285,311722182108,4,0,0,0,0.01,340000000,25000000000,0.004699999999999999
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,,ARTZ,,17436974948013,,1500000000000,,9,178,285,17436974948013,178,9,5502579155,524490104,0.03,340000000,1500000000000,0.264
pool127xz8pls3lr6nct6w274ph2g4u83vqajgykf3l9ll772gvmju8z,,,,4843144518,,2000000000,,0,4,285,4843144518,4,0,0,0,0,340000000,2000000000,0.0001
pool128r8qqgl9zgy3ff4759a2qslyauu5takaec3nxx4a6mvj3ys8da,,BTCAO,,15935063897373,,1000000,,25,8347,285,15935063897373,8347,25,17014705342,700000000,0,700000000,1000000,0.2412
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,,BIZ,,13456933998,,10000000000,,0,1,285,13456933998,1,0,0,0,0.01,340000000,10000000000,0.0002
pool128zxs504x4ulqjkyml5vmcgc99md0zc9327578m6t82txvgg4tv,,CAPYB,,5967189144,,5000000000,,0,3,285,5967189144,3,0,0,0,0,340000000,5000000000,0.0001
pool129557r2j5fdr4hjjz3e2n3t4ypt9rvkpy56pq3y7rsw7jzvalq0,,,,108131988652,,104000000000,,0,4,285,108131988652,4,0,0,0,0.025,340000000,104000000000,0.0016
pool12967a8v8vaz5d7pvphhdnmq0slrg4d3n0wp772fgm04e2g2m9gv,,PYUR,,2487350976757,,750000000000,,1,20,285,2487350976757,20,1,251216159,348738205,0.01,345000000,750000000000,0.0377
pool129h7fcs8yjks48u2e69ehe72w7zp0f08rn6squtazateyfu8ms8,,FABLE,,25760587477,,25000000000,,0,5,285,25760587477,5,0,0,0,0.03,340000000,25000000000,0.0004
pool12a4mx8ztxg7dwatm6lmfm36q7eyygkt3y3h29tklvcp6vyxp0nt,,,,122866461965,,50000000000,,0,12,285,122866461965,12,0,0,0,0.03,340000000,50000000000,0.0019
pool12ahq8y9v2n3h2xha4292y4h5rwz2vvjqqmerny0klhhmwn54aq8,,USONE,,49749965152,,12000000000,,0,3,285,49749965152,3,0,0,0,0.025,340000000,12000000000,0.0008
pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,,EoK,,6504413405011,,30000000000,,7,171,285,6504413405011,171,7,4602218695,386727318,0.01,340000000,30000000000,0.09849999999999999
pool12crd62rxj8yryvshmgwkxza7um3uhaypwdjeel98lnkf529qdw5,,0PCT1,,327846722908,,1000000,,0,47,285,327846722908,47,0,0,0,0,340000000,1000000,0.005
pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,,H3ART,,17090877886,,10000000000,,0,5,285,17090877886,5,0,0,0,0.01,340000000,10000000000,0.0003
pool12dcwy586prq83qggtfvaxwdpys9dw4sl2yahrdjyjxsqzcq84rk,,,,787585932527,,10000000000,,1,5,285,787585932527,5,1,11338515,340000000,0,340000000,10000000000,0.011899999999999999
pool12e2nev8uef544wahzz4sdvcn00xhnr6x40pjda4edllugl4lktn,,LADA,,115970815988,,1000000000,,0,44,285,115970815988,44,0,0,0,0.01,340000000,1000000000,0.0018
pool12eht6dqxpzqj87xuextrpufz2gxmt4reuesuw26r2utzw0kw906,,CAN1,,835152777270,,40000000000,,0,20,285,835152777270,20,0,0,0,0.00314,340000000,40000000000,0.0126
pool12ehtdu5hfffpeqg968gtpqcnjv7hwfj3tshxcw8lg37tqcquhaq,,,,4882958971169,,10000000000,,7,99,285,4882958971169,99,7,3905956972,480788628,0.03,340000000,10000000000,0.0739
pool12eml4wy7xh9uqq9ldrtu37xqepjpaz5heq8sjr3fdddj7h9j00t,,,,201798746608,,50000000000,,0,6,285,201798746608,6,0,0,0,0.05,340000000,50000000000,0.0031
pool12ep0z3h2qhfcmsl7h7ldpgf4cfjlur9v9lqwl8xjwd3qked73f5,,,,521623964157,,25000000000,,0,7,285,521623964157,7,0,0,0,0,340000000,25000000000,0.0079
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,,FREE1,,620068394184,,300000000000,,0,18,285,620068394184,18,0,0,0,0,340000000,300000000000,0.009399999999999999
pool12f3wfgks8s7ga6kltjl98ayljysu3gtgcdx7wsrw4702sfkl3v5,,SIMON,,1277937158,,400000000,,0,2,285,1277937158,2,0,0,0,0.02,340000000,400000000,0.0
pool12f68ksfmsthe4r9xx2up9x4zx43tstu3psmjvk57papsv8vu9re,,,,3176118087,,1000000000,,0,2,285,3176118087,2,0,0,0,0,340000000,1000000000,0.0
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,,RDLRT,,8573077931580,,225000000000,,6,105,285,8573077931580,105,6,3749359783,458962644,0.03,340000000,225000000000,0.1298
pool12fr472y9lwzjy055gpuvpxdy5slpe0ej20pykdeatl59zg9ren2,,CARDX,,254720191820,,49000000000,,0,11,285,254720191820,11,0,0,0,0,340000000,49000000000,0.0039000000000000003
pool12fzerww0hmk0fyvaujz5t2kg6hl4n8daz85rqy5jk8qk58r59y6,,ZETE2,,2651115448854,,1000000000,,1,44,285,2651115448854,44,1,161696084,340000000,0,340000000,1000000000,0.0401
pool12g5x8nd79xn7x0kgy59wrshck5swkg5lek7z74guylh9uk6dmsq,,VINC2,,1633307214761,,10000000,,2,4,285,1633307214761,4,2,951554295,350953222,0.01,340000000,10000000,0.024700000000000003
pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,,NDE,,60271173127314,,2000000000,,47,5,285,60271173127314,5,47,32357300142,1340903170,0.03,340000000,2000000000,0.9124
pool12gqhv4vf0y7vngzd3umchjz3yhkqaaalwzltsngpdykgyud5rhz,,,,472207417400,,40000000000,,0,60,285,472207417400,60,0,0,0,0,340000000,40000000000,0.0070999999999999995
pool12h408zlkavwxw4wkw96mt8unjs8sn27k0yk4yhz4pzvsx0wvmq5,,,,32237234681410,,0,,35,3,285,32237234681410,3,35,22854748746,2196855838,0.075,340000000,0,0.488
pool12h63026uqx73v83zjtw8f07tnq2pmg6jredmqlyjd99tjdlal4w,,,,115616913205,,25005000000,,0,17,285,115616913205,17,0,0,0,0,340000000,25005000000,0.0018
pool12hh4dvqyxhlv3lu9mkyvpnskma642fj3zv3s8xlau42ak9m60hf,,MANT,,5255684286882,,0,,5,140,285,5255684286882,140,5,3091951601,372485801,0.01,340000000,0,0.0796
pool12hmkuq2khrwaqz44aajawp0n92mpyk3nhexgujd9xtu3q4exnau,,CRZPA,,1020051507,,1000000000,,0,1,285,1020051507,1,0,0,0,0,340000000,1000000000,0.0
