pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation
pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,,,,4919741218816,,1200000000000,,3,12,228,4919741218816,12,3,2301164374,355542247,0.005,340000000,1200000000000,0.023
pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,,JORGE,,1030494919572,,200000000000,,0,13,228,1030494919572,13,0,0,0,0,340000000,200000000000,0.0048
pool10mrxnxzfz5rwgnv4cza7a6fmz49qrxauzyffw490hr2jghzmtsp,,,,272093587525,,500000000,,0,3,228,272093587525,3,0,0,0,0.0199,340000000,500000000,0.0013
pool10p3g22454ly7eaurlur5wc9d9ual2fnfwy7a6e7k09z3yf929k9,,OUROS,,2333969459780,,2500000000,,4,43,228,2333969459780,43,4,3382686617,463778458,0.029,340000000,2500000000,0.0109
pool10p6wd9k0fwk2zqkqnqr8efyr7gms627ujk9dxgk6majskhawr6r,,BBHMM,,891406400367,,550000000000,,0,12,228,891406400367,12,0,0,0,0.1,340000000,550000000000,0.0042
pool10p7hdyghmkfuuxep4slslvjs2fk0hechqwadc2348e6g2x8hta6,,SBPIO,,1012599649,,100000000,,0,3,228,1012599649,3,0,0,0,0.15,345000000,100000000,0.0
pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,,WAAUS,,2803264796837,,30000000000,,5,23,228,2803264796837,23,5,5269232478,383344789,0.008,340000000,30000000000,0.0131
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,,SPS2,,78481917798721,,10000000000,,54,172,228,78481917798721,172,54,58721760218,3432202524,0.05,340000000,10000000000,0.3675
pool10qv6jzdvmkulfs2zcmxjkrz345wwrwsj8d0lhvqf6tgjxlc7q43,,,,32785134909,,0,,0,3,228,32785134909,3,0,0,0,0.015,340000000,0,0.0002
pool10r8gk6z4epj36rluw3klk5k0uzfcdc0rw9cu0zuyxw56quaksrv,,SIMPL,,2506609846492,,0,,3,7,228,2506609846492,7,3,2957329166,464589676,0.04,340000000,0,0.011699999999999999
pool10s3paykwusv3zpfn9wkrzfvw6pch5tlcklwftj00a79yc3h0tgx,,GOD,,185195927683,,100000000000,,1,6,228,185195927683,6,1,355940272,360290369,0.025,340000000,100000000000,0.0009
pool10tqeu6d03p6rnalqlvdshmpsljxaq2c0ww6draq6xm8lgyl2a3p,,CASP,,5847087284221,,100000000000,,7,104,228,5847087284221,104,7,7222639114,571317206,0.03,340000000,100000000000,0.0274
pool10v6uh7yan2dg8utwpgurj6th3u3s3q3m2lcg8z9mxtncvx72dhc,,,,618275240075,,100025042945,,0,2,228,618275240075,2,0,0,0,0.03,340000000,100025042945,0.0029
pool10v7h74a4tvwjdyxrpvxgy0p2as7256jyzmhfgtqv9mwxzwgtwdm,,PANJ,,115141598183,,1000000000,,0,3,228,115141598183,3,0,0,0,0.03,345000000,1000000000,0.0005
pool10w6dqsuflhrczmvle5awchzcteskxke3ce0anmnvza2n2uv3u2f,,,,1785899493674,,25000000000,,0,21,228,1785899493674,21,0,0,0,0,340000000,25000000000,0.0084
pool10w8gmhnprfmhdlp6npjt8d3ts64ng4qxsu0mr33dhpxpzwn4rgt,,,,2915210,,10000000000,,0,1,228,2915210,1,0,0,0,0.02,340000000,10000000000,0.0
pool10y2jjrllhxhsmjvyznls8r7wyztjawz3gre3qqr938tvw5tg0vu,,,,82158661260,,1000000,,0,3,228,82158661260,3,0,0,0,0.01,340000000,1000000,0.0004
pool10zfvfwgsmqu8l53y2p48hjrw5etpxzd5c0jrz727g784y89xkpr,,ORCA,,155969506533,,125000000000,,0,4,228,155969506533,4,0,0,0,0.03,340000000,125000000000,0.0007000000000000001
pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,,XSP,,15115542914917,,20000000000,,7,34,228,15115542914917,34,7,7703859757,340000000,0,340000000,20000000000,0.0708
pool122e6s7cucm4jt32g0redkcgw4grwg4xe2f4r3qaxhdfvw5kxmkg,,,,1022225664,,1000000000,,0,1,228,1022225664,1,0,0,0,0,340000000,1000000000,0.0
pool122fqhp7fkuw3f44z7l3zvfwd56myazkf4ysqrr7p3s236ehx59e,,,,1338537550,,1000000,,0,2,228,1338537550,2,0,0,0,0.03,340000000,1000000,0.0
pool122gklgk6gep3dm5grag0kavzzxcwk4kxxrqegfygghjpgch6pns,,,,5601668535,,1000000,,0,2,228,5601668535,2,0,0,0,0.04,340000000,1000000,0.0
pool122j50n88wmlsz4jgh9cgpan0lzckm4ppdmtr732ljez4cpmaf9e,,,,24964382521,,50000000,,0,4,228,24964382521,4,0,0,0,0.0049,340000000,50000000,0.0001
pool122y8c6dqkf864l0uxxnz8uz60dcrxvdm5w6j302z7ft0265f3xu,,,,1000996418357,,1000000000000,,0,1,228,1000996418357,1,0,0,0,0.015,340000000,1000000000000,0.004699999999999999
pool124lm97s6f4satl7xz0ulzgg6tv30tskry3zcntwrz68n60v5yne,,SHARP,,529129196595,,100000000000,,0,23,228,529129196595,23,0,0,0,0.04,340000000,100000000000,0.0025
pool12584mjtgz3fhgpx823qht56gycnfnezg6aqqthazv4qdxkd5c46,,DOLCA,,1107444528489,,50000000000,,0,25,228,1107444528489,25,0,0,0,0.02,340000000,50000000000,0.0052
pool125mzd9dmxlkvg0g3fuwl96rxd4jmzha77d9evnetldzl66lvpvz,,,,14014705118,,15000000000,,0,5,228,14014705118,5,0,0,0,0.02,340000000,15000000000,0.0001
pool126kcx3ve6xedpdk8gm9gtgs5x2h77tuwe5hjjcrp2nshu2xv8l3,,ADAAF,,2650054926,,2500000000,,0,2,228,2650054926,2,0,0,0,1,4500000000,2500000000,0.0
pool126mkma8nv5axltmz7mmg8qz9e70nmhnf58hwx5772fhwgkhk6ag,,NAP,,58135217738303,,20000000000,,36,78,228,58135217738303,78,36,39751985568,1573672736,0.03,340000000,20000000000,0.2722
pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,,ARTZ,,1728174372407,,1500000000000,,2,11,228,1728174372407,11,2,472062867,398933740,0.03,340000000,1500000000000,0.008100000000000001
pool128sj7hpet8874ycvxml85wlv9eyd8pehjhnj3clcvhrr5g5s9qj,,BIZ,,226292180612,,10000000000,,0,2,228,226292180612,2,0,0,0,0.01,340000000,10000000000,0.0011
pool129h7fcs8yjks48u2e69ehe72w7zp0f08rn6squtazateyfu8ms8,,FABLE,,10007550000,,25000000000,,0,1,228,10007550000,1,0,0,0,0.0174,340000000,25000000000,0.0
pool12akphrukmx74qj4f6w38rln95dn8aw6lmdascktv2c09w0srxw0,,THC2,,95498398622,,33500000000,,0,2,228,95498398622,2,0,0,0,0.02,340000000,33500000000,0.0004
pool12cc8t9yr58xureweksj73v87xkm6svcs8j3xnt93zd5zw5q6ugr,,,,972517853621,,900000000000,,0,5,228,972517853621,5,0,0,0,0,340000000,900000000000,0.0046
pool12crd62rxj8yryvshmgwkxza7um3uhaypwdjeel98lnkf529qdw5,,0PCT1,,673230841156,,1000000,,0,7,228,673230841156,7,0,0,0,0,340000000,1000000,0.0032
pool12ehtdu5hfffpeqg968gtpqcnjv7hwfj3tshxcw8lg37tqcquhaq,,,,974915730964,,10000000000,,1,7,228,974915730964,7,1,240079370,364356438,0.03,340000000,10000000000,0.0046
pool12ep0z3h2qhfcmsl7h7ldpgf4cfjlur9v9lqwl8xjwd3qked73f5,,,,1687656716665,,25000000000,,1,11,228,1687656716665,11,1,805529455,340000000,0,340000000,25000000000,0.0079
pool12f2r9xf4wvht030xwjhpjvy5yptr275qr2qcydnx57jkxyfzz2w,,FREE1,,528950144002,,300000000000,,0,11,228,528950144002,11,0,0,0,0,340000000,300000000000,0.0025
pool12f3wfgks8s7ga6kltjl98ayljysu3gtgcdx7wsrw4702sfkl3v5,,SIMON,,107708212328,,400000000,,0,3,228,107708212328,3,0,0,0,0.02,340000000,400000000,0.0005
pool12fclephansjkz0qn339w7mu9jwef2ty439as08avaw7fuyk56j6,,RDLRT,,22572812113497,,225000000000,,19,69,228,22572812113497,69,19,20531247550,1201693021,0.04,340000000,225000000000,0.1057
pool12fkrc4rwjv064vvcup7ypd7ffwemv7uctmc3dj3zazu0qjyh7hm,,LABA,,3568202452,,3400000000,,0,2,228,3568202452,2,0,0,0,0.04,340000000,3400000000,0.0
pool12fr472y9lwzjy055gpuvpxdy5slpe0ej20pykdeatl59zg9ren2,,CARDX,,63317938787,,49000000000,,0,4,228,63317938787,4,0,0,0,0,340000000,49000000000,0.0003
pool12jnulzs7j8lsku4r2a7q6tee6tt66872vwhqh8jxvgzn6837jtl,,1JPN,,1712520141224,,100000000000,,0,9,228,1712520141224,9,0,0,0,0.01,340000000,100000000000,0.008
pool12jz7ey8jtd9ek3x2ysxaxsgfyu62ppaljrc3rzs4z6ydvx9rcs8,,,,1401066961070,,0,,0,8,228,1401066961070,8,0,0,0,0.02,340000000,0,0.0066
pool12ka4j3et90wd8ffwy47pvypk37ye857tm09ed682zwq7vtetztu,,,,8645414,,500000000,,0,1,228,8645414,1,0,0,0,1,340000000,500000000,0.0
pool12mca6l778v2e5wq5a4kc08h6grcv9j6f7yykt9wyjttckfxksvg,,,,1014271248,,500000000,,0,1,228,1014271248,1,0,0,0,0.01,340000000,500000000,0.0
pool12mmcc4rc2fzfv7gyv8h06nvnsrm3m7erzdv8x6gzvjxlu2lf09n,,1PCT3,,35727092164433,,50000000000,,21,248,228,35727092164433,248,21,23529306059,578441690,0.01,340000000,50000000000,0.1673
pool12n6lycv28kjtkzecfz2a3uujyxy6ewuwjcmjq84my67psqmgagv,,MANT,,57761329141937,,100000000000,,32,301,228,57761329141937,301,32,35464474697,705576970,0.01,340000000,100000000000,0.2704
pool12pvaxxcv3sgad5jqgfnggn337y76kp02uauptkufjjjes7nxwfm,,SVRN,,101363854586,,144777000000,,0,2,228,101363854586,2,0,0,0,0.034,340000000,144777000000,0.0005
pool12r08n33avu33ncstukwxyr440mgaazmuclay38v0yt34xytu2dq,,FALCO,,9686182687,,42000000000,,0,2,228,9686182687,2,0,0,0,0.05,340000000,42000000000,0.0
pool12rkpcc250wh03m74lvaqhnj8t89umae2v22gqg5rf470yhg6l4v,,GOSLO,,71074591972,,26000000000,,0,3,228,71074591972,3,0,0,0,0,340000000,26000000000,0.0003
pool12rv575nj9cfvy0r4th7jtz5x3nt6waht0qe5fdr58ucx77tk7pu,,4BIZ,,5647630894,,5000000000,,0,1,228,5647630894,1,0,0,0,0.01,340000000,5000000000,0.0
pool12t3zmafwjqms7cuun86uwc8se4na07r3e5xswe86u37djr5f0lx,,NORTH,,15300372422605,,10000000000,,7,107,228,15300372422605,107,7,7221403650,340000000,0,340000000,10000000000,0.0716
pool12v7aukl49ehf9ysagq960ek26jeywnq3yzv5hgl4ecvhvyax5p6,,WIN,,16600593743,,35000000000,,0,2,228,16600593743,2,0,0,0,0,340000000,35000000000,0.0001
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,,BLOOM,,172280664808829,,1000000000000,,118,2016,228,172280664808829,2016,118,127264291525,7137967431,0.05,340000000,1000000000000,0.8066
pool12x3493966tlzlav2vacw5vgdr6avnl5lreclgw53mrhn6s75vcv,,ABI,,140272947657,,95000000000,,0,5,228,140272947657,5,0,0,0,0.01,340000000,95000000000,0.0007000000000000001
pool12yx6zskxnvkwajm22u823y5e77p5ysaz6p3tyx6x3d75xm0x45j,,,,46247467274,,25000000000,,0,5,228,46247467274,5,0,0,0,0.01,340000000,25000000000,0.0002
pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,,BRAVO,,660173439220,,310000000000,,1,8,228,660173439220,8,1,482763222,348117956,0.01,340000000,310000000000,0.0031
pool130f7tnlumxe5yuzsqqphy00cal8yugh5x66zgnz48zqyypns0k3,,2PCT,,2671481874977,,400000000000,,1,8,228,2671481874977,8,1,673923740,356241826,0.02,340000000,400000000000,0.0125
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,,,,3207538805907,,600000000,,2,16,228,3207538805907,16,2,104111122,379276887,0.02,340000000,600000000,0.015
pool130u9tm5kzsjkzlt4zq989s33fne5n9qahkdcmamh688wzrk78g6,,HAUS,,2794413809,,500000000,,0,2,228,2794413809,2,0,0,0,0.02,340000000,500000000,0.0
pool136903m0kag2amlga2ypcz8wnf7d552qgy5t6vz2pqlzuq2kyshy,,DEEP,,322752606257,,200000000,,0,5,228,322752606257,5,0,0,0,0.03,340000000,200000000,0.0015
pool136ahugdvaenv8ed0d3m9af4dxxtzu7u3vpfq4mxk7qq6xuvd0ca,,BLOXB,,402384878643,,50000000000,,0,2,228,402384878643,2,0,0,0,0.035,340000000,50000000000,0.0019
pool136wr0g23dw9daekuyqtgk366vywms6meespgpm3hdguxqczaaug,,DDLT,,18163097793791,,100000000,,18,315,228,18163097793791,315,18,19273282699,1356633872,0.05,340000000,100000000,0.085
pool1378u3xd5h393n0dwqszfw4dmen5vlmnm2fsdczd3v92n6dlw6qm,,FIRE,,322596236241,,10000000000,,1,7,228,322596236241,7,1,613788984,351768685,0.0145,340000000,10000000000,0.0015
pool137x32lrkprphrd0aa8x4jqz98z6lc0wawlc88hdjeps4qe408ad,,KUBE,,153854936037,,5000000000,,0,4,228,153854936037,4,0,0,0,0.03,340000000,5000000000,0.0007000000000000001
pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,,BSP,,22058261099579,,40000000000,,11,56,228,22058261099579,56,11,11980914412,463341124,0.01,340000000,40000000000,0.1033
pool138e249zh9l93azsf2pf7wyhxyayzcxdhsrg3vqpfx665c8xa348,,LGND,,48874035738,,500000000,,0,3,228,48874035738,3,0,0,0,0.01,340000000,500000000,0.0002
pool13fg83xz9t4yunpzjmcras7kqpyssl6247uqva53s6jntskmhvc7,,,,597415541,,500000000,,0,1,228,597415541,1,0,0,0,0,340000000,500000000,0.0
pool13hc7e9axpm0c4us03rwcw996t8zyz5452p0hpa6ehpy2z6gnqae,,AZER,,30469536878,,7000000000,,0,3,228,30469536878,3,0,0,0,0.025,340000000,7000000000,0.0001
pool13hqjq6yxcsk3wpygedcp04crk58qsc00gw4wf77q6kehxxagqme,,,,46704196704,,39100000000,,0,2,228,46704196704,2,0,0,0,0.02,340000000,39100000000,0.0002
pool13kd6k66rrrhsh4s9px92qxymsrkjcjy336lpg80tt38lk6r799y,,IOG20,,111882822614253,,500000000000,,75,36,228,111882822614253,36,75,82998705857,2922580416,0.03,340000000,500000000000,0.5238
pool13l0j202yexqh6l0awtee9g354244gmfze09utxz0sn7p7r3ev3m,,DUCK,,1316830736973,,1000000000,,1,48,228,1316830736973,48,1,146707070,1004544694,0.02999,1000000000,1000000000,0.0062
pool13lfrlz8hw64t2zr7hfvd8juxjcpdrspvslrtu0y76yxcs8ufvpd,,,,1158550767390,,1000000000000,,0,6,228,1158550767390,6,0,0,0,0.01,340000000,1000000000000,0.0054
pool13lvqv30e0zuk9kjextyhdemzpyefhjgd077xhmqy4gw4xuvcm5f,,,,131697046108,,100000000000,,0,7,228,131697046108,7,0,0,0,0.01,340000000,100000000000,0.0006
pool13mgf226yj5a3kwcjfnguw2qpna2uv07w7gfn07g49kwd6tkmzsp,,,,25048999736,,500000000,,0,1,228,25048999736,1,0,0,0,0.02,340000000,500000000,0.0001
pool13n4jzw847sspllczxgnza7vkq80m8px7mpvwnsqthyy2790vmyc,,,,1151156978693,,50000000000,,0,34,228,1151156978693,34,0,0,0,0.01,340000000,50000000000,0.0054
pool13n97kqrn3rauruvq6kmqxmu9f3hwzq6rq06wf7lm8e2kvuuyr9t,,IKIGA,,28225274260,,35000000000,,0,2,228,28225274260,2,0,0,0,0.02,340000000,35000000000,0.0001
pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,,CCJ2,,44283060205420,,100000000000,,31,103,228,44283060205420,103,31,33588084504,2037412109,0.048,340000000,100000000000,0.2073
pool13q0r47yq43jljm9lnwza8uz57u420wuuwllrvkalxm6vwn2dq5n,,,,5872960920544,,100000000000,,2,41,228,5872960920544,41,2,1380357803,399006487,0.03,340000000,100000000000,0.0275
pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,,,,5674610061,,1000000000,,0,2,228,5674610061,2,0,0,0,0.05,340000000,1000000000,0.0
pool13qzk5az6sx77lk2nt8zruu0t2tsyepu9q73yaz8l8j3uqxqh9wh,,,,106934472911,,75000000000,,0,2,228,106934472911,2,0,0,0,0.01,340000000,75000000000,0.0005
pool13rx88l4d5gpw69e586tfcdeuzmx6f2ys95pqjnlnmlzrs739h0y,,btcs,,21466851310907,,3000000000,,6,16,228,21466851310907,16,6,,6909271063,1,340000000,3000000000,0.1005
pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,,GLOBE,,70348073533,,50116000000,,0,3,228,70348073533,3,0,0,0,0.02,340000000,50116000000,0.0003
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,,8BALL,,781622681881,,808000000000,,1,6,228,781622681881,6,1,66958349,362726541,0.028,340000000,808000000000,0.0037
pool13wwxqu7sj9cunca3gc8lunqtz8e5un9phrhq52870ful6jw6usm,,,,2562259670952,,50000000000,,1,9,228,2562259670952,9,1,655137078,362658001,0.0279,340000000,50000000000,0.012
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,,CARBO,,664029722354,,50000000,,0,13,228,664029722354,13,0,0,0,0.025,340000000,50000000,0.0031
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,,,,13395605481592,,100000000000,,10,93,228,13395605481592,93,10,10545650615,563664058,0.02,340000000,100000000000,0.06269999999999999
pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,,,1051583677294,,100000000,,0,15,228,1051583677294,15,0,0,0,0.025,340000000,100000000,0.0049
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,,UNDR,,22174503279126,,250000000000,,12,19,228,22174503279126,19,12,12474759500,742789297,0.0299,340000000,250000000000,0.1038
pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,,LAKE,,274576083523,,25500000000,,0,7,228,274576083523,7,0,0,0,0,350000000,25500000000,0.0013
pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,,,,102112206287,,50000000000,,0,4,228,102112206287,4,0,0,0,0.03,340000000,50000000000,0.0005
pool142cpn2gm89q72srv9pt7jtt7p7yg43a8ltfqhz3jp3t3xuh7x48,,QUASR,,10324370808,,100000000,,0,2,228,10324370808,2,0,0,0,0.045,345000000,100000000,0.0
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,,,247531286546,,114509625174,,0,10,228,247531286546,10,0,0,0,0.03,340000000,114509625174,0.0012
pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,,CLUB,,3579246256395,,0,,1,26,228,3579246256395,26,1,744974113,392479071,0.03,369000000,0,0.0168
pool1479z5kd9adf44nzf6mwjqql5fvfm6d8n7ntgwr32lmtkssvlc08,,At5,,109677185916,,100000000,,0,3,228,109677185916,3,0,0,0,0.01,345000000,100000000,0.0005
pool147t2chee9vcyjxtafwd8emkjj88f9dra0xa2clgwlr6m7tzdzvz,,GIGAX,,27446602055,,10000000000,,0,6,228,27446602055,6,0,0,0,0.03,340000000,10000000000,0.0001
pool1488f5rzus7kpu3zr6zwyw8mdy0rj4m3knssv58enurgsx40msjf,,,,1087461798,,500000000,,0,3,228,1087461798,3,0,0,0,0.02,350000000,500000000,0.0
pool14a39gegmmc0xp7u3vr2lxggpphjm97nef6d35ytrukfwqvavj8j,,,,27786045665,,5000000000,,0,3,228,27786045665,3,0,0,0,0.02,345000000,5000000000,0.0001
pool14arklydxklrqthvwghvguelawj44vk5cv5ukk97mgfzyxj7l2v2,,,,11202422242,,1000000,,0,5,228,11202422242,5,0,0,0,0.00777,340000000,1000000,0.0001
pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,,,301778263104,,2020000000,,0,6,228,301778263104,6,0,0,0,0.022,340000000,2020000000,0.0014000000000000002
pool14cq225dlh7qy7tcc35fgrkr9yyprlk4cppytjmdv7e0gwm4w9q6,,DONT,,5166497034,,5000000000,,0,1,228,5166497034,1,0,0,0,0,340000000,5000000000,0.0
pool14g73qj0qz05ymqg7dp9kxdu8jr7uuzm6z6n3jwxpvqskghhmhng,,TWIN1,,1339564526208,,100000000000,,0,26,228,1339564526208,26,0,0,0,0.005,340000000,100000000000,0.0063
pool14ga7m2hv6y89u4jv9yf8mf28tjs078j43l5h4zgpxqp7q6ey4d6,,,,105711863995,,5000000000,,0,5,228,105711863995,5,0,0,0,0.02,340000000,5000000000,0.0005
pool14gu2yv67enp56dym7ww2d0d72723kgrcqsuau5nxjv9ryt004rt,,,,10809409903,,11000000000,,0,1,228,10809409903,1,0,0,0,0.01,340000000,11000000000,0.0001
pool14h7cjyklnrf2ylu6g2z89n5zckeyprw36lstw7lw5kvqwc4xw2d,,HIMAL,,488528409756,,23000000000,,0,6,228,488528409756,6,0,0,0,0.049,340000000,23000000000,0.0023
pool14h9dm54ajt2nfr2znllm6cqan2q24f3s4t0m6mr8k633gz47mp2,,,,1021455684,,1000000000,,0,1,228,1021455684,1,0,0,0,0,340000000,1000000000,0.0
pool14hsxa2zfwzvy9ncdjwnx0xkcltjmdydeayxfju7suuuewv0dnke,,KROM,,109790579049,,50000000000,,0,5,228,109790579049,5,0,0,0,0.01,340000000,50000000000,0.0005
pool14jvknxnz7zmp9mgmxmm5nmm5r0fsqcpnjrwes0kuq5w3uy3nxa4,,,,36447221,,5000000,,0,1,228,36447221,1,0,0,0,0,340000000,5000000,0.0
pool14kg79f3v5lqfvp5etqvmy6m9kuzpnd80w5cl44qrl8tpuk00quc,,HEX,,1350895633772,,109000000000,,2,21,228,1350895633772,21,2,1720961896,422463001,0.042,340000000,109000000000,0.0063
pool14ku0z9rx9yx34zl00jtxtpyv6ehytfl8fewztavx7qvju7nrtr8,,BOT,,4383416192347,,0,,3,29,228,4383416192347,29,3,2991969809,340000000,0,340000000,0,0.020499999999999997
pool14lr9ef5a22ng5xcu2rhpkkc86u5fp24r5gnj6hvnjxmsv8t8rtj,,FRUIT,,92569460245,,310000000,,0,7,228,92569460245,7,0,0,0,0.031,340000000,310000000,0.0004
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,,ZZZ2,,134943947520060,,50000000000,,83,178,228,134943947520060,178,83,90396214800,5102227734,0.05,340000000,50000000000,0.6318
pool14nl3h9l6mz3tutjl76849v33x409nl63md3d8ay7wrmnvujzrsk,,,,155531415850,,51000000000,,0,3,228,155531415850,3,0,0,0,0.0314,340000000,51000000000,0.0007000000000000001
