pool_id,pool_name.name,pool_name.ticker,pool_name.description,active_stake,live_stake,pledged,live_pledge,blocks.epoch,delegators,epochs.0.no,epochs.0.data.epoch_stake,epochs.0.data.delegators,epochs.0.data.block.minted,epochs.0.data.reward.member_lovelace,epochs.0.data.reward.leader_lovelace,pool_update.active.margin,pool_update.active.fixed_cost,pool_update.active.pledge,saturation
pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,,,,80505551099274,,35000000000,,63,275,234,80505551099274,275,63,50271245773,340000000,0,340000000,35000000000,1.2515
pool1m7eljcrzd593cawzwpts00mmnxnj52kr9da8r264r7c4kfd4m0h,,,,60683149784184,,0,,47,4,234,60683149784184,4,47,40826707669,6440642819,0.13,340000000,0,0.9433
pool1m7mmef85qylqdqa3skut8a7akklp5myaanrn0gqzsfg37j3vms8,,REM,,30440417521,,30000000000,,0,1,234,30440417521,1,0,0,0,0.02,340000000,30000000000,0.0005
pool1m7vr5mjsvs82kh5yp95pr9s5wdldf2v8r6rmpv8z57ypxmrkqsa,,,,36442578921,,5000000000,,0,7,234,36442578921,7,0,0,0,0.01,340000000,5000000000,0.0006
pool1m83drqwlugdt9jn7jkz8hx3pne53acfkd539d9cj8yr92dr4k9y,,BKIND,,21028475078956,,5000000000,,11,49,234,21028475078956,49,11,9844150352,770903694,0.04,340000000,5000000000,0.32689999999999997
pool1ma9vrewvklfmvw9wwrwcxhe7pdalrdmt9cwuhv6vn49pylkyccl,,,,499831161,,400000000,,0,1,234,499831161,1,0,0,0,0.01,340000000,400000000,0.0
pool1maknvmsdvk240a7w8rclvq2lu5pzk906cuh9cw7j30z76ff257u,,,,17037583927486,,750000000000,,5,64,234,17037583927486,64,5,4286270277,457578755,0.025,340000000,750000000000,0.26489999999999997
pool1mc4h5pk0juqfd5lj08d09d9tfeyd86v7se4kq2jyu9j0jy8ey4y,,,,3888288725606,,10000000000,,0,48,234,3888288725606,48,0,0,0,0.02,340000000,10000000000,0.0604
pool1mc6f3tvzp59yfn2przflkq9q6k00g0hfpyck5t5whjs8qdcjuj3,,,,5846807934587,,0,,6,24,234,5846807934587,24,6,5655271924,368472369,0.005,340000000,0,0.0909
pool1mcvq2z34f9cfdmkd97famsh20ekqtndw246ny5e8ug3mxfdf4zq,,HIVE,,15341483375069,,10000000000,,7,13,234,15341483375069,13,7,6491081828,474120432,0.02,340000000,10000000000,0.23850000000000002
pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,,CSN2,,53169579361,,10000000000,,0,3,234,53169579361,3,0,0,0,0.01,340000000,10000000000,0.0008
pool1mfm9nf0fc2wknc94dxyedny3vxtmv4t05arq7czyxsmg7qcy76n,,BYADA,,41615342422,,1000000,,0,3,234,41615342422,3,0,0,0,0.02,340000000,1000000,0.0006
pool1mgpzhdjucv0hyyndzq08la7m5h645wmsat35gxy9fv6au9k7eg4,,,,997620818,,500000000,,0,1,234,997620818,1,0,0,0,0.015,340000000,500000000,0.0
pool1mk9k389xy5szdzyc0fpty66fu93rhwnar3202vy0d7w9ue2rycu,,,,37997265836,,10000000000,,0,1,234,37997265836,1,0,0,0,0.01,340000000,10000000000,0.0006
pool1ml8hj9zhv5esld4dwuxrkda0ktclw4g5xfggg86nw3majud2uf6,,,,548606340,,100000000,,0,1,234,548606340,1,0,0,0,0.15,345000000,100000000,0.0
pool1mldur87x0z7j5wrfw0uh04twv0jem4c0cafsl3lhexfnka2ngxh,,,,2453483753,,1000000000,,0,2,234,2453483753,2,0,0,0,0.02,340000000,1000000000,0.0
pool1mltwh4elef39dkuuz058lgfuvx79c5wcnz3szau3arhsyq22ace,,PARTY,,101990806662,,25000000000,,0,3,234,101990806662,3,0,0,0,0.03,345000000,25000000000,0.0016
pool1mmrdxw97yt9q22yaece43h7em2fhsgumrww7za9jdwt9xraehp4,,,,1198010239089,,1000000000000,,1,5,234,1198010239089,5,1,598078855,353322583,0.02,340000000,1000000000000,0.018600000000000002
pool1mn0ydnu5tt4w80y3dxdsajddhdz03p6mudk8vlh55r5exqywxhh,,,,1865490,,1000000,,0,1,234,1865490,1,0,0,0,0.01,340000000,1000000,0.0
pool1mn6relcs7dn2fqzfq5yjlwxa49d900p5sdpw62jlx45k2djgwe4,,RED,,4577549464381,,12059000000,,7,11,234,4577549464381,11,7,6546572486,340000000,0,340000000,12059000000,0.0712
pool1mnalcegg8lv2rkf3hqnwva2fxg75j3hs9mdzqc3tvxpjzcpmvcc,,ETR,,22443285195743,,50000000000,,15,23,234,22443285195743,23,15,14415544198,634979853,0.02,340000000,50000000000,0.3489
