pool_id,ticker,sigma_ada,pledge_met,f_base,f_new,pi_base,pi_new,ratio_base,ratio_new,category_base,category_new,desirability_base,desirability_new
pool1qzlw7z5mutmd39ldyjnp8n650weqe55z5p8dl3fagac3ge0nx8l,BCSH,20927694.218715,True,6215.656730569578,8701.91942279741,460.28250233431766,511.17960401926086,0.6210708427299638,0.689747591630187,losing_050_075,losing_050_075,0.00027514467364535814,0.0003915711376847817
pool1qzlwlpcsgflr9z3f24fg836tyq45p0kf5cnrp20s8v0psp6tdkx,BCSH0,22156604.205706,True,6580.650728155111,9212.911019417155,467.58892356897024,521.4049872689096,0.6309295820270963,0.7035449603328615,losing_050_075,losing_050_075,0.0002760277548315366,0.0003924542189903572
pool1qzlwlyu92fsx94qu6u5nw3sy334f5yat3dv3jgx0grrsv0kp422,BCSH1,4624554.615093,True,1375.85586576962,1926.198212077468,527.2723570336669,599.0487023393314,0.7114619510199403,0.8083115923619163,losing_050_075,losing_075_100,0.0002057407790190506,0.0003217700688232885
pool1qzz0flh92qkg0mjufaw9j2zk72lmvf5n2kuaslk4f8j4ze362w4,,287656.480848,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r04czz6aq4qnd8a3x2klzd6g20mrxns0ksrac0z0jn7uycgl7l2,VIRGO,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r0sxz0hygfc0266lhdclve6j3cwcwlth6dya6uey65yxjnwm7qc,BURN,12114731.303373,True,3600.7579373402446,5041.061112276342,230.38185574776253,255.73140827534755,0.3108600752218684,0.3450648687373505,losing_025_050,losing_025_050,0.00028318894174607476,0.00040207751953360573
pool1r2249l40de8nlj77u77yzk8kxl3av4k09ztswcuqfexzcxwx3k8,LUCK2,164.521435,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r2fph82mjhgu955cesn4yejjva4sk7uuh06yhwf8e9ln5djy5h7,CF6,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,pledge_not_met,pledge_not_met,0.0,0.0
pool1r2g9wv7jyt7haygrmrc2tst2m8m9ssrr3c690ffp49uhywhvmdl,CRFN,2786259.637653,True,829.2829690648631,1160.9961566908082,366.18833827137286,464.8990013958007,0.49410720306482087,0.6273000018833892,losing_025_050,losing_050_075,0.00023661935885494457,0.00035567258101099715
pool1r2z2v45320taq385pny6gz80hyq3rsue8r8n0w9zpq0c7yjl9el,,1068.520358,True,0.31734506599446083,0.4442830923922451,0.31734506599446083,0.4442830923922451,0.00042820173822341037,0.0005994824335127744,losing_lt_025,losing_lt_025,0.0,0.0
