pool_id,pool_ticker,declared_pledge_ada,active_pledge_ada,active_stake_ada,third_party_delegation_ada,third_party_delegation_vs_declared_ada
pool17f450fgggph94ectjspqersd3u88cggvf3nu45k3xj2fwdqxjpp,,10000.0,94.912118,94.912118,0.0,-9905.087882
pool17fge0jukcp0vqwu0chh3jh4g0emt4rat8vxucrx5n8s5qz6fegp,TRADA,25000.0,25576.475145,73980.188046,48403.71290099999,48980.188045999996
pool17gfj5t240hqaqr7vtrlrlhmyazw3lcyqvfd06v4kpxv7qxpdzau,EVOC,45000.0,54011.459978,957023.134097,903011.674119,912023.134097
pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STPZ1,12000.0,33146.128209,1231194.294684,1198048.166475,1219194.294684
pool17h6slydr6rd9vquqa38p5cf9xqnpc24w6a99rhllcjzljgugx6x,NETA1,880.0,3250.39087,1405036.919509,1401786.528639,1404156.919509
pool17j4er5hpzkzyzpqzc98hxc7srvt5pvuye9q86mcrxluhjjj2aaj,PIXB,10000.0,2.828258,14816.950921,14814.122663,4816.950921
pool17k2dpgvx8spkdhgf5j7x5u7pqjpvlwa76sugwen8l3xtk7kq3c4,,105.0,134.259515,27219.602099,27085.342583999998,27114.602099
pool17k4f0mdwyulkqhyu2mudavu2qqqd7hfc9xtxmxtk8dudvznma8k,TTPL,200.0,201.0,218.112148,17.11214799999999,18.11214799999999
pool17k568pj9x6qwmvutn97p5wgzvgmjf7m46sz3vzudq62swqdfh4a,KDK,90.0,120.363176,1753.913248,1633.550072,1663.913248
pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,BLOOM,1000000.0,1000001.0,13637592.089267,12637591.089267,12637592.089267
pool17lue2fr93qlstfjwgstpkt22y5lg6h44ry3rz7jxe0mqqnq53wf,ORBST,50.0,62.60247,62.60247,0.0,12.602469999999997
pool17m2zg7dcg54a8gz2jgkwz2s3fzzth2gyf466k7sy4dl7wchp3lv,YOLO,1000.0,6.502255,6.502255,0.0,-993.497745
pool17m39tt99rq96gv9s4cp7u93auavams3khrdtzfapngxgjs3tj7s,,2500.0,5.885306,5.885306,0.0,-2494.114694
pool17m6ue6rcq7fmvxpvr22s9umscgzlw7fuy9ywrkzr2trncnj5nx9,,2000.0,0.0,0.0,0.0,-2000.0
pool17mr554wv653z4ttr3rydt5dsxg6r28ysu5mlz9cc5ax32gsleh9,,40000.0,62735.629901,471199.213797,408463.583896,431199.213797
pool17n47upcpnzsdks0yd409nf79sg6hqy73twg87eddwh24uj745rt,HEPHY,25000.0,26831.176014,824833.925977,798002.7499630001,799833.925977
pool17p4syst04f92ylfzlcn8qwq8w5muxkwqn0a5fl98ksxhwj6y7g7,,100.0,197.226148,197.226148,0.0,97.226148
pool17p8a9e5ljeucdvmsl62a667y7lwwx9xzwzjulwu7df2q7854mh4,AGC,25000.0,36474.258684,56318.891059,19844.632375,31318.891059
pool17pappd4r69ag7ud695he8rhygzh80qvtdtv8k25hjyggzz8gc53,,1000.0,1053.239172,1053.239172,0.0,53.23917200000005
pool17pv7m8h5dxsyt55upay8n8ake2cgcz4mcr737um2tl8d2wthzqr,MEDIA,5000.0,5072.461821,581997.338188,576924.876367,576997.338188
pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,1PCT4,50000.0,59910.63248,5218912.081561,5159001.449081,5168912.081561
pool17qyahrvutlsyq7c6ceynac8ay4qkmxkd2sh43w4va5yr255x437,,100.0,103.60797,103.60797,0.0,3.6079699999999946
pool17r3u34ywld6sehe9dd5t40ygq7rmc6yfw2k0h0hpllznwlmwsnn,ADAR,100000.0,151815.67882,406561.561576,254745.882756,306561.561576
pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,NORTH,10000.0,11006.626857,65360966.448168,65349959.821311004,65350966.448168
pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,0PCT,10.0,759.884097,2966381.221451,2965621.3373539997,2966371.221451
pool17s3mr9c4ejjfq20dz0ls9ggskc770kt267s9xmw93payzdswwgg,FIKA,50000.0,51462.324565,71803695.526176,71752233.20161101,71753695.526176
pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,PSB,50000.0,52290.700816,17593835.336317,17541544.635500997,17543835.336317
pool17uux76nu89sauwvzuy99lnk50war63uye826sqc20a4ysekegd6,FGMTQ,2e-06,5.046709,10524.814153,10519.767444,10524.814150999999
pool17wdqcn6xjym38wlry6t2ull00fg7ghqejd0xuy4p20djyua800c,,50.0,98.62403,98.62403,0.0,48.624030000000005
pool17we8ycehylszd2n3haxut8gll239m9m9q5a8ytsc9pg9g3uuga6,HIPOO,500.0,517.619542,524.777277,7.157735000000002,24.777277000000026
pool17wph2uu643wykezxmm3ef3a8shg3hwyq2z0sgpu6r9sc7um83d9,BLKN,100.0,1529.740291,47332.21796,45802.477669,47232.21796
pool17wsk3ww9asev7kfk9ktfw2cxcq865jq2l796aue66xldwx6cy82,FUND3,100.0,336174.807284,342087.584942,5912.777658000006,341987.584942
pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,ONYX,250000.0,250392.546286,11944728.875218,11694336.328932,11694728.875218
pool17xtz3a8ppy9prj4e2e5t5ggk6p68ls305x5pyyxdxc2lut0ltm2,ZLNDR,0.0,7.426233,7.505346,0.07911300000000043,7.505346
pool17y0uw9jraxxtqk4mhgkhkye2v6jqzn84u8hl68l9xwq3cvm2vqw,ADNT,100000.0,159014.546225,380999.94774,221985.40151499998,280999.94774
pool17y4pg5j8z8zklmplel2l3l705zx706w3mrac2etns0uccehx3nr,,1000.0,1035.664597,1452.411459,416.74686199999996,452.4114589999999
pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,ASN,1000.0,1643.116625,1291058.696501,1289415.579876,1290058.696501
pool17ywx7vha7t8snj3xzwm9863lvnpke0ufqjtx94mh49sf28srg9m,LAND,100.0,1.000009,4109.515103,4108.515093999999,4009.5151029999997
pool17yyawjkmefppu64v0xxqxecaa77ddgsdgxgmm06jdyxeslruzyc,,100.0,300.822669,0.0,-300.822669,-100.0
pool17z4hzv0544uxx8q7yhedvsrtdavtz46nzwqyp2rgtku4x6d0zcn,ECOST,50.0,197.237368,197.237368,0.0,147.237368
pool180fejev4xgwe2y53ky0pxvgxr3wcvkweu6feq5mdljfzcsmtg6u,CHIEN,50000.0,55367.37366,1015400.334086,960032.960426,965400.334086
pool18243r3ncukrk54jrx3mnr2k6lvu30dy7y6uj252cyldhqze7qe3,,340.0,391.08766,391.08766,0.0,51.08766000000003
pool183usq53j55v86q3eguw37xaqy67au9n5terk474sevuu6jy7266,,300000.0,0.0,1002.944665,1002.944665,-298997.055335
pool18499qzkx0gcsa92ykrv84yr9pycqrje2dndcg2xxq7pxyadvwjj,,1000.0,1165.851714,0.0,-1165.851714,-1000.0
pool1850xvydng5mkjzkwqw6566y7e6hsrgakc3y87jrnqrkrwdjua2p,BITA,10.0,17.455182,14055410.005692,14055392.55051,14055400.005692
pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,ATLAS,125000.0,140658.616868,6261261.916379,6120603.2995110005,6136261.916379
pool1856hr68ypjteu686stdagfpv2sxjzguwzjxu946v8wdqzn0f67s,,0.0,0.0,101.080977,101.080977,101.080977
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,200000.0,31180711.307309,31596954.914928,416243.60761899874,31396954.914928
pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,ALDIA,1000.0,1295.377136,2178908.798827,2177613.421691,2177908.798827
pool1867sv2tgcq2cjmyhqgsfveekmsy5zksld69zhgrlkluukfydq29,IOGP,64000000.0,0.0,0.0,0.0,-64000000.0
pool186wnrzw2zq20wt6p9aer6z33vqgv4xaxm6445fa4g4wr559e0j8,INF1,250.0,251.000039,251.000039,0.0,1.0000389999999868
pool187k9uqvh2dacad2qyfyex7ct8q0jxepk45026s9h7mkxx9pn7at,CHESS,750.0,1047.052111,2338.71876,1291.6666490000002,1588.7187600000002
pool18872nzahx0h2f7j58pxrn5rjektn8na8p4amv08x2xj8qkht30g,MNKY,20000.0,178369.704745,591730.511536,413360.80679099995,571730.511536
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,CAOW,100.0,100.0,847.833359,747.833359,747.833359
pool188ah5thmetn7vx5g5ugsq3xr0mwy672twqawn36qnzqmjrdftfp,IGUD,100000.0,104999.656326,217787.93753,112788.281204,117787.93753
pool1892ry20mvu6tvrmuua5gdmk7unw30w7tf8scpllpyq8w2sdwvc7,1GURU,20000.0,20013.205728,59654.313452,39641.107724,39654.313452
pool189elcklfyhaczaasjdyrrxmhaeepg6avn9gxjte78ntny5fqdl7,AIOA,6000.0,13519.299038,68894.440762,55375.141724,62894.440762
pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,100000.0,100250.720882,3564347.390129,3464096.669247,3464347.390129
pool189lfh7azuvxu0hyskwahnp35rtez0mzhsmule3742p3jkza00cq,SEBI,1000.0,1012.470893,3169774.192544,3168761.7216510004,3168774.192544
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CRDN2,100000.0,101911.685597,43365790.905497,43263879.2199,43265790.905497
pool189vq6ay0gku9tkqc2t3nfjk3n88mm23grmfas852jruw6fjlkaf,WEP,50000.0,51816.045974,1824801.874979,1772985.8290050002,1774801.874979
pool189ysyxejgdu0d5u323cajq40ec6wsacq3yav3ul7fdxs6mhdhr0,,5.0,14.388712,3790.376532,3775.9878200000003,3785.376532
pool18a8vhtlcz7t0mahmfdlgtpsspvae62egz936j3dt7f9ykr4j2av,,500.0,525.042337,525.042337,0.0,25.042336999999975
pool18aklqwussc7j6y9nap8vxst4ht8s6sv76ge9799rzv3lcrau7yg,,250.0,356.622907,472.976532,116.35362500000002,222.97653200000002
pool18au4xxwcu552tjyxgyfssc95lwcf08g49z0ln5f7l060qh8r3wv,STBL3,0.0,1.430897,1.430897,0.0,1.430897
pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,BETTR,35000.0,39.77146,121235.465198,121195.693738,86235.465198
pool18cr7st8wvagllpgq23y70ncnejux2dmxrsdc45hyalk67e63jg6,XSY,2000.0,2097.62183,20809.410436,18711.788606,18809.410436
pool18cx6qhjeynrsd7pvcrv7e3y65ksyzguaep2427zumc8t2qzxvsk,NINJZ,2000.0,2027.006993,34305.277598,32278.270605,32305.277598
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,BOS,400.0,401.42091,3311.70978,2910.2888700000003,2911.70978
pool18dqp26atwr6rd7z6suxjmguqy8zym5a3tgtveuazqsjwyeafrz6,,100.0,266.665872,266.665872,0.0,166.66587199999998
pool18e0uhtm4pspfrnktwguypytjfgwz6dw6zzn3gulpdjfx7qd0439,MINES,1.0,517.019464,57117.17667,56600.157206,57116.17667
pool18e48wynvkevefs0c5yuh705u6tpy0m4xflg506kp0r6vga9gkmr,,4000.0,497.62535,497.62535,0.0,-3502.3746499999997
pool18e545ehldchd8qr8qx7q7m5dljzaky2twxrynx2z29ru2mt6pv4,BD4,200.0,202.0,26458.304953,26256.304953,26258.304953
pool18ecuhr75yr6zt9e707shkj5w9p664syqnkt8gmmlkydg27z39xt,,50.0,0.0,0.0,0.0,-50.0
pool18en4vtxkjt3u5x6ctu9l3nqmr6pm3r7akxgu84450xdvkr4j827,EQITY,3000.0,3500.428917,5533.647768,2033.2188509999996,2533.647768
pool18f4d5kj6n3ex7vl9udw3qczf3aye0qcuusgg0tkdja5sqm3604s,TOT,0.0,0.0,0.0,0.0,0.0
pool18fldcktken22hfd3tyx8qwes46lv6jhv43jhns8gg24k2rta4al,,1000.0,1212.621566,7357.461182,6144.839616,6357.461182
pool18fw3qgzt4u094hn8kf82n6jye5y96csamj0f20dja8tnq4ad0hy,,1000.0,10.843473,10.843473,0.0,-989.156527
pool18fwhlhyx6h2822gujjjnjntn2hsy5lr0exvcf526t3wdkxhryj0,,500.0,580.421584,0.0,-580.421584,-500.0
pool18gk8kvd9qf829nldqus92q9y640e6u0jdyfz04mmktwxvglgt06,SBP1,0.0,9.434153,70059328.471079,70059319.036926,70059328.471079
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,GCD,0.0,0.0,35009505.975753,35009505.975753,35009505.975753
pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,EUR,30000.0,39482.281475,4488232.76333,4448750.481855,4458232.76333
pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,10000.0,103469.164205,2071215.345644,1967746.181439,2061215.345644
pool18hk4akqtnktgsptxll625lksugwpc4r30nzjgz4pxtufqgw5gdd,,100.0,587113.361733,9.823059,-587103.5386740001,-90.176941
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,5FOLD,25000.0,65724.03412,754163.765269,688439.731149,729163.765269
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,APE,25000.0,1081.182005,2622795.543385,2621714.36138,2597795.543385
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,CEX,1000.0,2209.144441,13577700.487705,13575491.343264,13576700.487705
pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,SUNNE,0.0,19.446071,1413153.745858,1413134.2997869998,1413153.745858
pool18kv6jmmtks4jwyt8tpvfc2kakh6wkcggjtehyj78yk9r7t2t2ex,,100000.0,581.286802,680.26647,98.97966800000006,-99319.73353
pool18l6lvx95vl5p88zfh7xjkx073s9gufpz4sa5q43fu7auqunjhg3,BLNC,300000.0,376468.473664,597735.713259,221267.239595,297735.713259
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,BM1,0.0,1.812015,126315.081491,126313.269476,126315.081491
pool18lc8uxyrnuurer7hr77xqh83cp667jazlghe2qetvzfqvxjtdqc,,100.0,6.647174,8.602239,1.9550650000000012,-91.397761
pool18ljuhhw27t85zddz0pvsmsjsz5k0mlz03pzsxgh8qarcsw5wycc,CAFE3,100000.0,104345.4665,1005528.534682,901183.0681820001,905528.534682
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,,10.0,57.425793,57.425793,0.0,47.425793
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,1PCT6,50000.0,54289.373854,706376.215508,652086.841654,656376.215508
pool18mgmqghey8az6duffc6e9tpzwxsquf00wpkl0jr8gvqxumkg4m0,ARRK,25300.0,26215.649444,290805.497657,264589.84821300005,265505.497657
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,AMB,3900.0,4858.734371,7695.88535,2837.150979,3795.8853499999996
pool18ml3ex5ra5wkv00vxx0mw876s2xe0058z37mpzv263872nasmv0,,100000.0,7.475689,7.475689,0.0,-99992.524311
pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,CAHLI,2000.0,7159.895823,360996.075932,353836.180109,358996.075932
pool18n7kk90klq4uf45j6pguqskyrxe9eprgfgrjhr7cpvdxzus3zn8,,25000.0,2.029803,2.029803,0.0,-24997.970197
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,,50.0,93.505493,93.505493,0.0,43.505493
pool18p7p752cjnf9z8g70ygkre5cstwmgfatzuqm0tm3n2xf739j8k8,SAGAN,45000.0,61912.378752,1893028.691474,1831116.312722,1848028.691474
pool18pnja3z8vfkw3sj578xetj3ujhyp2vmljezjg5es290awqmzq7g,BEACN,15000.0,22655.178449,22835.57218,180.39373100000012,7835.572179999999
pool18pwq8mctjyctx00rl36e7r7m046mg34365amyaluw0n5cd7rv7w,,12000.0,20206.916909,17.236444,-20189.680465,-11982.763556
pool18q7axjzcrs7pd2vpmcgh33p0r5cng2q0v6ldw5vtwuhl6ctgmeg,5CH,3000.0,22102.555323,650845.372815,628742.8174920001,647845.372815
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,FREE,100000.0,101675.061005,101747.25608,72.19507500001055,1747.2560800000065
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,TMS,35000.0,2.25413,802437.641118,802435.386988,767437.641118
pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,,100.0,197.226148,197.226148,0.0,97.226148
pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv,ALFA,240000.0,264260.640456,25178805.881215,24914545.240759,24938805.881215
pool18qph3xrjkds0hytfyrrm0nwxk29u70q3hz8d2qz5ru0uul04v4f,CABAL,1000.0,0.173336,0.0,-0.173336,-1000.0
pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,one,32700.0,49843.461352,405372.583675,355529.122323,372672.583675
pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,ALPCH,27400.0,27421.637915,177007.547742,149585.909827,149607.547742
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,50000.0,52325.493353,32495175.930415,32442850.437062,32445175.930415
pool18rjrygm3knlt67n3r3prlhnzcjxun7wa8d3l8w9nmlpasquv4au,CF1,76000000.0,76301499.928745,76313015.863558,11515.934812992811,313015.86355799437
pool18rpw5dwfywfrzjuy7uzn2cetrw9v85aan8a80p3fdvtqcxykkqu,FLUID,50000.0,52906.872562,454085.079535,401178.206973,404085.079535
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,skys,1144.0,0.0,0.0,0.0,-1144.0
pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw,1WJG,5000.0,20.603691,654.398198,633.794507,-4345.601802
pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,KAPY,200000.0,1711292.232129,1815569.040922,104276.80879300018,1615569.040922
pool18tdd78q5vgr9qy2lun7m8srmnuc3h2mg6vqe66gezjh4glujje3,,94000.0,0.0,0.0,0.0,-94000.0
pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,ADAKA,1000.0,1000.833986,33100.544267,32099.710280999996,32100.544266999997
pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,OGAM,500000.0,548053.280565,69651264.686225,69103211.40566,69151264.686225
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,,100.0,101.227512,101.227512,0.0,1.2275120000000044
pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,LONDN,0.0,351180.806798,6060859.387932,5709678.581134,6060859.387932
pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,ADV2,250000.0,254592.263054,69695840.683399,69441248.42034501,69445840.683399
pool18vj02k4taarxxsdr36jxftcc5x270vsysp078j0n3v0njh0dt9x,SODM,1500.0,7349.885496,2471595.506204,2464245.6207080004,2470095.506204
pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,,0.0,0.0,141360.254622,141360.254622,141360.254622
pool18w4dzpe8wtkx29scf74qmshrf58xg760mcxu5p7s0azxufwwgec,IOGP,64000000.0,0.0,0.0,0.0,-64000000.0
pool18xjkr4xpscwxsatewj9lqc6z74vw90qycjd0wrypeqej673j5u8,TAM,2000.0,2438.793097,5442360.419804,5439921.626707001,5440360.419804
pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,BNP,2.0,25062.413073,32112725.377434,32087662.964361,32112723.377434
pool18xwr0zysfyyxsva6sta7alezd44nsa5nasewmjxweg9sgqntlxn,HUM,5500.0,19.41989,45.953397,26.533507000000004,-5454.046603
pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,TQWS,1015000.0,624.035279,88261.029338,87636.99405899999,-926738.970662
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,,100.0,100.0,100.0,0.0,0.0
pool18yp9wal36lzzw34ujcds8vtfpsndkzq484zcm360evp5khex0l5,AROCK,3000.0,3000.855561,8710.551502,5709.695941,5710.551502
pool18ytpk5m7fun45j9julxq0x06dcwzmfdads3ha5rmp3qqqd5lreq,,1000.0,1000.0,1031.989817,31.989816999999903,31.989816999999903
pool18zn7wa345uytjgds9hypn3jugnzqtfm4cny7anskkcmgwwxtwca,1PCT7,50000.0,52089.95831,352434.780865,300344.82255499996,302434.780865
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,,100000.0,2920.621038,2920.621038,0.0,-97079.378962
pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,0.0,0.0,72220363.472387,72220363.472387,72220363.472387
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,307,100000.0,140707.319006,2019763.670456,1879056.35145,1919763.670456
pool190fke89hjqyyvsc0snhnzrgg3wjjchf0y7n79jlal0yuj8060xt,EMMY,500.0,512.62161,6016.53104,5503.90943,5516.53104
pool190gglea2zvf8vch44jnmpkzljyzvk3u84gpaj4l4ypwc2lpf27m,,1101.148896,1.323235,653.014581,651.6913460000001,-448.1343149999999
pool190vx20f4ptv93u8em69pl74y6kux0mgl6kpzwmq6xvx8qvza429,,121000.0,0.0,0.68645,0.68645,-120999.31355
pool192ez0m2xn67tz4kx9casumhdkq9fz96rc6ja4ndl49v8ycnuwe3,,111.0,111.0,2832.231589,2721.231589,2721.231589
pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,EMUR5,500.0,1799.666354,52687543.26576,52685743.599406,52687043.26576
pool192ve6p5958dam7hr3e656cuq5cucz5gnpfazlqr9kpc962gj07z,,0.0,860.402823,862.976284,2.573460999999952,862.976284
pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,STEEL,10000.0,10017.022851,11625.848783,1608.8259319999997,1625.8487829999995
pool1935erruagz8y3lkq5fycd7jk7ye9ldp86638nntmmwp9558jmhf,CASBA,11000.0,11022.446109,12003.172185,980.726075999999,1003.1721849999994
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,14ALL,500.0,507.449333,887.126951,379.67761799999994,387.12695099999996
pool193eeqrm9vfx5y7d7u7766zskcr0ss0pnypy8sn30mlar29s49zv,,1000000.0,5772.369729,19335.41357,13563.043841,-980664.58643
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,ALLEY,10000.0,10176.37411,1962556.637911,1952380.263801,1952556.637911
pool193spq4aagtqthqxnwzat2n53ugjkyx8d42wqu6wm8lckj056y0t,,50.0,66.420469,69.054961,2.6344920000000087,19.054961000000006
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,0AAAA,50000.0,62960.552975,42118409.551902,42055448.998927005,42068409.551902
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,ARTMS,6000.0,7252.980925,144083.220374,136830.239449,138083.220374
pool194rde70lnsrdu692j6hzrth2ka08l2t4g9mj0xl8tyfmuny7faj,COW,100.0,9.618398,9.618398,0.0,-90.381602
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,AUTO,100.0,1426.804391,200831.619675,199404.81528399998,200731.619675
pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,ECX,10.0,27.62183,421.986517,394.364687,411.986517
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,1000.0,581645.513467,30238080.275151,29656434.761684,30237080.275151
pool196e8g7evuyf84jz4gr6f4xacudmupxs3ad323krx9e4xse6cf8y,,2000.0,126.660459,0.0,-126.660459,-2000.0
pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,,5.0,22.424605,22.424605,0.0,17.424605
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,ARM,5.0,5.879394,5.879394,0.0,0.8793939999999996
pool197na7w0h8hjc8wdvwys7nsalhtpctefa3m23udeqxpfk6nzq8l9,,0.0,76585.327202,78580631.443634,78504046.116432,78580631.443634
pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,AADA,100000.0,0.0,44600.133991,44600.133991,-55399.866009
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,25000.0,25074.950379,1213236.681932,1188161.731553,1188236.681932
pool198wj6nckft025tvkthdpamw6xxwdftactw34fag60d2xxa2qz7y,,500.0,0.0,0.0,0.0,-500.0
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,ALoop,25000.0,25456.9646,918190.240234,892733.2756340001,893190.240234
pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,GENE,1000000.0,1387679.729101,4608870.711703,3221190.982602,3608870.7117029997
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,7890000.0,8062501.672268,30088506.927409,22026005.255141,22198506.927409
pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,,75000.0,84725.705542,100007.457236,15281.751694000006,25007.457236000002
pool19c39hucr2p6ra4v6c5qwqt4zgc6ugchu7cs4yal7ndetsnrmzju,FAIL,0.0,0.0,0.0,0.0,0.0
pool19ccud9eawdghzqg8425g8upxqws9r64f35f3cvv3vpxdcl879cn,,4410.0,0.0,0.0,0.0,-4410.0
pool19cfmy93acrj292lwhak0laxrlt88ndausl3fhdgq8pckxnxc6le,,42.0,0.0,0.0,0.0,-42.0
pool19clgr0yxjs8pqmlsmfzu6hg5muy5ws2rze5hlesg0v7tvyhcgxh,ACUDA,25000.0,27823.52232,57013.365555,29189.843234999997,32013.365554999997
pool19d5anp46tkzvf8xmqmxrtedr6lvw55snk65zfep2srsd2qe2wcc,ADAC2,10000.0,36.920446,38.907291,1.9868450000000024,-9961.092709
pool19ddv2pe786q8zqjzvw50u60y2aau7wl76sg3pnkc4j92wcx2kp2,NEXUS,1000.0,1342.823416,4067.003192,2724.179776,3067.003192
pool19dn4vmk5ayatdjshpnyvxy6w4fef0zfl585sfpls6l2wvn0xxjn,MJ23,10000.0,38098.955857,38760.991338,662.035480999999,28760.991338
pool19egsg4esywdpq8lk5e0r4c8se3mx6k68de2pt2d0fnrs7jntp6m,UPBIT,200000.0,29152469.356829,29572552.127621,420082.770792,29372552.127621
pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,POP,50000.0,54793.484161,13600011.035604,13545217.551443,13550011.035604
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,2.0,516.461389,516.461389,0.0,514.461389
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,45000.0,150172.168637,32183455.492377,32033283.32374,32138455.492377
