pool_id,ticker,sigma_ada,declared_pledge_ada,declared_pledge_bin,active_pledge_ada,declared_pledge_met,margin,fixed_cost_ada,f_ada_a0_0p3,member_apr_a0_0p3,f_gt_c_a0_0p3,f_ada_a0_0p6,member_apr_a0_0p6,f_gt_c_a0_0p6,delta_member_apr
pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,STEEL,11625.848783,10000.0,low_lt_100k,10017.022851,True,0.0,340.0,3.4528353059944648,0.0,False,2.805443881651801,0.0,False,0.0
pool1935erruagz8y3lkq5fycd7jk7ye9ldp86638nntmmwp9558jmhf,CASBA,12003.172185,11000.0,low_lt_100k,11022.446109,True,0.01,340.0,3.564892394437775,0.0,False,2.8964853919183726,0.0,False,0.0
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,14ALL,887.126951,500.0,low_lt_100k,507.449333,True,0.01,340.0,0.26347231152690226,0.0,False,0.21407143386014968,0.0,False,0.0
pool193eeqrm9vfx5y7d7u7766zskcr0ss0pnypy8sn30mlar29s49zv,,19335.41357,1000000.0,high_ge_1M,5772.369729,False,0.015,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,ALLEY,1962556.637911,10000.0,low_lt_100k,10176.37411,True,0.01,170.0,582.891553580275,0.015204489898955805,True,473.61762184456086,0.011180541293352208,True,-0.004023948605603598
pool193spq4aagtqthqxnwzat2n53ugjkyx8d42wqu6wm8lckj056y0t,,69.054961,50.0,low_lt_100k,66.420469,True,0.05,340.0,0.020508965245960166,0.0,False,0.01666353515198293,0.0,False,0.0
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,0AAAA,42118409.551902,50000.0,low_lt_100k,62960.552975,True,0.01,170.0,12511.367414103179,0.021176265497825746,True,10167.451382497786,0.017154394458384462,True,-0.004021871039441283
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,ARTMS,144083.220374,6000.0,low_lt_100k,7252.980925,True,0.0,170.0,42.79291906658542,0.0,False,34.77002042377007,0.0,False,0.0
pool194rde70lnsrdu692j6hzrth2ka08l2t4g9mj0xl8tyfmuny7faj,COW,9.618398,100.0,low_lt_100k,9.618398,False,0.05,345.0,0.0,0.0,False,0.0,0.0,False,0.0
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,AUTO,200831.619675,100.0,low_lt_100k,1426.804391,True,0.0,170.0,59.64596926400165,0.0,False,48.46236877054536,0.0,False,0.0
pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,ECX,421.986517,10.0,low_lt_100k,27.62183,True,0.0,340.0,0.12532780485275388,0.0,False,0.10182884528982919,0.0,False,0.0
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,30238080.275151,1000.0,low_lt_100k,581645.513467,True,0.02,340.0,8980.587275013453,0.020442687102806684,True,7296.755395494876,0.01645892452381282,True,-0.003983762578993865
pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,,22.424605,5.0,low_lt_100k,22.424605,True,0.02,340.0,0.0066599911186672285,0.0,False,0.005411242865269144,0.0,False,0.0
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,ARM,5.879394,5.0,low_lt_100k,5.879394,True,0.015,340.0,0.0017461494348633368,0.0,False,0.0014187464199321785,0.0,False,0.0
pool197na7w0h8hjc8wdvwys7nsalhtpctefa3m23udeqxpfk6nzq8l9,,78580631.443634,0.0,low_lt_100k,76585.327202,True,0.03,340.0,23025.38744701054,0.02044208929874857,True,18708.127300696066,0.0165517516246385,True,-0.0038903376741100705
pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,AADA,44600.133991,100000.0,mid_100k_to_1M,0.0,False,0.023,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,1213236.681932,25000.0,low_lt_100k,25074.950379,True,0.0,340.0,360.3591331046857,0.0012250014682010399,True,292.81954298350144,0.0,False,-0.0012250014682010399
pool199a44nvtjr0c5xlanz4p5c0nywu8l6k5hz3t2he0hq7wvljnsrt,ALoop,918190.240234,25000.0,low_lt_100k,25456.9646,True,0.0,170.0,272.72339519434007,0.008166943538057822,True,221.6086161447092,0.004103102835860731,True,-0.00406384070219709
pool19ae6xhzsscypyha0sszv90xwjsh20hxecxjpcqynshfawvwxqnn,GENE,4608870.711703,1000000.0,high_ge_1M,1387679.729101,True,0.018,170.0,1373.0264138971525,0.018711774944705516,True,1119.0092912148339,0.014760813289312018,True,-0.0039509616553934975
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,30088506.927409,7890000.0,high_ge_1M,8062501.672268,True,0.0215,500.0,9165.18133689345,0.0205712512414875,True,7632.814032262365,0.016933391675456967,True,-0.0036378595660305317
pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,,100007.457236,75000.0,low_lt_100k,84725.705542,True,0.0,170.0,29.70385831227018,0.0,False,24.136142976704377,0.0,False,0.0
pool19clgr0yxjs8pqmlsmfzu6hg5muy5ws2rze5hlesg0v7tvyhcgxh,ACUDA,57013.365555,25000.0,low_lt_100k,27823.52232,True,0.01,340.0,16.933593258453882,0.0,False,13.759292271837248,0.0,False,0.0
pool19d5anp46tkzvf8xmqmxrtedr6lvw55snk65zfep2srsd2qe2wcc,ADAC2,38.907291,10000.0,low_lt_100k,36.920446,False,0.0,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19ddv2pe786q8zqjzvw50u60y2aau7wl76sg3pnkc4j92wcx2kp2,NEXUS,4067.003192,1000.0,low_lt_100k,1342.823416,True,0.0,170.0,1.2078823137886479,0.0,False,0.9814072438477869,0.0,False,0.0
pool19dn4vmk5ayatdjshpnyvxy6w4fef0zfl585sfpls6l2wvn0xxjn,MJ23,38760.991338,10000.0,low_lt_100k,38098.955857,True,0.015,340.0,11.512143360324162,0.0,False,9.353885085639261,0.0,False,0.0
pool19egsg4esywdpq8lk5e0r4c8se3mx6k68de2pt2d0fnrs7jntp6m,UPBIT,29572552.127621,200000.0,mid_100k_to_1M,29152469.356829,True,1.0,340.0,8789.662904257415,0.0,True,7147.100740849769,0.0,True,0.0
pool19ejln2jcpg5dphc8m5nh8sya49sycsqj0v2cjxw6nku966cc8nu,POP,13600011.035604,50000.0,low_lt_100k,54793.484161,True,0.05,340.0,4039.911639022645,0.01886681352643659,True,3283.06123926193,0.015007436126962696,True,-0.003859377399473892
pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,516.461389,2.0,low_lt_100k,516.461389,True,0.03,340.0,0.1533863467686615,0.0,False,0.12462640771030463,0.0,False,0.0
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,32183455.492377,45000.0,low_lt_100k,150172.168637,True,0.015,340.0,9559.981880117963,0.02059949085476269,True,7768.836495017437,0.016597673556239256,True,-0.004001817298523433
pool19gz6ffzagyh9daymscvyc64maq2xf4s05w5upthferlnwd7vgr8,SAK01,10137.954961,5550.0,low_lt_100k,5567.949459,True,0.02,340.0,3.010949147582645,0.0,False,2.4464199626481626,0.0,False,0.0
pool19gzu2dyp0g9e0nsvtg34fdhrtgr8c5jq37nscalqkh3hsjmas69,,1495.728437,15000.0,low_lt_100k,1157.816911,False,0.0,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19hrn8me383w9atvmjwukjxqsdvr8udpmyxau956hdc53x669j8p,WAV11,58971605.546304,1000.0,low_lt_100k,58918977.239731,True,1.0,340.0,17514.327813478485,0.0,True,14230.446413566211,0.0,True,0.0
pool19ht066hngsjfnv3mfsc8u9fgzl4w5qcrmh8l6zppwph6s2t7jn4,4GOOD,3366748.450739,1000000.0,high_ge_1M,1034294.187427,True,0.02,170.0,1002.6766512144488,0.017693536805461704,True,816.9253043544023,0.013746508523188084,True,-0.003947028282273619
pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,ADV4,41479930.267317,250000.0,mid_100k_to_1M,254589.883978,True,0.0,340.0,12331.207721229153,0.02110317346264787,True,10028.762215010327,0.01705112899509949,True,-0.00405204446754838
pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,KILN8,39351082.251739,100.0,low_lt_100k,3995.093193,True,0.05,340.0,11687.071222851539,0.01999740145062919,True,9495.749043009737,0.016135545957053455,True,-0.0038618554935757367
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,TEACH,3045.807206,20000.0,low_lt_100k,5.081239,False,0.03,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19l206haluae6wyzm7tjpt3gln9paa5m9s4fedec2u09fqz300ht,ETO10,50008175.819413,0.0,low_lt_100k,0.0,True,1.0,340.0,14852.168045365483,0.0,True,12067.386536859456,0.0,True,0.0
pool19l2vz7pdk09k49lezr9zcmc4j98zc30htuw2rnqk3cceckuce96,,1257.550057,1000.0,low_lt_100k,1257.550057,True,0.01,340.0,0.37348612039371476,0.0,False,0.3034577133250333,0.0,False,0.0
pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS5,28279057.385084,100000.0,mid_100k_to_1M,102307.252065,True,0.025,340.0,8401.975569829036,0.020291026796573585,True,6829.239804704554,0.016332639267653395,True,-0.00395838752892019
pool19m3xzv58uymw76tg4th6q5fwkg9zktc8alvyysr37u04yw86axc,ADAIT,14341.115118,2000.0,low_lt_100k,2007.61171,True,0.015,340.0,4.259264945566007,0.0,False,3.460675816247633,0.0,False,0.0
pool19m547w9wkcqm5hcstz67fly4ucz0zsp3dqv4n956xyusy4dlpue,WRM01,4908136.538828,100.0,low_lt_100k,4744.160892,True,0.01,340.0,1457.6915809687068,0.01645748236985612,True,1184.3748678305856,0.012433022434353043,True,-0.004024459935503077
pool19m98gdj84d4kxem5h6ch8fvj92pvauhg0y4ktmzr3mln6c45yly,HOSKY,2535408.312077,25000.0,low_lt_100k,28459.376182,True,0.0269,170.0,753.0752281880552,0.016336424644046544,True,611.9322449728185,0.012381923410137191,True,-0.003954501233909353
pool19mc6suzenqdvmq3ssf3nfzv4xva3wgl83z6syumccdppyar0vga,BNP,9105.83169,2.0,low_lt_100k,17.451049,True,0.06,345.0,2.7043846587704774,0.0,False,2.197312552252605,0.0,False,0.0
pool19n2rjlddd0afs02cgd86mehptwaajv5kndtfcuqzdmgzq06lq0n,NAO,3374.64346,100.0,low_lt_100k,913.771674,True,0.05,340.0,1.0022519270052939,0.0,False,0.8143299964653825,0.0,False,0.0
pool19n5ml38q5uedy8kgwwwtlsa3p9tmfcef0lfjp42k7j9d5mpgs2m,SLR,211968.917589,4.0,low_lt_100k,685.596642,True,0.0,170.0,62.953666706869924,0.0,False,51.14985499102948,0.0,False,0.0
pool19nfs9chtv37vfawvpyf0x2shfhns9hpwy3qfckvpm4dmq0nrl8m,,2620.34261,1000.0,low_lt_100k,1001.730947,True,0.0,340.0,0.7782299847579668,0.0,False,0.6323133756588544,0.0,False,0.0
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,,7497.583789,1000.0,low_lt_100k,5.819891,False,1.0,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19peeq2czwunkwe3s70yuvwpsrqcyndlqnxvt67usz98px57z7fk,PREEB,692332.179684,1000.0,low_lt_100k,19018.939671,True,0.0,170.0,205.619849951475,0.003755782444843894,True,167.06677363238927,0.0,False,-0.003755782444843894
pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,TITAN,65530744.200463,250000.0,mid_100k_to_1M,250002.026843,True,0.005,170.0,19481.10667423623,0.02140464373473784,True,15843.687642082317,0.017372888340776778,True,-0.004031755393961063
pool19q034g07ka2ltwc3wwjeu79w29nlafc0w2ppne5ppu5wud60rgq,HEDGE,3690124.654855,50000.0,low_lt_100k,66922.124707,True,0.0,170.0,1096.1571304161841,0.018321730793410852,True,890.7977297515159,0.01425920238294179,True,-0.0040625284104690625
pool19qgfp80d2sv3p2azmygfq87g7va4s3ewd6aaulas6eqsyz4r2yl,P2P2,19085462.148894,0.0,low_lt_100k,786.719589,True,0.15,340.0,5668.2829640188065,0.017323130838439053,True,4605.479908265281,0.013867781992546532,True,-0.0034553488458925214
pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,,5564.407628,25000.0,low_lt_100k,0.0,False,0.0499,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19r8kcmqpajlm6h5q0lv8jye0q7evdur39wfsgs4z98fcqpz9lct,BLOOM,16557280.895228,1000000.0,high_ge_1M,1000001.0,True,0.04,340.0,4935.55082471466,0.019451032076699484,True,4024.861233745653,0.015596466406227468,True,-0.0038545656704720155
pool19rjjay24ez2ezgqkyqvna6uwc5ur9lt489gwvrv7ve5exlcld3x,MBCG,1478946.61488,24000.0,low_lt_100k,44057.190564,True,0.0,340.0,439.2795929703552,0.004900386676515689,True,356.9472852584852,0.0008365087768700828,True,-0.004063877899645606
pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,XRAY4,2078421.703979,100.0,low_lt_100k,741.180635,True,0.01,340.0,617.2806717157372,0.009641486184701042,True,501.54073983469675,0.005617026249053975,True,-0.004024459935647067
pool19rz6ve8nz6uvq97yspwh3fvt7w03dsjsnmft6du83hvtc324dus,DGK,2218520.820751,50000.0,low_lt_100k,51134.32732,True,0.05,340.0,659.0138317864796,0.009972234214553465,True,535.5500490493952,0.006112809839208465,True,-0.003859424375345
pool19sk7acvpdxszed5hmckt0wmqxljalartue7d7d4a7qhwuw0n0ws,ELON,59.603626,1000.0,low_lt_100k,0.0,False,0.02,345.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19sydze39a8dccylczqe2m4nnslpreytxlj5fu400nqxkg8wvgx8,BNP,44914.06328,2.0,low_lt_100k,17.639298,True,0.06,345.0,13.339243227066834,0.0,False,10.838135205866001,0.0,False,0.0
pool19t833uyjq92aajf5f7qd9w3jcnyq78p4hsx0fn63aejfjtyn99j,OCT,1084.589756,1000.0,low_lt_100k,1000.801455,True,0.02,340.0,0.322117612065548,0.0,False,0.26172063880286867,0.0,False,0.0
pool19tkfl9x2dkk07z43rvamftvnyu5vtcfatdpsag8phzqvgpdklqq,TIDE,33.692007,0.0,low_lt_100k,35.66164,True,0.05,345.0,0.010006350792651325,0.0,False,0.008130160019029203,0.0,False,0.0
pool19tz0rwsnzmsw602rauwhzrsgk4qx55qzhkmxfqe04s6vuu37ptw,,76829401.182537,76800000.0,high_ge_1M,76889756.776574,True,1.0,340.0,29537.967106718144,0.0,True,29459.626442658155,0.0,True,0.0
pool19u2lzwnmkz3gqqmx9sahhys8nqvwzkl8dqu7m474m0zsj3acjfj,,532.61831,510.0,low_lt_100k,532.61831,True,0.0,340.0,0.15818488032399539,0.0,False,0.12852522603615446,0.0,False,0.0
pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,ELEMT,190819.952135,100000.0,mid_100k_to_1M,130100.581481,True,0.019,170.0,56.68299873124438,0.0,False,46.063439857540445,0.0,False,0.0
pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,3235225.509302,50000.0,low_lt_100k,54043.527394,True,0.05,340.0,961.0282945009476,0.013312306081851062,True,780.9842985372161,0.00945289934677662,True,-0.0038594067350744415
pool19v4jgpxxl72eaq8pefctatvts3gkhtyzd8nwvzskkm3mkdv2tpy,ONLY,5381102.130214,1000.0,low_lt_100k,1649.884756,True,0.02,170.0,1598.1655200278617,0.01898699538317999,True,1298.5145088127122,0.015003232796336228,True,-0.003983762586843763
pool19w5khsnmu27au0kprw0kjm8jr7knneysj7lfkqvnu66hyz0jxsx,ATAD2,59980523.776819,1300000.0,high_ge_1M,1350464.974458,True,0.01,340.0,17903.075792876876,0.021161593924622562,True,14618.701564405928,0.01720428060780671,True,-0.003957313316815852
pool19x60wat4eu8sh42s05th8l4p6e9rmmnc6g2a64lj4npag7zj5cx,SNODE,2000.0,100000.0,mid_100k_to_1M,2000.0,False,0.008,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool19xhza3f7nye6j5p6stsnkpvadejztnqvck0ge3l2uy9gvsvy05f,ARUBA,174.968922,0.0,low_lt_100k,0.0,True,0.01,340.0,0.051964859539060645,0.0,False,0.04222144837548678,0.0,False,0.0
pool19xyfanyp28j6j07dxgwdjp0wur6seqmyyu64qgzstzl7s47pvpj,VLHLA,201940.874744,5000.0,low_lt_100k,49037.025982,True,0.01,170.0,59.97652091926576,0.0,False,48.7318427854658,0.0,False,0.0
pool19yf67fkanhu30qqdcug4gwfy7gpzy8jhq56llg5ua3g3kufg3s5,DSC,35490.0,35489.362066,low_lt_100k,35490.0,True,0.0,340.0,10.540346048022343,0.0,False,8.564031723526865,0.0,False,0.0
pool19yzqr3meksnvzdxh5xf6aknfhldyqdj7eaquxgcjva4mzt5kg3v,gjp7a,86322745.389197,2.0,low_lt_100k,9.820727,True,0.1,170.0,23025.38762520742,0.01739517157622801,True,18708.127590265995,0.014109317042561286,True,-0.003285854533666725
pool19z9ac79g48kekg2xghx3afj6qp5skr9ar590w0huhc8nxn9s5j9,TOAD,1040.652302,500.0,low_lt_100k,1027.765573,True,1.0,340.0,0.30906863026104625,0.0,False,0.2511185145100355,0.0,False,0.0
pool19zhl50qqzpfvvhdytqg6qx0cthummjyunfyvkfqx9uxrsp7k8ek,BKV,513705.423282,20000.0,low_lt_100k,21077.595074,True,0.0,170.0,152.57918890540878,0.0,False,123.97981351004594,0.0,False,0.0
pool19zz6frugmvm82ecgl5hh5vq3093d4kzr4h2r5vfmt6la7trk929,CVM,35010736.098546,0.0,low_lt_100k,0.0,True,0.05,340.0,10398.006474087228,0.019923110071567947,True,8448.380260195872,0.01606124959674689,True,-0.0038618604748210557
pool1a0kp4vl4fh0p0rs8s08rm7qq3vkj3epwraayk3sdgm8sz0zwt7t,BLC2,51361417.153099,1000.0,low_lt_100k,9380.505786,True,0.01,340.0,15254.1327074624,0.02098548736604075,True,12394.030783745413,0.016961074149191745,True,-0.004024413216849005
pool1a0wm2emve4y6e3tn8lnhk9vfhk9u7wgjqmrs5zfsn792gjtquu3,,2.015999,1000.0,low_lt_100k,0.0,False,0.075,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1a23gmvalpdams9d42t7fur8vmknzjv7wd3nsvuvrc7dv66lnau0,AOS,48497236.542378,350000.0,mid_100k_to_1M,382494.028273,True,0.025,340.0,14422.881518277423,0.02066816923037501,True,11734.398077709156,0.016722525673649093,True,-0.0039456435567259175
pool1a26gnntcj3j5v7ng599qncn7uuav2sp560xwlkvp3pqlj822jtl,NASA1,1685.271127,1000.0,low_lt_100k,1024.244396,True,0.05,340.0,0.5005175444800283,0.0,False,0.4066711447892281,0.0,False,0.0
pool1a2ffl2d20yransp2p4hqys5vy6hys8kmtchdvlfqale7ywxssjh,ZUND,746608.319851,450000.0,mid_100k_to_1M,558077.3144,True,0.0,170.0,221.89442164827275,0.005074002900315841,True,180.41567099739677,0.001018397414807413,True,-0.004055605485508428
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,SALT,2974683.855982,10000.0,low_lt_100k,102863.793994,True,0.0,340.0,883.4997049497571,0.013337712638452678,True,717.8711968924675,0.00927311899638623,True,-0.004064593642066447
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,36682461.1297,15000.0,low_lt_100k,15099.618046,True,0.039,500.0,10895.132330881212,0.019880065185099362,True,8852.808697488143,0.01597424410764115,True,-0.0039058210774582103
pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,SA8,7231744.842891,168.0,low_lt_100k,5028.796721,True,0.01,340.0,2147.7919906201,0.01806605874522056,True,1745.0821268111463,0.014041602339505006,True,-0.004024456405715552
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,7960389.439063,25000.0,low_lt_100k,143037.994231,True,0.01,340.0,2364.422314690943,0.01837912602174595,True,1921.2784343806927,0.01435595498530587,True,-0.004023171036440081
pool1a40qpxlsqwjk4a9yk636dcawly4dcrd6l26tghjxlr37cmlrwv4,RPO,4306.185517,100.0,low_lt_100k,197.125746,True,0.15,345.0,1.2789151785419202,0.0,False,1.0391189753226937,0.0,False,0.0
pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,MELD,184188.249802,20000.0,low_lt_100k,29916.707329,True,0.05,340.0,54.70672686884098,0.0,False,44.45228271736509,0.0,False,0.0
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,ADD,719786.826334,3000.0,low_lt_100k,4393.548037,True,0.01,340.0,213.77541403502957,0.0,False,173.69453190252466,0.0,False,0.0
pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,20728203.293906,8440000.0,high_ge_1M,8623282.294236,True,0.0215,500.0,6297.2470781268075,0.019977624280435372,True,5231.139565199103,0.016303760626050483,True,-0.0036738636543848895
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,4988.631386,100.0,low_lt_100k,470.531542,True,0.0075,340.0,1.4815981295654383,0.0,False,1.2037989367534636,0.0,False,0.0
pool1a5jd3x2udlvpm9mt4gpau4jlags6qtth6jdsguryh2zy27f5ttj,CRDN,3437185.035659,20000.0,low_lt_100k,21023.426316,True,0.02,340.0,1020.9046371825814,0.014172038234392725,True,829.5488508980105,0.010189246266903103,True,-0.0039827919674896226
pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,1430495.846828,50000.0,low_lt_100k,52761.211865,True,0.05,340.0,424.9292034917815,0.004117341742176501,True,345.31947351413805,0.0002578864447761172,True,-0.0038594552974003838
pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,HYVEN,913.900616,9500.0,low_lt_100k,912.892879,False,0.05,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1a6ysvnx24xsjh2f6ehgmx7yu9q45fd7lsk88v2swxkek7pkxtgp,VIVI,9024347.355078,15000.0,low_lt_100k,19366.470783,True,0.96,340.0,2680.3395533888665,0.000757261575492229,True,2177.9021001342867,0.0005946883382511086,True,-0.00016257323724112047
pool1a8902n5s5z8cgehphzj8ujwv6wf7dycnrdx4ekfz9cwmwj2fenu,,799.909887,25500.0,low_lt_100k,1056.620624,False,0.0,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1a8fp4uygrweyx2hgkawfec4dn9vnw73ruqj0p6p2ewsjyfu2lgu,,31642833.426721,0.0,low_lt_100k,4356.135719,True,0.05,340.0,9397.756902436937,0.019851428369671582,True,7635.677483230012,0.01598956789485053,True,-0.003861860474821052
pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,HAPPY,55772438.400716,130000.0,mid_100k_to_1M,151346.484422,True,0.01,170.0,16572.451086002093,0.021254317974559872,True,13471.882229973196,0.01723659671921071,True,-0.00401772125534916
pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,HPAY,419.610317,100.0,low_lt_100k,115.548393,True,0.15,345.0,0.12462211781153054,0.0,False,0.1012555005658586,0.0,False,0.0
pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,ayame,3.622402,1.0,low_lt_100k,3.622402,True,0.05,345.0,0.0010758345510714748,0.0,False,0.0008741155751942679,0.0,False,0.0
pool1a9xyvnnfjnujzy0n2mpf4rztdwrssraw5p5f06mqlgn4s06z0nw,LAGO,232361.508308,15000.0,low_lt_100k,26804.814719,True,0.01,170.0,69.01390687528038,0.0,False,56.07684441874688,0.0,False,0.0
pool1aaa4rk9exk0scgjh7a247p4hdgkuq887kau8vnf9c6xqcjwca7e,CYPAY,47.821475,1000.0,low_lt_100k,47.821475,False,0.03,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1aasrxs9vpr97rjlqqwpp5gnju9tp9dgtsmqqvmsy8hryuuepvra,NEP,1299.987829,1.0,low_lt_100k,0.0,False,0.0,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1aavk93lvhqfhskga397sadl0w30tul9sp587gh7r8mt625zxze8,,3487.585371,2000.0,low_lt_100k,3476.053175,True,0.01,340.0,1.0357981300448633,0.0,False,0.8415887589255114,0.0,False,0.0
pool1aawkmkg7vg0x0vxaqh4gr0lwp4fekwsqrjduylx0et3tuz9hfn4,CHAIN,571584.319303,2500.0,low_lt_100k,10192.743917,True,0.03,170.0,169.75920419694918,0.0,False,137.93068192377336,0.0,False,0.0
pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,MYTHX,197.61919,50.0,low_lt_100k,197.61919,True,1.0,170.0,0.058691879777091685,0.0,False,0.047687159210939196,0.0,False,0.0
pool1adryduxm4puhn67tuxys7rhvdleee6gw5pc9ufnwwzp8k2wjc2z,,9308.804645,5000.0,low_lt_100k,9306.84591,True,0.03,340.0,2.7646913122661654,0.0,False,2.2463318109707084,0.0,False,0.0
pool1af7dmzgcyp9kc5lyrtrtpsce58l6j5cjvc8wavkwmzlr53ym50v,SHARE,2025036.735687,250000.0,mid_100k_to_1M,583148.596233,True,0.02,200.0,601.9372384523276,0.014199539955073672,True,489.4898952779496,0.010227027857427259,True,-0.003972512097646413
pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,527213.835495,150000.0,mid_100k_to_1M,1.939663,False,0.02,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1ag6ae29hrcjhcjaqp56hwhwj9geszjerwqrkjz6xndmcq3u9k80,,1967.312227,1900.0,low_lt_100k,1949.430457,True,0.045,345.0,0.5842816433478482,0.0,False,0.47472895472727417,0.0,False,0.0
pool1aga0u8m7rqpdvkqa7qfr8rhyweyqlg3jxt3skfq660vdczwzyca,,44.304481,9500.0,low_lt_100k,0.0,False,0.018,340.0,0.0,0.0,False,0.0,0.0,False,0.0
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,,7524.334329,1000.0,low_lt_100k,1000.973115,True,0.0,340.0,2.234695647700543,0.0,False,1.815696306011071,0.0,False,0.0
pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,8964,3368216.761057,89640.0,low_lt_100k,117402.288398,True,0.0,170.0,1000.6810086995482,0.01800350688120123,True,813.3280698408003,0.013942971141691218,True,-0.004060535739510011
pool1ah5jv4mrq0z7g4wuhjjnc24kfwqekwcap0wqmsr57thfg8mpr4n,HWSP,1544.341958,500.0,low_lt_100k,533.61809,True,0.02,345.0,0.45866212702541675,0.0,False,0.37266346579528126,0.0,False,0.0
pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8,FGMTE,1004589.024912,2e-06,low_lt_100k,9.820727,True,0.1,170.0,298.357713914671,0.008394578872621676,True,242.4156425556721,0.004735974212264983,True,-0.003658604660356693
