pool_id,ticker,sigma_ada,pledge_met,unsaturated_k500,r_base,category_base,r_A,category_A,r_B,category_B,r_C,category_C,r_D,category_D
pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,SALT,2974683.855982,True,True,0.484129940906403,losing_025_050,0.47640182748174215,losing_025_050,0.2549486043979743,losing_025_050,0.13892344609935303,losing_lt_025,0.13119533267469222,losing_lt_025
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,36682461.1297,True,True,1.2272413962198157,edge,1.118676679709041,edge,0.6909412769034132,losing_050_075,0.6763700441216587,losing_050_075,0.5678053276108839,losing_050_075
pool1a3ekt9me035qgju0en2w39vjns9ggtewnc9fugsmpgczvgtl6u9,SA8,7231744.842891,True,True,0.48484288310198653,losing_025_050,0.47903493632780514,losing_025_050,0.252101396470539,losing_025_050,0.1310935415597775,losing_lt_025,0.12528559478559614,losing_lt_025
pool1a3kdettzvvlqvkl9m9hwe63ggeq5fgvz0twqew5c62dzx99vsed,LEAD,7960389.439063,True,True,0.5346792518213702,losing_050_075,0.5180629323102816,losing_050_075,0.29505202037455464,losing_025_050,0.18704459498038395,losing_lt_025,0.1704282754692954,losing_lt_025
pool1a40qpxlsqwjk4a9yk636dcawly4dcrd6l26tghjxlr37cmlrwv4,RPO,4306.185517,True,True,0.00172567265470424,losing_lt_025,0.001402109561904684,losing_lt_025,0.001402109561904684,losing_lt_025,0.00172567265470424,losing_lt_025,0.001402109561904684,losing_lt_025
pool1a44j6jas4sjhh3qc96r8rmhsdjxjuntuzxr3440jzwjjcysl9ca,MELD,184188.249802,True,True,0.07381717268659202,losing_lt_025,0.05998059137275648,losing_lt_025,0.05998059137275648,losing_lt_025,0.07381717268659202,losing_lt_025,0.05998059137275648,losing_lt_025
pool1a44zldps27avv82mamm2lj33mrrkqdzt39nyrgn5dkk3jtm0wrp,ADD,719786.826334,True,True,0.2884525826559619,losing_025_050,0.23437043285198228,losing_lt_025,0.22946528330456278,losing_lt_025,0.10420348769437565,losing_lt_025,0.10333585221576463,losing_lt_025
pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,20728203.293906,True,True,4.027116422434286,comfortable,3.410603776782092,comfortable,3.156160051468673,comfortable,3.699423745894277,comfortable,3.0829111002420833,comfortable
pool1a58fg4u3mcr2zwyqlc4dqd6mnwqjmcussmpmcml9lrmszwedmfy,,4988.631386,True,True,0.001999157895965359,losing_lt_025,0.0016243164064139687,losing_lt_025,0.0016243164064139687,losing_lt_025,0.001999157895965359,losing_lt_025,0.0016243164064139687,losing_lt_025
pool1a5jd3x2udlvpm9mt4gpau4jlags6qtth6jdsguryh2zy27f5ttj,CRDN,3437185.035659,True,True,0.4826530367967257,losing_025_050,0.47594131916323384,losing_025_050,0.252518684907946,losing_025_050,0.1343765775164241,losing_lt_025,0.12766485988293222,losing_lt_025
pool1a600v0jd2z3yajazd80phln3exekumm7g56d9yvlrh6vx8dx2fc,POP3,1430495.846828,True,True,0.4685158402877765,losing_025_050,0.4593809991930519,losing_025_050,0.24950239016788858,losing_lt_025,0.14135212621913948,losing_lt_025,0.13221728512441494,losing_lt_025
pool1a6wdglfp93m2z4nhptx9xhjazgyqusjpu387gdrp899cj98yuqq,HYVEN,913.900616,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1a6ysvnx24xsjh2f6ehgmx7yu9q45fd7lsk88v2swxkek7pkxtgp,VIVI,9024347.355078,True,True,3.4906059692161127,comfortable,2.839714250530173,comfortable,2.830558528896167,comfortable,3.4763338149042795,comfortable,2.8254420962183406,comfortable
pool1a7tdlv4re0fj309jgdx8fxrjy5sz9rw94cj2dfrkw2u7qmwnhm3,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1a8902n5s5z8cgehphzj8ujwv6wf7dycnrdx4ekfz9cwmwj2fenu,,799.909887,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1a8fp4uygrweyx2hgkawfec4dn9vnw73ruqj0p6p2ewsjyfu2lgu,,31642833.426721,True,True,1.0714620646337145,edge,0.9522701934128464,losing_075_100,0.7343841510183045,losing_050_075,0.7318161750186933,losing_050_075,0.6126243037978252,losing_050_075
pool1a8n7f97dmgtgrnl53exccknjdchqxrr9508hlxlgqp6xvjmzhej,HAPPY,55772438.400716,True,True,0.5101661505682085,losing_050_075,0.4570899162116095,losing_025_050,0.4570899162116095,losing_025_050,0.3836064748676579,losing_025_050,0.33053024051105895,losing_025_050
pool1a93dsl464yupklfzt0eavrvxqs9ftddx4ehh3teaj9x47kt273f,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1a9fmzl8m8ql8kk5s8cgxf0ny4c06v2540977gps5mjunwvk5zc0,HPAY,419.610317,True,True,0.00016815578115498872,losing_lt_025,0.00013662661245768024,losing_lt_025,0.00013662661245768024,losing_lt_025,0.00016815578115498872,losing_lt_025,0.00013662661245768024,losing_lt_025
pool1a9j9dtdppvfq94w84ns59fnrptz3cj2mkwpmku57e2yf5k6a4ae,ayame,3.622402,True,True,1.4516508185372223e-06,losing_lt_025,1.1794662933655787e-06,losing_lt_025,1.1794662933655787e-06,losing_lt_025,1.4516508185372223e-06,losing_lt_025,1.1794662933655787e-06,losing_lt_025
pool1a9xyvnnfjnujzy0n2mpf4rztdwrssraw5p5f06mqlgn4s06z0nw,LAGO,232361.508308,True,True,0.09312221317504099,losing_lt_025,0.07566590701180238,losing_lt_025,0.07566590701180238,losing_lt_025,0.09312221317504099,losing_lt_025,0.07566590701180238,losing_lt_025
pool1aaa4rk9exk0scgjh7a247p4hdgkuq887kau8vnf9c6xqcjwca7e,CYPAY,47.821475,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1aasrxs9vpr97rjlqqwpp5gnju9tp9dgtsmqqvmsy8hryuuepvra,NEP,1299.987829,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1aavk93lvhqfhskga397sadl0w30tul9sp587gh7r8mt625zxze8,,3487.585371,True,True,0.0013976286612299503,losing_lt_025,0.0011355770360314246,losing_lt_025,0.0011355770360314246,losing_lt_025,0.0013976286612299503,losing_lt_025,0.0011355770360314246,losing_lt_025
pool1aawkmkg7vg0x0vxaqh4gr0lwp4fekwsqrjduylx0et3tuz9hfn4,CHAIN,571584.319303,True,True,0.2290603954681473,losing_lt_025,0.18611336391513644,losing_lt_025,0.18611336391513644,losing_lt_025,0.10724690165569008,losing_lt_025,0.10521561579557083,losing_lt_025
pool1aczlsvfl50xtyfuff4vk3d0v2h9r78hr269ycxwgx00dcng4u9d,MYTHX,197.61919,True,True,7.919444047883434e-05,losing_lt_025,6.434549218867357e-05,losing_lt_025,6.434549218867357e-05,losing_lt_025,7.919444047883434e-05,losing_lt_025,6.434549218867357e-05,losing_lt_025
pool1adllnm43t3nuspvnr5r08jh6gpyvedu76hrhc6xymjzavd5d8f6,HOC,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1adryduxm4puhn67tuxys7rhvdleee6gw5pc9ufnwwzp8k2wjc2z,,9308.804645,True,True,0.0037304680375405525,losing_lt_025,0.003031032428596158,losing_lt_025,0.003031032428596158,losing_lt_025,0.0037304680375405525,losing_lt_025,0.003031032428596158,losing_lt_025
pool1af7dmzgcyp9kc5lyrtrtpsce58l6j5cjvc8wavkwmzlr53ym50v,SHARE,2025036.735687,True,True,0.43376687979475476,losing_025_050,0.38791314549342315,losing_025_050,0.35966677382185863,losing_025_050,0.31607366449656904,losing_025_050,0.2702199301952375,losing_025_050
pool1afv4cmmjdkujtd5r9t63090a3frwwqy8f3e46gz003vyzjcj63r,,527213.835495,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ag6ae29hrcjhcjaqp56hwhwj9geszjerwqrkjz6xndmcq3u9k80,,1967.312227,True,True,0.0007883860255068415,losing_lt_025,0.0006405638069783309,losing_lt_025,0.0006405638069783309,losing_lt_025,0.0007883860255068415,losing_lt_025,0.0006405638069783309,losing_lt_025
pool1aga0u8m7rqpdvkqa7qfr8rhyweyqlg3jxt3skfq660vdczwzyca,,44.304481,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,,7524.334329,True,True,0.003015331458666399,losing_lt_025,0.0024499650305996458,losing_lt_025,0.0024499650305996458,losing_lt_025,0.003015331458666399,losing_lt_025,0.0024499650305996458,losing_lt_025
pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,8964,3368216.761057,True,True,0.26845387476819016,losing_025_050,0.2596422962599174,losing_025_050,0.2596422962599174,losing_025_050,0.14473600523094632,losing_lt_025,0.1359244267226736,losing_lt_025
pool1ah5jv4mrq0z7g4wuhjjnc24kfwqekwcap0wqmsr57thfg8mpr4n,HWSP,1544.341958,True,True,0.0006188844292696777,losing_lt_025,0.000502844256695282,losing_lt_025,0.000502844256695282,losing_lt_025,0.0006188844292696777,losing_lt_025,0.000502844256695282,losing_lt_025
pool1ah6f5h5xss3qcc5wv5smvkwsqrqz2v2v4u0pvmrrttzs6z52kx8,FGMTE,1004589.024912,True,True,0.2467064627384945,losing_lt_025,0.23915739317799184,losing_lt_025,0.23915739317799184,losing_lt_025,0.13134027421201125,losing_lt_025,0.12379120465150856,losing_lt_025
pool1ah9fqr5pwdtjtw82nkkcskak4vtc2xjz70mkyselzvalgzd3jlt,SYLV1,24613.859387,True,True,0.009863974222829202,losing_lt_025,0.008014602628097101,losing_lt_025,0.008014602628097101,losing_lt_025,0.009863974222829202,losing_lt_025,0.008014602628097101,losing_lt_025
pool1ahazpr2yz5gljk2m4q8g7wnmq7m2sr9unhdfmr5arhqrjnntwdz,ADV3,74282147.110501,True,True,0.5593236777528123,losing_050_075,0.5402553381366801,losing_050_075,0.31165622483171707,losing_025_050,0.20297800113036976,losing_lt_025,0.18390966151423765,losing_lt_025
pool1aj697twgk5kt7c6kjtkpwejqqhljvf3hzsmsamswzy42v24cw5h,KYLEK,37932.825619,True,True,0.01520183804519408,losing_lt_025,0.012351931093276204,losing_lt_025,0.012351931093276204,losing_lt_025,0.01520183804519408,losing_lt_025,0.012351931093276204,losing_lt_025
pool1ajjz83zx620n7fyr0gvfaz0k0udc6x09rdnkqrgaxu9qwcz97qe,,205.61853,True,True,8.240012176276666e-05,losing_lt_025,6.695011223964897e-05,losing_lt_025,6.695011223964897e-05,losing_lt_025,8.240012176276666e-05,losing_lt_025,6.695011223964897e-05,losing_lt_025
pool1ajpxqyq3p3aczgaxuc66lwtgzhrapzu6duk90dz0wz5twh9jzyw,STBL4,6.135954,True,True,2.4589381911931566e-06,losing_lt_025,1.99788728034444e-06,losing_lt_025,1.99788728034444e-06,losing_lt_025,2.4589381911931566e-06,losing_lt_025,1.99788728034444e-06,losing_lt_025
pool1ajrl335z92udy65gxlgsrvthf9esfksp6m2yf3y7qcn7jqp0zsc,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ajy6eslg9ju7mpqzlaeehz02algkfs7fk3qsym7wun7ks6z06tu,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ak3vhtv7alve9wfj5kx5xswrtfvy5a23txuupgy6nqpduq350w5,HEAP,1102.568441,True,True,0.0004418461663724288,losing_lt_025,0.000359000023943376,losing_lt_025,0.000359000023943376,losing_lt_025,0.0004418461663724288,losing_lt_025,0.000359000023943376,losing_lt_025
pool1aksxtgqz36vtvnf3rrgrzz9qxrvjv4p2ukqcdyv5q66s5eqhql9,,6.444552,True,True,2.5826065576649162e-06,losing_lt_025,2.098367828102749e-06,losing_lt_025,2.098367828102749e-06,losing_lt_025,2.5826065576649162e-06,losing_lt_025,2.098367828102749e-06,losing_lt_025
pool1al5vg7cqtfs5mqgd5uyyx09z9hvsxqnh26lr42t920y5qnvq7aq,ROUTE,1252.315408,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1al783um2muyhrpcj779y46z0qtnd0nteu0y5jt7252nl26dt0h0,GOLGI,108000.371031,True,True,0.04328186995766857,losing_lt_025,0.035167754268173944,losing_lt_025,0.035167754268173944,losing_lt_025,0.04328186995766857,losing_lt_025,0.035167754268173944,losing_lt_025
pool1alseugmsr68dn8mlen92jqgdc6nm4f3dvqyc8m55fgl967ytyua,,76824819.233615,True,True,39.85340500639826,strong,39.74736334646129,strong,39.74736334646129,strong,39.85340500639826,strong,39.74736334646129,strong
pool1alukhlxd53jat03vgt5h4dxxqyaapzefhk9yrl40e4r3x5cr5au,,3.991496,True,True,1.599562505585068e-06,losing_lt_025,1.2996445357878678e-06,losing_lt_025,1.2996445357878678e-06,losing_lt_025,1.599562505585068e-06,losing_lt_025,1.2996445357878678e-06,losing_lt_025
pool1am69d5jfzgjepwhseryw59j0lspn0c0307shw3v2cvfq77gvnrh,BIDA,126923.599625,True,True,0.05086371363849532,losing_lt_025,0.041326783310390615,losing_lt_025,0.041326783310390615,losing_lt_025,0.05086371363849532,losing_lt_025,0.041326783310390615,losing_lt_025
pool1anxttanf5g4cjgagns6cf084wq6x9k2pfygjdjyk3swf77wj2ax,FGMTM,2858604.422914,True,True,0.3210060677500538,losing_025_050,0.29952606767774564,losing_025_050,0.29952606767774564,losing_025_050,0.20563914775229716,losing_lt_025,0.18415914767998906,losing_lt_025
pool1ap0mx7frdu2mhk6f8rp3psy6wkd8t560dgh0cwnlxxfswtqjg9v,,244.646977,True,True,9.804048934163728e-05,losing_lt_025,7.965791581486245e-05,losing_lt_025,7.965791581486245e-05,losing_lt_025,9.804048934163728e-05,losing_lt_025,7.965791581486245e-05,losing_lt_025
pool1ap29p59japhsunqkknkrdm4wh4f8krrvhft66zhns43evawjd03,SNOW,6304.620604,True,True,0.0025265300854861146,losing_lt_025,0.002052805694457468,losing_lt_025,0.002052805694457468,losing_lt_025,0.0025265300854861146,losing_lt_025,0.002052805694457468,losing_lt_025
pool1ap4k28jflxcyekms0rjp39ruuydrvwrek2ca267w8mwyvknpx87,,127355.289384,True,True,0.05104095791729912,losing_lt_025,0.04147424562454452,losing_lt_025,0.04147424562454452,losing_lt_025,0.05104095791729912,losing_lt_025,0.04147424562454452,losing_lt_025
pool1ap5sw2p7erpvegveucua66gy50cadjvq72apar0hvzrdv8s27nl,ELEV8,6737.303755,True,True,0.0026999246586331257,losing_lt_025,0.002193688785139415,losing_lt_025,0.002193688785139415,losing_lt_025,0.0026999246586331257,losing_lt_025,0.002193688785139415,losing_lt_025
pool1ap6fj6xllhlc3xuuq7uvz0ed2wjws08f7h680xcgq47qk2pvnme,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1apts5675m9f6tkp4ed2jeu35azt7a0hxd3dypzjvwr2hxu6lg9a,ANON,3943.453987,True,True,0.001580310024137603,losing_lt_025,0.0012840018946118025,losing_lt_025,0.0012840018946118025,losing_lt_025,0.001580310024137603,losing_lt_025,0.0012840018946118025,losing_lt_025
pool1apupv5qtfp2aa2xlrzzjzx0uj686g3n695a329nq8j5jvvzumz0,RIDGE,2751157.784657,True,True,0.2416727223980479,losing_lt_025,0.23876407219109894,losing_lt_025,0.23876407219109894,losing_lt_025,0.11529068567645716,losing_lt_025,0.11238203546950819,losing_lt_025
pool1aq2kqdp9xf9w47vttvmqnahwd4scz2qyddsr9l4mfru4qddg3kr,NMKR,2648449.481691,True,True,1.058368595017817,edge,0.8616802321959529,losing_075_100,0.8600163347445339,losing_075_100,1.0557748725200164,edge,0.8590865096981524,losing_075_100
pool1aq6sd3kr3cnjk995tfthhyf0suth3rm547kp6pv35z7wgqu6twn,BNP,11670.859974,True,True,0.004677010866801739,losing_lt_025,0.0038000713586806866,losing_lt_025,0.0038000713586806866,losing_lt_025,0.004677010866801739,losing_lt_025,0.0038000713586806866,losing_lt_025
pool1aqg6fvhcaulvss2ruvpx6ur9vj7pejvdcxv6xp0qlwuwx94evf0,SARGA,16066580.321068,True,True,0.5875009262160075,losing_050_075,0.5615232761749724,losing_050_075,0.3370755598469017,losing_025_050,0.23762654488107363,losing_lt_025,0.2116488948400386,losing_lt_025
pool1aqg8vxzv75zhjzjjd9s20fu6r0xz70yl8lk3teacwy7qyc2p2j7,KILN7,65955029.462936,True,True,1.2391793131014923,edge,1.0902682343225747,edge,0.8677754537066802,losing_075_100,0.892352331553186,losing_075_100,0.7434412527742684,losing_050_075
pool1aqr4843pgkyaq6p2557vgnxsxwnj5s5em2xusf5k4ya4uzk3w5l,,831.024711,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1aqslsnawz622pd8367tgsu2atfm3lgk9xcdw5rh3c6rgzca33yq,,20.0159,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ar6nsa2uzng70uf8fdrttu5jhgxzgu2f4za8h845zr435nfcruw,1STEP,4066303.931467,True,True,0.2637621633319021,losing_025_050,0.2562637648089754,losing_025_050,0.2562637648089754,losing_025_050,0.1387231452880749,losing_lt_025,0.13122474676514814,losing_lt_025
pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,LATIN,2520227.202168,True,True,0.259426988654242,losing_025_050,0.25214527680250576,losing_025_050,0.25214527680250576,losing_025_050,0.13617329758684957,losing_lt_025,0.12889158573511333,losing_lt_025
pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,SPG01,131012.917179,True,True,0.05250314984535733,losing_lt_025,0.042659371583434844,losing_lt_025,0.042659371583434844,losing_lt_025,0.05250314984535733,losing_lt_025,0.042659371583434844,losing_lt_025
pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,MIN,35113937.580679,True,True,14.941666713007443,strong,12.846992114113508,strong,12.846992114113508,strong,14.941666713007443,strong,12.846992114113508,strong
pool1asfgkqtmjuusclgx72xpzvpw336gkulchtstsx9lsj9uqzjckv0,BASHO,24288366.153241,True,True,0.7388302827017937,losing_050_075,0.6837216219908134,losing_050_075,0.4612629190592822,losing_025_050,0.3920564222497009,losing_025_050,0.3369477615387206,losing_025_050
pool1ast5kjj9zer9sp02f5w44nyqsc54589l2glyp5fhsg3awqs5axk,,67679.828832,True,True,0.0271230855022149,losing_lt_025,0.022038233815410257,losing_lt_025,0.022038233815410257,losing_lt_025,0.0271230855022149,losing_lt_025,0.022038233815410257,losing_lt_025
pool1aum2mx8ds554pfm45el2wn3lr7lsnphlggxzhk3qlpl56qnffm2,AMM,1384.519322,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,JPN24,3324.707793,True,True,0.0013323525624691238,losing_lt_025,0.0010825368633025697,losing_lt_025,0.0010825368633025697,losing_lt_025,0.0013323525624691238,losing_lt_025,0.0010825368633025697,losing_lt_025
pool1av640ert5ktadalakrc5lkgrf988tu0t0j58d9hptd06u57qlms,NUV,24695.938217,True,True,0.009896751364177982,losing_lt_025,0.008041140339405698,losing_lt_025,0.008041140339405698,losing_lt_025,0.009896751364177982,losing_lt_025,0.008041140339405698,losing_lt_025
pool1avrc505uzld32hjr78pxra8jtmxvwaxdttxq2zxsjearwsy0quc,WPool,138245.095266,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ax6nusmcp8h8alsqmueqvxu46h37fmvfyr2y6w9l6486cy2rq06,,321.624382,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ax7rlt56kgfpn0ystuwk5jawjh5r6qfw6xhwa8ckaqe47va4y39,GYQX,534.521077,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1ax8znp3yeeh0udrr2vvtm4wkxjldwv4mywycn573km7fu20y5xa,,827124.562756,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1axeed9wqmyvm8ttgdkpazx5dr0e6ezhucnzarpua0zpdg8ycqwl,,150990.903879,True,True,0.0605164255546637,losing_lt_025,0.04917604488155837,losing_lt_025,0.04917604488155837,losing_lt_025,0.0605164255546637,losing_lt_025,0.04917604488155837,losing_lt_025
pool1axgtae69sdv7tnqru3enjdln0hff9k7n8awlh9xxzq92cdgmq53,,7.62,True,True,3.0536586514325e-06,losing_lt_025,2.4810976542889064e-06,losing_lt_025,2.4810976542889064e-06,losing_lt_025,3.0536586514325e-06,losing_lt_025,2.4810976542889064e-06,losing_lt_025
pool1axngzl8clfn6pnjaf4w5r0q4tgcwktv0zcuxnn32hl995pthddr,NOSP,7073062.306941,True,True,2.834478512255605,comfortable,2.3030146823640996,comfortable,2.3028075165130844,comfortable,2.8342054441267908,comfortable,2.302794710105709,comfortable
pool1axzm26vduyuxgw0x9ddh4vkvn7q5hyd558l0t9c08p556lf2zaj,WAV1,28829781.990669,True,True,1.016915132608454,edge,0.9079374130797512,losing_075_100,0.6900919717558273,losing_050_075,0.6773325328976316,losing_050_075,0.5683548133689287,losing_050_075
pool1ayfjmnrv5vg6tfducvysn360re6qfwuv2rhc4ph6jk33ztuxlhq,1PCT5,530206.390444,True,True,0.21251354957760019,losing_lt_025,0.17269753228675042,losing_lt_025,0.17269753228675042,losing_lt_025,0.11355273105358168,losing_lt_025,0.10913406160246926,losing_lt_025
pool1azwa3mcez0mr7520jznl0kamr3wdun5ygzscwtjulhdy5s58vvu,ZMT,93199.989121,True,True,0.03734934941929592,losing_lt_025,0.030346462571727965,losing_lt_025,0.030346462571727965,losing_lt_025,0.03734934941929592,losing_lt_025,0.030346462571727965,losing_lt_025
pool1azwytj96wpa7hqmj5adks6tpw7rhnwdqpf9hkgyy0mwdxxzxz9w,XAT1,741911.895963,True,True,0.2974153958740438,losing_025_050,0.24173100717158963,losing_lt_025,0.2314845644502908,losing_lt_025,0.13456387768472977,losing_lt_025,0.12509532991360078,losing_lt_025
pool1c0p84nykx0m4yqs9pkvlgagh3nlnrn77d5zed9kv9ktljh2cjcy,GOKEY,101816.753652,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c0qt93ydpjdndag5v9fsmzjv0hm87ehstqn6ttvrr60rw9d6uaq,PACT,1808.521302,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c0t0xzlpu7nhprxhnlepnapek47waww3m54ek6gaufnpjrl5j0m,,37852.390594,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c0xj2fa97zuz4phld87atg6yphz3hju409fm5xgnwuuvqww25qj,SAPIO,1433936.152958,True,True,0.4647146883580268,losing_025_050,0.45919172382653123,losing_025_050,0.24156835533355991,losing_lt_025,0.12547826100133622,losing_lt_025,0.11995529646984063,losing_lt_025
pool1c2hg4uh9x9lfljxsf5ufppwg72p3y5gu95zskmpvdmyf70w6g6v,PULSE,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c2utlagkpht4zj0jetsf245c258geuxnjqp9kf4f2z9rutx9dz4,QCPOL,3365363.898132,True,True,0.3271455243372104,losing_025_050,0.3050684815742655,losing_025_050,0.3050684815742655,losing_025_050,0.21015454853367888,losing_lt_025,0.1880775057707341,losing_lt_025
pool1c2wf97p3j9gfvfjshj99ufxerpy3aznm8tzr2fd0ua465s26th4,P2P,76744352.487519,True,True,5.007410269847414,strong,4.141771034291614,comfortable,3.9468243148542017,comfortable,4.703522736606742,comfortable,3.8378835010509422,comfortable
pool1c38rf777lz0lweuz856xtetz2p2tfq04xfles089839tclt4dp3,,24314.759422,True,True,0.009744182063030586,losing_lt_025,0.007917328324009576,losing_lt_025,0.007917328324009576,losing_lt_025,0.009744182063030586,losing_lt_025,0.007917328324009576,losing_lt_025
pool1c39qg80pu8596huf5kh6cmfuxp8yzxz4kfqc4csfz7xdcwfwcnc,,314.310501,True,True,0.00012595760900455818,losing_lt_025,0.00010234055731620353,losing_lt_025,0.00010234055731620353,losing_lt_025,0.00012595760900455818,losing_lt_025,0.00010234055731620353,losing_lt_025
pool1c3ecg6h4m73a2mftmdm9mz3gxklxmnzuwzl9e38lzd4y26qcm8a,COSMC,27602401.293508,True,True,0.9380057885826165,losing_075_100,0.8447335481089376,losing_075_100,0.6257038663040153,losing_050_075,0.5965771669455318,losing_050_075,0.5033049264718529,losing_050_075
pool1c3f370yr063cpzpdapsdyqye8dutrztqjfhrug8dr3uj7d50375,,76825585.553792,True,True,39.85389377492917,strong,39.747908078894405,strong,39.747908078894405,strong,39.85389377492917,strong,39.747908078894405,strong
pool1c3fjkls7d2aujud8y5xy5e0azu0ueatwn34u7jy3ql85ze3xya8,MANDA,2263956.73049,True,True,0.4851709677098391,losing_025_050,0.4751594699902872,losing_025_050,0.2592757714128023,losing_025_050,0.14864637875081851,losing_lt_025,0.13863488103126656,losing_lt_025
pool1c3kxs76qj58284f923cx7ed8vw25en3nfghyurv0z9m2g3x9c4j,NAHA,8236727.969869,True,True,0.5972709927460131,losing_050_075,0.56711072736844,losing_050_075,0.3489039538252608,losing_025_050,0.25712513986988084,losing_025_050,0.2269648744923078,losing_lt_025
pool1c45udwv2kdjcth5fvnhlklsz2tutw8spl9tcwnfw7m8cxl8eanm,,77424.461885,True,True,0.031028094067909098,losing_lt_025,0.025210987405305797,losing_lt_025,0.025210987405305797,losing_lt_025,0.031028094067909098,losing_lt_025,0.025210987405305797,losing_lt_025
pool1c465ftax734tzx0kr36nudtmjy66zzwqgmct7ktpff46u8hrl0e,UMA,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c5ntzp7mm3rgmyxugx96eecycjupu8v3mcq9wylzxjgsujrj98j,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1c60f68y8406zjmacluvcu8c0krgngp6h2qkkqhdz4mtl62ns0dq,MYUJK,12017633.205353,True,True,4.815748111708738,comfortable,3.9128180605900935,comfortable,3.9127913781941195,comfortable,4.815713748016953,comfortable,3.9127836968983085,comfortable
pool1c6ezumxqayxzfwec8q8nz40zpf58n3sr22nstpxf2pg3gggx0ce,,1501.2,True,True,0.000601594801747339,losing_lt_025,0.000488795778742509,losing_lt_025,0.000488795778742509,losing_lt_025,0.000601594801747339,losing_lt_025,0.000488795778742509,losing_lt_025
pool1c7jrfce3zxkk9s9enzpvwj8fuayvx3pdzc2k2es6mrw6gsfcjep,EDEN,27447420.713771,True,True,0.5645920465005253,losing_050_075,0.5438872919346919,losing_050_075,0.31680487333149143,losing_025_050,0.21061062926612462,losing_lt_025,0.18990587470029116,losing_lt_025
pool1c86ul4pnqvu7jzag8fjdy6dgrn6pt4ad4vmyq038hyg0wl2kaed,BAIDU,7388711.802735,True,True,0.5088380438742379,losing_050_075,0.49772921217380056,losing_025_050,0.2729337563397667,losing_025_050,0.15842159801530267,losing_lt_025,0.14731276631486537,losing_lt_025
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,36712260.296272,True,True,0.9449713806469184,losing_075_100,0.8112238134637281,losing_075_100,0.8112238134637281,losing_075_100,0.8230913909130816,losing_075_100,0.6893438237298911,losing_050_075
