pool_id,ticker,sigma_ada,pledge_met,unsaturated_k1000,D_base_k500_a0_0p3,D_A_k1000_a0_0p3,D_B_k1000_a0_0p6,D_C_k500_a0_0p6,f_base,f_A,f_B,f_C
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,GCD,35009505.975753,True,True,0.00027291899188563654,0.00027291899188563654,0.00022001679360041665,0.00022001679360041665,10397.641134017556,10397.641134017556,8448.083421389265,8448.083421389265
pool18gysxqfwz4j8rm3vlh6677vs9n23prvfr7gwe88mhn5uudgx9ng,EUR,4488232.76333,True,True,0.0002541246807838326,0.0002541583024908126,0.00019959410733625608,0.00019953947206241364,1333.1355478939174,1333.2894353575382,1083.5476360536297,1083.297568925246
pool18heqrjtge2emf2hes4mdxkr76y99zztkqk4qtjr9dul0vuur0yu,RX78,2071215.345644,True,True,0.00021492882153389985,0.00021494026292784012,0.00015926803830655675,0.00015924944604140385,615.163873382194,615.1875709728986,499.87840501115676,499.8398964262618
pool18hk4akqtnktgsptxll625lksugwpc4r30nzjgz4pxtufqgw5gdd,,9.823059,True,True,0.0,0.0,0.0,0.0,0.0029173974174619885,0.0029173974174620306,0.0023703854016879455,0.002370385401687877
pool18hpttrmc7v6nhjcywhdpymwzxv3y9kujzc5ne53jjdlf6hxa7cv,5FOLD,754163.765269,True,True,0.0,0.0,0.0,0.0,224.0036713174327,224.02464194366885,182.05408749275912,182.02001022512533
pool18j287g2sccele52hhxc0csk2ghfghwndqm9yahdqnhjks840wtq,APE,2622795.543385,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18jqumjfevywycjj54m62g74ghds4mmuyqynpwfkaem0xktazlqw,CEX,13577700.487705,True,True,0.00026651578974053647,0.00026651691595963047,0.00021194552969479628,0.00021194369958876862,4032.5220085113933,4032.53761204766,3276.462165208092,3276.436809461659
pool18jrsaddmrwtrdycydmk3zv0fxawnv0q8xh7f6fyp2r247zz9tc5,SUNNE,1413153.745858,True,True,5.470624222355137e-05,5.470624222355137e-05,6.903134481163145e-07,6.903134481163145e-07,419.6993104330172,419.6993104330172,341.0056897268265,341.0056897268265
pool18kv6jmmtks4jwyt8tpvfc2kakh6wkcggjtehyj78yk9r7t2t2ex,,680.26647,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18l6lvx95vl5p88zfh7xjkx073s9gufpz4sa5q43fu7auqunjhg3,BLNC,597735.713259,True,True,0.0,0.0,0.0,0.0,177.6278457410832,177.73288933746989,144.57737256819394,144.40667672406565
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,BM1,126315.081491,True,True,0.0,0.0,0.0,0.0,37.51492203481036,37.51492203481036,30.48087415328342,30.48087415328342
pool18lc8uxyrnuurer7hr77xqh83cp667jazlghe2qetvzfqvxjtdqc,,8.602239,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18ljuhhw27t85zddz0pvsmsjsz5k0mlz03pzsxgh8qarcsw5wycc,CAFE3,1005528.534682,True,True,0.0,0.0,0.0,0.0,298.740959746752,298.84547417623963,242.98154150076857,242.8117055528512
pool18lwlvq4j8yxgrsuvyqntmyq7wyeql5t9nhmtg0cx0uqa6n5hplm,,57.425793,True,True,0.0,0.0,0.0,0.0,0.017055162302073604,0.017055162847111623,0.013857320698964833,0.013857319813278054
pool18mege8wvzzdvh8cxx6ncnqyvacl4lxukw495c87xmz8qcdl6lj8,1PCT6,706376.215508,True,True,0.0,0.0,0.0,0.0,209.82780398334566,209.86559931549377,170.57717431996625,170.5157569052255
pool18mgmqghey8az6duffc6e9tpzwxsquf00wpkl0jr8gvqxumkg4m0,ARRK,290805.497657,True,True,0.0,0.0,0.0,0.0,86.3754424157073,86.38317049325222,70.1988796679297,70.18632154191918
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,AMB,7695.88535,True,True,0.0,0.0,0.0,0.0,2.2856549253446,2.2856719438941675,1.8571361067374093,1.8571084515943623
pool18ml3ex5ra5wkv00vxx0mw876s2xe0058z37mpzv263872nasmv0,,7.475689,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18mnua97ndq302yw2c6aaw6msx5rgf79mfnk4xe5y92tvjl45etl,CAHLI,360996.075932,True,True,0.0,0.0,0.0,0.0,107.2147815993604,107.2156068112658,87.11402146871656,87.11268049937027
pool18n7kk90klq4uf45j6pguqskyrxe9eprgfgrjhr7cpvdxzus3zn8,,2.029803,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,,93.505493,True,True,0.0,0.0,0.0,0.0,0.02777064744837664,0.027770649948306914,0.022563657145380434,0.02256365308299374
pool18p7p752cjnf9z8g70ygkre5cstwmgfatzuqm0tm3n2xf739j8k8,SAGAN,1893028.691474,True,True,0.00020724213205516114,0.00020729270869623576,0.00015166936746456662,0.00015158718042282036,562.3153020626636,562.4110450953362,457.1144642281378,456.95888180004476
pool18pnja3z8vfkw3sj578xetj3ujhyp2vmljezjg5es290awqmzq7g,BEACN,22835.57218,True,True,0.0,0.0,0.0,0.0,6.782181283749502,6.782316586926504,5.510851970774322,5.510632103111695
pool18pwq8mctjyctx00rl36e7r7m046mg34365amyaluw0n5cd7rv7w,,17.236444,True,True,0.0,0.0,0.0,0.0,0.005119134193516366,0.005119134193516594,0.00415929653223248,0.00415929653223211
pool18q7axjzcrs7pd2vpmcgh33p0r5cng2q0v6ldw5vtwuhl6ctgmeg,5CH,650845.372815,True,True,0.0,0.0,0.0,0.0,193.29992331461912,193.30215717102905,157.06163257702707,157.05800256036093
pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,FREE,101747.25608,True,True,0.0,0.0,0.0,0.0,30.21862158939253,30.218867639471238,24.55320527920192,24.552805447824017
pool18qahj5ggudguk69g9aaztf5dvapmazql4hdvd7v0947j7gy4wqf,TMS,802437.641118,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18qamc87vnl2sjd888f3gv4ssh4qjww859z9v6mr622fvjhemunh,,197.226148,True,True,0.0,0.0,0.0,0.0,0.058575151039089286,0.05857516221282718,0.04759233745519867,0.04759231929787458
pool18qddv82sx8p22uxzdrf0qx9lkewxadlr9ef45kpcf7dzz3n56qv,ALFA,25178805.881215,True,True,0.0002905171303957499,0.0002907928812607512,0.00023544997803155704,0.00023500188287592992,7484.874431402212,7491.817508903658,6098.349291592911,6087.0667906530625
pool18qph3xrjkds0hytfyrrm0nwxk29u70q3hz8d2qz5ru0uul04v4f,CABAL,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,one,405372.583675,True,True,0.0,0.0,0.0,0.0,120.40755991316682,120.42158432093545,97.86531648202262,97.84252681939861
pool18r2y72aue5nmv489xtnfxl36vzusq95qst6urd87yd5hgzms04c,ALPCH,177007.547742,True,True,0.0,0.0,0.0,0.0,52.57503378021826,52.57975072199884,42.728709290910714,42.72104426051727
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,32495175.930415,True,True,0.00027541214112084493,0.00027546738413569666,0.00022202164333227903,0.00022193187343314493,9652.763765966847,9654.63174878322,7847.42181107415,7844.386338997544
pool18rjrygm3knlt67n3r3prlhnzcjxun7wa8d3l8w9nmlpasquv4au,CF1,76313015.863558,True,False,0.0,0.0,0.0,0.0,29225.91665841049,14966.501840556852,14966.501840556853,29077.152513621604
pool18rpw5dwfywfrzjuy7uzn2cetrw9v85aan8a80p3fdvtqcxykkqu,FLUID,454085.079535,True,True,0.0,0.0,0.0,0.0,134.88414262667212,134.9074127145965,109.65005937807351,109.61224548519635
pool18s9snlm9kwex29wtgjjpkmwcn8j3fk3r22dpsehtjyqs754l70q,skys,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18sqt4qwprlt6ytg8pu2qpz262j9vhlzmtwn2fwvhpcnzc0u5ynw,1WJG,654.398198,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18t0u9vf408ftjf9xdpj47gdwkeq3jz3jqyshumm7fvtfkcq7ul7,KAPY,1815569.040922,True,True,0.00010993080840136434,0.00011013711616144054,5.470773517043912e-05,5.437248506031527e-05,539.5869723770452,539.9615383591415,439.32567027440894,438.7170005535024
pool18tdd78q5vgr9qy2lun7m8srmnuc3h2mg6vqe66gezjh4glujje3,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18te4aqp0umd6xunyps0mlg9tzk4dcjh30wgntqu8kf2n7k3y88f,ADAKA,33100.544267,True,True,0.0,0.0,0.0,0.0,9.830726329926838,9.830763222735177,7.987555068488545,7.987495117674994
pool18ufrgfgmslekdxnk9v9345qvhrr7vfgzkvneqtwm7unnwaht6ww,OGAM,69651264.686225,True,False,0.00029268753799172395,0.00016104866140833078,0.00013045644143212603,0.00023735989009028975,20726.0571790211,11557.242943113877,9426.456132212019,16872.416530572045
pool18v6rlcg506atlkkhy8sdgtnm5efzjjjshk9axyvp8fa35txspr8,,101.227512,True,True,0.0,0.0,0.0,0.0,0.030064044557891502,0.030064044699007517,0.024427036547232748,0.024427036317919225
pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,LONDN,6060859.387932,True,True,0.00024089714221708946,0.00024089714221708946,0.0001852106177063317,0.0001852106177063317,1800.0437059324368,1800.0437059324368,1462.535511070105,1462.535511070105
pool18vej0s9gska8c847aj95g9v24duuxg2g63d5cuqngnxew643jw9,ADV2,69695840.683399,True,False,0.00029240366421677126,0.00016062606065925716,0.00012985365844702014,0.0002368966439055893,20719.31919649419,11534.968333309573,9390.259891280026,16850.71075207586
pool18vj02k4taarxxsdr36jxftcc5x270vsysp078j0n3v0njh0dt9x,SODM,2471595.506204,True,True,0.0002282150389797207,0.00022821676189856661,0.0001725323909946748,0.00017252959125155026,734.0552647904484,734.0595231489256,596.4302822570697,596.4233624245446
pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,,141360.254622,True,True,0.0,0.0,0.0,0.0,41.98326018055983,41.98326018055983,34.11139889670487,34.11139889670487
pool18w4dzpe8wtkx29scf74qmshrf58xg760mcxu5p7s0azxufwwgec,IOGP,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18xjkr4xpscwxsatewj9lqc6z74vw90qycjd0wrypeqej673j5u8,TAM,5442360.419804,True,True,0.00022748847606021968,0.0002274907049454978,0.00017347756220476587,0.0001734739402661889,1616.3652351254323,1616.3777406893685,1313.3272353271177,1313.3069137857217
pool18xmqj9h97tx245mzkz0fqlvas5zse0fzh9xmn9p6z77aj5jegsx,BNP,32112725.377434,True,True,0.0002690763114288768,0.00026907631358945435,0.00021673098325006383,0.00021673097973912543,9537.312440945136,9537.31251475581,7749.066538181434,7749.066418239093
pool18xwr0zysfyyxsva6sta7alezd44nsa5nasewmjxweg9sgqntlxn,HUM,45.953397,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,TQWS,88261.029338,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool18y056s0echkc44dwnnd0hwanmrlnecxvkluwn339ukhnwnaz5v6,,100.0,True,True,0.0,0.0,0.0,0.0,0.029699479739085655,0.02969947973913013,0.02413082728809141,0.02413082728801914
pool18yp9wal36lzzw34ujcds8vtfpsndkzq484zcm360evp5khex0l5,AROCK,8710.551502,True,True,0.0,0.0,0.0,0.0,2.5870081680995587,2.5870278600254895,2.1019921337619416,2.101960134382304
pool18ytpk5m7fun45j9julxq0x06dcwzmfdads3ha5rmp3qqqd5lreq,,1031.989817,True,True,0.0,0.0,0.0,0.0,0.3064956433885707,0.3064956801985479,0.2490277999526742,0.24902774013646128
pool18zn7wa345uytjgds9hypn3jugnzqtfm4cny7anskkcmgwwxtwca,1PCT7,352434.780865,True,True,0.0,0.0,0.0,0.0,104.6886879550324,104.70610569539848,85.10199348166556,85.07368965357068
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,,2920.621038,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool19066qvd5dv6vq7fh5a5l7muzk6nc5fw8zq3w4tclyrhvjvlyeuc,ETO2,72220363.472387,True,False,0.0,0.0,0.0,0.0,21449.07221696489,11512.69372350527,9354.063650348033,17427.371176283974
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,307,2019763.670456,True,True,0.0001249046241715563,0.00012501101285191773,7.112789019070222e-05,7.095500858511497e-05,600.0802290450204,600.3017548094964,488.1046686220248,487.74468925475134
pool190fke89hjqyyvsc0snhnzrgg3wjjchf0y7n79jlal0yuj8060xt,EMMY,6016.53104,True,True,0.0,0.0,0.0,0.0,1.7868815871602506,1.786884757145387,1.4518490163702413,1.451843865144395
pool190gglea2zvf8vch44jnmpkzljyzvk3u84gpaj4l4ypwc2lpf27m,,653.014581,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool190vx20f4ptv93u8em69pl74y6kux0mgl6kpzwmq6xvx8qvza429,,0.68645,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool192ez0m2xn67tz4kx9casumhdkq9fz96rc6ja4ndl49v8ycnuwe3,,2832.231589,True,True,0.0,0.0,0.0,0.0,0.8411583940757908,0.8411587412139973,0.6834420413351175,0.6834414772355322
pool192pfftt48zc4x5aellvpufk6l6zxllpldw0rx82vrhqrqfhhqs2,EMUR5,52687543.26576,True,False,0.00028936227084932163,0.00021205386522348498,0.0001716985352032234,0.0002345113979566116,15647.956512540302,11512.738272724879,9354.136042829898,12713.989265129781
pool192ve6p5958dam7hr3e656cuq5cucz5gnpfazlqr9kpc962gj07z,,862.976284,True,True,0.0,0.0,0.0,0.0,0.2562994666195664,0.2562994666195664,0.20824331662839768,0.20824331662839768
pool192xshj2cu50qfy2pm5cck8lnm9lxv2tjquznqjdkkzw6y5hnzl6,STEEL,11625.848783,True,True,0.0,0.0,0.0,0.0,3.4528353059944648,3.452854042654234,2.8054743287239248,2.805443881651801
pool1935erruagz8y3lkq5fycd7jk7ye9ldp86638nntmmwp9558jmhf,CASBA,12003.172185,True,True,0.0,0.0,0.0,0.0,3.564892394437775,3.564905140804823,2.8965061047648253,2.8964853919183726
pool193cdhdpaedcev7x6qps3eps7s4sh2v8k6v9yr4tc2ulujq4982d,14ALL,887.126951,True,True,0.0,0.0,0.0,0.0,0.26347231152690226,0.2634725339882979,0.21407179535991755,0.21407143386014968
pool193eeqrm9vfx5y7d7u7766zskcr0ss0pnypy8sn30mlar29s49zv,,19335.41357,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool193rdch53x9c53rmftlqgzj22vmz6w8z8hhut2ckzd2zej45zpap,ALLEY,1962556.637911,True,True,0.0002082806835473398,0.0002082920074860056,0.00015317650130926627,0.00015315809990893434,582.891553580275,582.9140019348162,473.65410042069044,473.61762184456086
pool193spq4aagtqthqxnwzat2n53ugjkyx8d42wqu6wm8lckj056y0t,,69.054961,True,True,0.0,0.0,0.0,0.0,0.020508965245960166,0.020508966340907184,0.01666353693127183,0.01666353515198293
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,0AAAA,42118409.551902,True,False,0.000290085828737339,0.00026671655645421144,0.00021604305495761945,0.0002349917049093762,12511.367414103179,11517.148645466132,9361.302898534432,10167.451382497786
pool194lhpd5e6a8n8n0zce5hg9f5279pqecd86yl0ytf8nztk2x9unv,ARTMS,144083.220374,True,True,0.0,0.0,0.0,0.0,42.79291906658542,42.7938714445739,34.77156803800137,34.77002042377007
pool194rde70lnsrdu692j6hzrth2ka08l2t4g9mj0xl8tyfmuny7faj,COW,9.618398,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool194usk2h8vcq6yw89xs5asrvw22g08kcfy72xyfrnnkg6qrhtlfw,AUTO,200831.619675,True,True,0.0,0.0,0.0,0.0,59.64596926400165,59.645992333038436,48.46240625773012,48.46236877054536
pool194x3sx05hac6fhy37a7umfj55uaac4qf2ysp5fl2gyq2x7n4n98,ECX,421.986517,True,True,0.0,0.0,0.0,0.0,0.12532780485275388,0.12532780958748332,0.10182885298376453,0.10182884528982919
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,30238080.275151,True,True,0.0002800368096274888,0.00028003793589228545,0.0002254665496845798,0.00022546471950428518,8980.587275013453,8980.622026120936,7296.811866044536,7296.755395494876
pool196e8g7evuyf84jz4gr6f4xacudmupxs3ad323krx9e4xse6cf8y,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool196fz9gd7n0jnn2rwpcqqdyf9j5q3na6qwhhy0k6j9ysx5f3u7r4,,22.424605,True,True,0.0,0.0,0.0,0.0,0.0066599911186672285,0.006659991218792808,0.005411243027973212,0.005411242865269144
pool196tul7axlt0qzqvs7rx4glfdkpsjlsh68tdkl7y87q3uztcvd5k,ARM,5.879394,True,True,0.0,0.0,0.0,0.0,0.0017461494348633368,0.0017461494399165318,0.0014187464281436204,0.0014187464199321785
pool197na7w0h8hjc8wdvwys7nsalhtpctefa3m23udeqxpfk6nzq8l9,,78580631.443634,True,False,0.00028002862053080234,0.00013791582878248915,0.00011126968032968044,0.00022673632362518492,23025.38744701054,11512.69372350527,9354.063650348033,18708.127300696066
pool197rexraxmzk5mv36h2yfy8p4lwxzlqyenjk50r0q8dchz4gp26j,AADA,44600.133991,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE,1213236.681932,True,True,1.678084203015123e-05,1.6809008873854747e-05,0.0,0.0,360.3591331046857,360.3933061526811,292.8750741864941,292.81954298350144
pool198wj6nckft025tvkthdpamw6xxwdftactw34fag60d2xxa2qz7y,,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
