pool_id,ticker,sigma_ada,unsaturated_k500,apr_base,f_gt_c_base,apr_A,f_gt_c_A,apr_B,f_gt_c_B,apr_C,f_gt_c_C,apr_D,f_gt_c_D
pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c,CRYPO,81754.132596,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15em5uvfe8ujs3ny6ydcnynazvxhnk7dq9hu8zp4qf5jmknx32jn,,485.503154,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,WEQNT,2188561.568811,True,0.01569002454595363,True,0.011706210582454015,True,0.011706210582454015,True,0.018795397543841137,True,0.014811583580341523,True
pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,ISPP,508968.655652,True,0.0,False,0.0,False,0.0,False,0.010923586808768329,True,0.006858479325544561,True
pool15fxktqvd92sq8plh3rjdrksumt9p8rzsayfk4akv2hng5r8ukha,HAWAK,218572.38692,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15hx9hze8ulcsw6e7ceelz2pem2g3u9c29wqe4eszkhspj3wcdlx,NETA2,249274.899084,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,ASKP,3664225.853088,True,0.016502477664440903,True,0.012438404606315661,True,0.01423141635379383,True,0.02018811292314603,True,0.016124039865020787,True
pool15jc92k3rhksa3uf92sluqhhnnetx04l49xttslx67kuxz5e36e4,MAYA,6705.418844,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15jdufl3ahh3gn0p4nf92pxjqhs2qm2kwf626hdaxktn9yh8m3p6,DELTA,350998.060354,True,0.0,False,0.0,False,0.0,False,0.00602146244859362,True,0.001997023240337781,True
pool15jghwj2w3ag0yxh45w0a8d2aexlrhp3ce3gefm4ap07ssehz8qj,AUROR,197.700787,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15jglqzc80vp83806wpa3rae699q32sxwycjmztkpy6h92p43t4h,,779.16351,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15jh849vks9mctm28xe6kgz682vnlu0pzawvftl7ltjtvwpwp59s,GUAVA,5130.872667,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15jkpn2jewgensrnulsm0kqtj58nauvgng0qvy2ux47jdwncsw9s,MERCY,12664.533293,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15jlf23neurgga440wxfux2g4pk0pwjm0t9mvvzvs0npvy59mdpn,,99.578092,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15ju4ktqmtha9vry4mf44hr2psf807n4achj76z8uhawgw9462kx,,699285.636247,True,0.0,False,0.0,False,0.0,False,0.013742009246594132,True,0.009710424697970755,True
pool15jzfzmh3s4vnhm2qm3p5e0632kv8nuw2luxarqrzpa8a6cgnthk,,101.25021,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15k0zeppza4qzgf6z7wmwsgvl5rz9f6489zxhrxqa8dj6jzju6ct,DDOS,5137619.355145,True,0.016682748081850923,True,0.012659317379423985,True,0.015050677881384188,True,0.02041045709961242,True,0.016387026397185478,True
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,TIA,35017402.005504,True,0.019923238274945257,True,0.016061377800124205,True,0.016398053262174386,True,0.02044805590696466,True,0.016586195432143604,True
pool15kh3h3d77hdcv4ld82cm7mxh7uuqm6d568drqaky9ftlczl6hfh,,3743.562473,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15krrlqfd3uc8nea2tw8z3wl2v0fny4enhu3q892988zv7dhv0vk,,25196.726617,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15l4plz3r2lm5x48lz78ph7qh8w89zd7ewrg62gvwv7u7kw6tmns,,25539.160274,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15l7f5vd5sqchjqys6x5ygmdgs88q4y6ndwc7xy9a05y2jfced93,,103.0,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15l8p8v8yzdjvl3vml6qafx0wgy4k6t938jl0qy24wslgw7xlhc2,SAvvY,0.047069,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15lp37f7da0guj662jcxy0eyc49s5gxudcd93j8qz4nfcvuhrsf9,SCV01,51169.29543,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15mfkj8sl7estcmmd5a07afrx5f4hlz3pcr6p6ay5pfmrjfl2hlf,DOXA,1012124.342771,True,0.0,False,0.0,False,0.005330335312988085,True,0.01612677827393967,True,0.01211374097755612,True
pool15mkly3gw008dmxfrh9eycl5aguyfm0rhdlup2hzukjkrsfdxqew,,112.597005,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15mv5w2vvfv2kplkrt40ylylyvdudv5axq5nyw6ln3v0gkd2auew,NLD,429181.152735,True,0.0,False,0.0,False,0.0,False,0.008923770089105547,True,0.004858654324150347,True
pool15nww4436eq733eypdq7vnllsnqyrwftw434xkvpm2mc2kfue2ux,SEED,405629.79969,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15pggy59smh8465ldedcc5ks0nlr6xxlna73wmpkfp5jn7sh23pv,KPOOL,710.795142,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15pmdr6nw3g6mmt7regefp2lrx3njah0gpwsnqm794c4wsr23062,METAX,925841.443536,True,0.0,False,0.0,False,0.004223658920070657,True,0.015774574803781943,True,0.011714142359128701,True
pool15r7xg0vrrv2yu8wj3866eap8ftkuxvdk5rjz2lh4xajjq5v3p5d,NUFI0,7924254.649259,True,0.017992091865565035,True,0.014048979920395933,True,0.015568075473581574,True,0.020360093757295594,True,0.01641698181212649,True
pool15s7w4spg5ee7n7rprhs0dq78plw2mhjkpu5v97uvl27gz2way7z,BALNC,72966563.938869,True,0.021518931108870588,True,0.01745905781947864,True,0.01745905781947864,True,0.02161397464149205,True,0.01755410135210011,True
pool15t0vyldspax6eu8mq7f50s4rjk2qn2g7kudl98tjuqzt2a2zpmx,RXE,10.276968,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15tn0nlazaatulwq667qdfs597pqlrgn62at0fqv3lvz5cg9l30m,,70.47316,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15ttu2vykfdfdxv7vve93l3dvk6tlrcegz7r6749syys4us2k3tu,GENIE,432.075956,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15txd36fltfgc63qq0yxtpqt88eu76s0yhugn9a6q7f4zspq6k5f,ARM1,12742922.932891,True,0.02030285066751385,True,0.016323735570756653,True,0.016323735570756653,True,0.02083624426455556,True,0.016857129167798364,True
pool15uuf0sz5w0kp50wmflxml8ffnz880402nvj54e40e7l8x06y5e6,MEA,42864.87275,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,LBF1,63038323.964097,True,0.0201947306458742,True,0.016373521432522343,True,0.016373521432522343,True,0.020298142341967397,True,0.016476933128615544,True
pool15wfu7td5r4k27erk5q5wt06x59skxxyqj206tdnfmfmk7pd3rp3,,34697.003525,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,HUSKY,2189484.629892,True,0.01003509078023565,True,0.006092434334257172,True,0.01159039482946,True,0.018605440963934176,True,0.014662784517955697,True
pool15wk0wjrau5pv6rp6w34g3mjxqejkfj3yak0xa9m63upcxx63myh,MCA,68739.044088,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15wkxegrfflzcyhurrjxsm9ljqtz09xr5rtnqsarnp7hmsz5um3t,STSH1,18751658.36702,True,0.018303860602239506,True,0.014645303130778957,True,0.015258448900340412,True,0.01924985693242004,True,0.01559129946095949,True
pool15wppycnx4mgq5nmwg4eyzj4pg5wazhyml48wsy0jskunsqq69gh,INDIA,557450.00459,True,0.0,False,0.0,False,0.0,False,0.01162194173144387,True,0.007638135473716473,True
pool15wwz2tj30xjerxstwjezhlp8nqqu8jyvxp0h6dj4kzdq6cgv3gv,VETS,14309.460627,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15xdvllxmlzhz0ct3u35wv3gmzxym06zwg3l6ltuqmcsmv9jq527,,25.825259,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15xfeh7v3kr5j4unyeszxnfvy349d4h8s92h4xdwl2hct6n0wgah,,939.083298,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15xgej4c7ns20y5pt7dc5vq6yj87ss5sl2ffucmh5j766j90ppur,1PCT5,221571.814939,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15yyxtkhz64p7a8cnax9l7u82s9t9hdhyxsa3tdm977qhgpnsuhq,SECUR,66283902.619502,True,0.02085672941833885,True,0.01691865162487343,True,0.01691865162487343,True,0.02095821635157837,True,0.01702013855811295,True
pool15z7890uxn6nwl2yufxgrdsvjrpd0kzngvudfm2z2yafsjgkfndg,ZOHAR,832.494667,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15z87p296y3m7eq8pwuu8qs6h2v4d2ctnx3yd2vqpl6txkkdvl5h,MUEN,9079313.264193,True,0.018568815983515143,True,0.014585515375755835,True,0.015925021971256146,True,0.020656870382383275,True,0.01667356977462397,True
pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,LABO,1698361.672789,True,0.007282283411779402,True,0.0032176884450536695,True,0.010309817402615488,True,0.01845775934490712,True,0.014393164378181385,True
pool15zrj43nldc357nas0g7glm09wqhtyexxs64skq52mtg6sdrsjzd,,60.781695,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,39660795.374542,True,0.021055652138827593,True,0.016991060127236786,True,0.017303963584739453,True,0.021543413410817044,True,0.017478821399226237,True
pool15zuu7g6030wsfafu6a80pf6z2w6ceu4aumu2d6neykgtcx650u2,,4.048591,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool15zvek3jke3z2uml5xeztl6wt56zuye5ne9caadz8mjn9ykyuu8n,SENTI,25426.738876,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1620fkxluaftsvz5lge29tjur3flwa8wydpzqy0zd4cllxx2w3ma,,18.621214,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool162343gl83jtrskacz2cex7szf4yd5t77f5nd0e65fg78ztppuj9,,114463.466015,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool162szyrlrwes7qwy0za4ekufgyljfz0lac9t8h8svzale67n8vl4,MAKL,496.719173,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool163aacna7n8tgphz40prapjgkrkpvsfttaqt56yeg2psd2umnxqu,,50.425749,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool163q9zuwpt9wr8rruuhw2mz6w6em25mhtrv58f8nz9aywj7vzer7,DARTH,9.486132,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1646vlaras0deljthqtfl9dpdw2xsna799l0kayyu9v44cql4ky0,IOGP,2.925923,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,,23705409.510386,True,0.020014610028143136,True,0.0160714573997168,True,0.016579261325007606,True,0.020806186735214095,True,0.01686303410678776,True
pool1659knc82juzdqycvvwz0uzjsj5scxwewguhuzae93ed36xanxmz,CASH,1448262.840343,True,0.013141758183907693,True,0.009095407233808389,True,0.009095407233808389,True,0.01793025361914067,True,0.013883902669041364,True
pool165cyssah9wcnkuqq339c9fam5wga3x7zl6kw4ktltq5x68tlu4w,,1075.435349,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,CSWP1,3492506.323562,True,0.0001457405982631482,True,0.00010508995956919324,True,0.00014062318084434637,True,0.0002011306196626516,True,0.00016047998096869665,True
pool165zu45p489lpuypt4fsuc5g8l9g9ha4dddlls84jlsp3k4vsw9p,SWEET,4245248.173597,True,0.015042538494726988,True,0.011180777600572152,True,0.013957882617264439,True,0.019371555138394374,True,0.01550979424423954,True
pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,VIPER,39534342.003194,True,0.02120758876895115,True,0.01719979184114844,True,0.01719979184114844,True,0.02138142712446102,True,0.017373630196658312,True
pool166fpvc9lelw8pdvc4n3xeqns5ktkkmzu4plaen999fwy2xytgce,STBL2,506.849564,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1673d663ml4p0mtreukyfx5jt7ekk9pajsyyv6utzlakzj0y9v0w,MAUI,28188.782749,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1675wjgy0ggtt2l23eeaj5ey5l02qj2ra48stvc7fyussslr0kq7,,35.245376,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool167n02n48l5hfgfu6e46xq8n3yefccm9dcnmefkmxuymhc8ncrjm,,2689.502728,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool167qekemyleju9g7eugaguqxh5telvmmmrs3a7sp897f6za308hg,HOT,4385051.660072,True,0.016020565523672817,True,0.011955501657333174,True,0.01478557093861417,True,0.020432144109199073,True,0.016367080242859433,True
pool167r4k4twa3lrqzpzdd44hl4ahc9rnt4x7rjtwz60gtf7j7pnk5x,EQX,137.05877,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,NUFI4,3241970.233631,True,0.013604119770826291,True,0.009661007816387252,True,0.013374089409526311,True,0.019392158724837176,True,0.015449046770398139,True
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,,6930.190528,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,TRUEC,3360.713955,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool168t0xlm0dtdgf7d5w2mrm7ulsw4czpw297yvrpke9pmjcc9hz7k,CCJ4,4467817.486649,True,0.01799643171614313,True,0.014126939129703938,True,0.014126939129703938,True,0.01947413755791685,True,0.015604644971477658,True
pool1692dxqqcsavymwz28w44t2jhyjnakvj4l3gwz2dqrarmc2k6dkh,BLUE,202039.93326,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool1693h5jn424n7kazynt4h9r6fe8u8wtsp7us2me60msq5kpv390n,,626.690294,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool169mewaur9ma6ffw6x90xhjj0sk9j8yu3ynqz20jh03dj20syqwc,,3572.523687,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16a23pum2srw5xmkknvw8dtc8ynqedx3wecmhacez4chrv9huvyg,BEAR,5.267117,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,SPIRE,74661028.990201,True,0.021176220174370926,True,0.017177703562675155,True,0.01734225929096029,True,0.021432733515521288,True,0.01743421690382551,True
pool16ajaae2n5lsyr4f9k9uz5y8tpf0996tw640dzu7chwp2wdrnz6a,BLADE,53378862.90655,True,0.01889790106209821,True,0.015239768282245221,True,0.015645940291528312,True,0.019421001377084007,True,0.015762868597231017,True
pool16az8esp0qgrt3vwnpqmn2n2z3h7nexrhm4qn8xrr4sds6tj0dxa,,243.759928,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16c989ahn582z53azjfmregygfuc9k44u3q97wqgyn0zxuzp3dn4,BNP,32109713.363173,True,0.019642501580955617,True,0.015821292367603757,True,0.016195275774561625,True,0.020219504551690613,True,0.016398295338338753,True
pool16cdtqyk0fvxzfkhjg3esjcuty4tnlpds5lj0lkmqmwdjyzaj7p8,ECP,2133966.06588,True,0.015395097552415688,True,0.011455618965105337,True,0.011455618965105337,True,0.018547420406821506,True,0.014607941819511158,True
pool16cerhwlk8nq7rpuerr4g08tpgeq7awnhgxzkyalc8n8xjwzxqm3,PLNGT,4802484.805767,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16cy45uggzv3ah3s5m960v9vuxlx47sfnezpszuhcwl99z7nq8kq,NIXE,156833.204277,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16d004c5q7k7wyf223kgct26zjcpjqql04rvnx8vtc0t5ckmnzaa,ICORG,1298.516313,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16dk66d47thmteth783kt2cw9uh0zc4xsdvlqrwadz7vnyaev8cv,,6.453117,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16e0qmln8gvtnjcpcvgvjdlhcnsz6z95uw90c58t50qfkc6rqek6,HENRY,10000.033939,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16e2x06wk8ufyakgrzq0c9p5tmfhl6w0c80raxr0xtg5g7aakhgh,CDN,2974546.641611,True,0.01321116366780262,True,0.009191721711905175,True,0.01332206541811313,True,0.019649640621597374,True,0.015630198665699927,True
pool16e43yxx4djcvnsunwgrm8tnph0ljrt3p9tnezu3qvtcwzh4zwwa,FBA,70017921.810984,True,0.020259832560314578,True,0.016397972085493526,True,0.016566350404859046,True,0.02052230464638436,True,0.01666044417156331,True
pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY8,150927.223124,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16eua0zalaln7q0s9u7jzlyygqad0pu2l2qdxx8r8ueqrw2jdhqf,ETO9,54629264.107418,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16f95up5u5lyqne5mnxmlhe0rgdgmya27mph288r6gw0ukegjffa,MARAC,63762546.456536,True,0.021494378987266166,True,0.017434504660578092,True,0.017434504660578092,True,0.021603141895672393,True,0.01754326756898432,True
pool16fa03u6u85ek2q8lryqprngpahglssj5qqh66pfaxf34vgu5rhl,AFCH1,340435.414159,True,0.0,False,0.0,False,0.0,False,0.005598274649308508,True,0.0015331584124572656,True
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,HRMS,41005233.156591,True,0.0206620372226378,True,0.016683355909915053,True,0.01697994732188329,True,0.021124370894235342,True,0.017145689581512597,True
pool16g4atk6yaj7hxexrlhyf96gtxts3kjs5wszvxmq0paw3xdre68q,,18.114811,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16ga833sw8tzuvv83gq2gp6zyuwhj3lka4nevnauj5grpuq8y2al,UNIF1,233.445021,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16gkhcchdyqr7a9vtupchcdaq4nu77tq9t0ny0k9m877u7zv03v2,0000,2158.538449,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,NUFI7,25305884.814751,True,0.02007890743230428,True,0.016135795491543748,True,0.01661148326488662,True,0.020820420726044633,True,0.016877308785284102,True
pool16j3mvwws7zc9pjluyhddgea0tq647v0dh3y4nkcuckg9znjcun2,ITC3,18925657.135335,True,0.01956446557518074,True,0.01566656152945143,True,0.01629612175633277,True,0.020545838870025188,True,0.016647934824295874,True
pool16j549cl7ftj9ejw9sx5v50zjyuh8l49stmakrfrea4rxy0e7us5,WRHP,138.439464,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16jczz0dlv557vgywgftd4m3vwnwjnl38wpn7wu5gqryz7aedahd,,109.063264,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16jefdagcsgzyek9jytzfezx5ajvfkytjgghaps64hzz6uzkpc0e,NGS,5776426.477938,True,0.017211035439756647,True,0.013187212717120131,True,0.015314115923959816,True,0.020526502203359685,True,0.01650267948072317,True
pool16jhjt6nly4s5thsjc0yek6h9prwtkqhq6dff2mkjypweut69zh3,IRN,98.903851,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16k6ztd3t657dc88qc3gkpmntwyjvkaz04d335fwpl5jcj5hxyjg,,807643.959054,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16kja6em4zlu8cmlr5la32yrsx5jqpejdqktadw9nv3cwx2s6ccf,,10.984954,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16knnvtezwzmgpnu8v03wht6y4u7mwfc7qz6y2yk62w4as4qymat,LAMB,835002.385774,True,0.0,False,0.0,False,0.0026906915215778367,True,0.014749506504136672,True,0.0107884228756414,True
pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,EDEN,33188349.828851,True,0.02072352280015808,True,0.016699109582755656,True,0.017069296713581903,True,0.02130057920997546,True,0.01727616599257304,True
pool16l00309tdqza9606rltqtrqejx7tcr2swa86jrmz459txfnkgq7,,5038.267335,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16l9ph0cm42qk4h8wqlka3fw7ws7rvnj5n59xzy8ky4l8gnudugk,RKDN,160678.602252,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16lsx9mj2s2wr337hv9402enw0886d09grx5c0d4pk97w63kjn2a,,2273.931246,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16m6c5rcpm63k2606lkqadg3x5pykjwr4pthhj9h4ancquafwhjl,,2849.951108,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16m8xz3av9e3lwnxgu0jfnuwckgayev63zpzcu56hsxx7vy4eqzn,EZP,100.609921,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16nnl8ymck6c20x86lfd5p9q3yp9w749cam26y985459ww6kjtz8,ska1,64401.858412,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16nvyyawrxy0rsx99g332y3yasnnz42arrqhrsxq8pv7nwsya9nu,WILD,3.401976,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16p8y0pzx8yx7vz6eqksw9xjhh3tzeymvxcstrgtk8ncw75356yw,ZPCT,818735.693117,True,0.006523187231210758,True,0.002458123312785697,True,0.002458123312785697,True,0.014993564250683102,True,0.010928500332258041,True
pool16pfjyderm8gvzfpcrlk9xunhjetcp4w20g73gzzrvsgncte60e4,,76827873.817154,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,SDG13,43358939.127888,True,0.021109028092260687,True,0.017044436091945975,True,0.017330651581752964,True,0.02155518753225394,True,0.017490595531939223,True
pool16q8rhnyj65mtfz8rvf38ernr0jlcr5gcdpjzv0wgtqvcc5yw7g7,,501.132556,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16qhf24jz4pdru0gqrh9rwnvv9v05a6fq73g4md6mawavz2fg5v7,,2250.458034,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16qr7dz5q4vwf3n87t4lmr0d2zlr5knexpdzkuk4trc8dwed7aw3,YASP,4768582.595765,True,0.01774269903151272,True,0.01396214161393268,True,0.01396214161393268,True,0.019095207847387663,True,0.015314650429807626,True
pool16r36znhvh3h2lk55vu89hsx3ug94sx2etqv9s2006d8awufhaz7,,52.037404,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16r6g7plyuh4cqs9f3qy97l4rh5edwx3w9xvd205mhj2e58cpp28,LQWD,18257811.825353,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,True
pool16rahfu936wdfq34wf6t8rqxvdjxayra5f7y80xq0udnqglrqel9,4KOMA,8228495.097189,True,0.020172865742878993,True,0.016108011482329244,True,0.016108011482329244,True,0.02101566869993114,True,0.01695081443938139,True
pool16rcqtg9gywenzkp6t5qg8um5tuul6d4dzwauppz7z3ufyaj0ky3,C2VN,11231.986424,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16rru46dcyk2h5qjwq6gnxwumdj8zkjjnhxdtvpclyq8h6q9apua,,709.842356,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16sm29hg3qrk5lyp74qcljt38l86v5zvg95395h9gqrn6qe97d9z,,49203.342074,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16tcjctesjnks0p8sfrlf8f3d3vrp2fdn2msy80sgg3cdjtayu3z,TAPSY,6967818.211174,True,0.017937344693544563,True,0.013912879826701351,True,0.015676114691281717,True,0.02068591668833161,True,0.016661451821488392,True
pool16uf3j299ndwd3xmv6fvh648pc3s4c3y80g2t0y2rwew3xz6c3aa,GLOB,6521.75484,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16uja2pt05ddq9mzcsw9xkv40qdl7sm00nvpj0h4arn0fgl2xrae,,2532.541028,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16utp8esfwwpwf4fzlvtulugtdj9mapt42gdwza962pk8q2f45yt,DRMZ,576896.412917,True,0.0,False,0.0,False,0.0,False,0.012069883725084832,True,0.00804642107169271,True
pool16v0jqnz2zuqsdrf6z94ec5rx9ds0xeghsvmddauzt6j5w2u7lsm,IBEX,12609984.899542,True,0.01923924298936141,True,0.015271689746897877,True,0.01623221111916692,True,0.02073652630495727,True,0.01676897306249374,True
pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,BNP,32241675.842833,True,0.019645519212704958,True,0.0158243099993531,True,0.01619676272353956,True,0.020220160558592642,True,0.016398951345240786,True
pool16vxqq0ttyvfkt84f6ksncskgdk0r9w8ulaum0af8cmmfgsf5hua,,113.068208,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16w2mssm03rrk5jzkcvxyma77zcxx4vsjhwz77hka33gnsk9j47n,,2115.669529,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16wt6mzvytu9key68efv7cx6zfkqn0d9kzlnt746cyuv0zj3nxh8,BANAN,301578.459965,True,0.0,False,0.0,False,0.0,False,0.0035269518442709482,True,0.0,False
pool16x5fslqfvgmsyra4vmpvuzq7p5fzeln240envdwfm2jps0j3rw2,0FEES,463969.741487,True,0.0,False,0.0,False,0.0,False,0.009880323619090208,True,0.0058152335188343535,True
pool16y2dn9e7cw07wtergytxr36qlydfe7aj92xhv59e6pzezgwxtv8,NUKE,9913.172904,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16ypn6g8sm5um7mkxyhdu7j9eq9zl35wywq5n9x8g0aujc060qzp,MOM,15811.882827,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16zjsdvuxa39w9k48c9ds7sne4c9lhclmmcly53cdat4nu7l36f6,BMP,116.948336,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
pool16zx2pradv3pdv6tkp2dnll3d7u8sdwld884f228xl62vy2msdt0,MORNE,10754.655804,True,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False
