pool_id,ticker,sigma_ada,pledge_met,unsaturated_k1000,r_base,category_base,r_A,category_A,r_B,category_B,r_C,category_C
pool13s6u5zjngelr5uddhqygqqf5tcup0g3ajenma6amy9zuu7e97gm,CTL,275294.947206,True,True,0.11034598661357523,losing_lt_025,0.11036999940540045,losing_lt_025,0.0897142873867423,losing_lt_025,0.08967526660002634,losing_lt_025
pool13ss25l908k5vqfw0aq2t66xr3hrvlqlsf4tfsmp59kyfxhfmah3,,10573.027034,True,True,0.004237088987475305,losing_lt_025,0.004237115578452977,losing_lt_025,0.0034426996164571384,losing_lt_025,0.003442656406118422,losing_lt_025
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,31653205.292893,True,True,12.69456819299027,strong,12.704399084630921,strong,10.338258302168025,strong,10.322283103251966,strong
pool13u45a953lme8y835e5upndqp50r887dha7gt26v6hcaeup4aavx,QET,14613.990813,True,True,0.0058564832980728745,losing_lt_025,0.0058565178474902,losing_lt_025,0.004758476892468961,losing_lt_025,0.004758420749665806,losing_lt_025
pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,GLOBE,2761.946533,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool13ugz5ye96g5jcxw2c3kt9x7cc75p4lmxl2jz7cy0a4xkkju0dr0,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool13vc4ekwpky5vtnl8pyj60phkmwtv7gsthn4g525udt7mjycs85v,ANTRX,21198.916526,True,True,0.008495434644668,losing_lt_025,0.008495560275023075,losing_lt_025,0.006902846855557518,losing_lt_025,0.006902642706230521,losing_lt_025
pool13w9mcp8af4ef8vwsw624ams38w7hs0chvtjknz2t3pcxkm8w9m2,,9.630058,True,True,3.8591745668043185e-06,losing_lt_025,3.85917460270356e-06,losing_lt_025,3.1355794230329035e-06,losing_lt_025,3.1355793646966357e-06,losing_lt_025
pool13ws3wf9skw0ngg3aze482tdxqsnfmvf4vgy46cux599mxm8n27g,8BALL,1201228.773601,True,True,0.4194152256950272,losing_025_050,0.4198214364243324,losing_025_050,0.35238755658541143,losing_025_050,0.35172746415029055,losing_025_050
pool13wtywenpwvg5snncx5zvxevvry85cp3c9nq0xlxlck9l7qh2spx,0BoB,334174.798509,True,True,0.13394012958622373,losing_lt_025,0.13396221325476534,losing_lt_025,0.10888015707663834,losing_lt_025,0.10884427111525821,losing_lt_025
pool13wzpwavanfpkr4r4j30plrlc6dn6p822lkt22zdllmy7q8y7s90,CARBO,39136.235253,True,True,0.015683559902583105,losing_lt_025,0.015683562933146367,losing_lt_025,0.01274289980784354,losing_lt_025,0.012742894883178245,losing_lt_025
pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,,66808.431699,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool13xlhhdl2phz8sup0hwcuhp6c4kscrtxs6d05n99hnmuakfkd6ws,,39.624703,True,True,1.5879306709500437e-05,losing_lt_025,1.5879306709500437e-05,losing_lt_025,1.2901936701469105e-05,losing_lt_025,1.2901936701469105e-05,losing_lt_025
pool13xzckaj3srgldr67dksx874jxe3c9xnc245xyr44p7cdxh07hft,LGC,2981058.509009,True,True,0.37355611772471414,losing_025_050,0.37355743540121444,losing_025_050,0.3607705180151815,losing_025_050,0.3607683767908685,losing_025_050
pool13y37atzdckzr0gvj8mtnma49602jjtcw2dhr9zmpy4rase88j6p,BKRY,2848.83841,True,True,0.0011416535589663373,losing_lt_025,0.0011416561922429004,losing_lt_025,0.0009275999349013883,losing_lt_025,0.0009275956558269732,losing_lt_025
pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,45738955.779991,True,False,0.5913923785867522,losing_050_075,0.5354882132980184,losing_050_075,0.4772337183867725,losing_025_050,0.5226558510817565,losing_050_075
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,31655449.726951,True,True,12.695468331227717,strong,12.705299924345702,strong,10.338991371418917,strong,10.323015032602191,strong
pool13zagy9a4nnhgme5wcnl0w3xzt523yn76jxh52360rryexc9f9dc,,101.0,True,True,4.047500327775226e-05,losing_lt_025,4.0475003432883184e-05,losing_lt_025,3.2885940541272504e-05,losing_lt_025,3.288594028918476e-05,losing_lt_025
pool13zdrhek6m4n947grhrm0772zt09lrm2vzkffsla25e7yq6xqjkg,FPOOL,128671.768165,True,True,0.051570365848990364,losing_lt_025,0.05157648497946062,losing_lt_025,0.04191582717726821,losing_lt_025,0.04190588359025403,losing_lt_025
pool13zh79cqv3y36cgknzagwegp8y0kuzel2j046jmup97hhjwk5myw,,3567.253335,True,True,0.0014295509324554162,losing_lt_025,0.0014295514701256208,losing_lt_025,0.0011615114431899895,losing_lt_025,0.0011615105694759073,losing_lt_025
pool13zkcgp7se22046p9gczt98au93dw85q2g7m3zany4kzf66y46x0,TERO,11530.049713,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool13zq5jktx7xmngfer82nkrs8aqjklmydntxdqzttas328yuttgx6,VICIS,713401.928742,True,True,0.23773901615720594,losing_lt_025,0.23773903251005782,losing_lt_025,0.22981420704747935,losing_lt_025,0.229814180474095,losing_lt_025
pool140d97glhjr5nws8cdhn70h4nk35vmmmvqe3zwg43t4caxt0m7wn,,30.339049,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool140x77a7cz2j689lmxf836qpjtc3y83rka28v6gpswxdw2mag62e,UNDR,6123261.201371,True,True,0.6086979180548407,losing_050_075,0.6088705532665996,losing_050_075,0.574549573266116,losing_050_075,0.5742690410470079,losing_050_075
pool140xj040w37pcufxdhpjne03sn2rd0fxys4m2c0sgjw5pqjnlx8f,LAKE,9610.220807,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,NASEC,3532902.770817,True,True,0.49373716314624216,losing_025_050,0.4937470464776724,losing_025_050,0.4840629971658801,losing_025_050,0.48404693675230603,losing_025_050
pool142cpn2gm89q72srv9pt7jtt7p7yg43a8ltfqhz3jp3t3xuh7x48,QUASR,10332.502152,True,True,0.004140675417126808,losing_lt_025,0.0041406770038903305,losing_lt_025,0.003364302644148261,losing_lt_025,0.0033643000656575356,losing_lt_025
pool142dzectpdjwzqmfxdg4mehfe9dd0ts39zz4y7x92fqlyc8gwdmh,P142,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool142xwjhpcvtp7tahpmn8tlnek7smefp9wn66z67j8vjpmjxqdg56,EDEN,15013421.131919,True,True,0.5147317828273016,losing_050_075,0.5147320172406834,losing_050_075,0.5033735052362134,losing_050_075,0.5033731243144681,losing_050_075
pool143d6z506u6yfufgzrtx8ywcwx3j4s29lxv5tdugcpcwk2l83gck,,70019865.303432,True,False,1.8388292457425581,edge,1.212550551061075,edge,1.0669158384792525,edge,1.5757672779079575,edge
pool143nv3macakarny2hvg67gg00q5j2kdg6yfvcmefqmea3vnj0nex,AND,263508.639848,True,True,0.10560035078090838,losing_lt_025,0.10560156283791496,losing_lt_025,0.08580323932135811,losing_lt_025,0.08580126972872242,losing_lt_025
pool143x8nhnr3j9mpzvhayuaen0y8l350guj6yd8mhmhhuupvuah3hh,XSEC,299078.923622,True,True,0.11985393547945507,losing_lt_025,0.11985420395775902,losing_lt_025,0.09738197698965301,losing_lt_025,0.09738154071240905,losing_lt_025
pool1442wwr8zzdpcu8uwnglackzr3u5ggrmfxsjja0s7aef66hk2fuc,PASTA,300962.034494,True,True,0.12061702594396627,losing_lt_025,0.12062574694192059,losing_lt_025,0.09802258709911434,losing_lt_025,0.09800841547743856,losing_lt_025
pool144cfav5vd6vwaej6cspzea3pjfvdcjg86uzv9phxegz87ynw2zz,,160.730261,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool144m894gswuy3se407ma5870nkaw5ylykrak73gf4kpepj50ulfa,CLUB,590315.088763,True,True,0.2293855174799875,losing_lt_025,0.2293855174799875,losing_lt_025,0.19220858031774632,losing_lt_025,0.19220858031774632,losing_lt_025
pool1456lrrp0a3gsgkmyx0rm8wkdmdku75tfdlu9xvpffvxmqmjkwee,ADPL,141781.432515,True,True,0.05682238973727622,losing_lt_025,0.05682692238793341,losing_lt_025,0.04617923711730946,losing_lt_025,0.046171871559991536,losing_lt_025
pool1457cnl7qu568h98xrw8krfnjkhf05mfhaq2l50epwy36yuln20q,GMO1,64892438.031818,True,False,17.458964429354264,strong,11.857764412994996,strong,11.690580493187714,strong,15.763479565270298,strong
pool145ak0czqxe97ef38zjupk0pz5yk7pahcyrdfee2lrnsnwawj6dc,TIA,1102338.237266,True,True,0.44177083811409323,losing_025_050,0.4417877836521018,losing_025_050,0.3589801071336628,losing_025_050,0.3589525706343988,losing_025_050
pool146s6wt66d069uqfvjh39qn0racde6pytzju7y4mykf88zc0dscz,,49670173.475712,True,False,19.90495471814449,strong,15.534369342061082,strong,12.621675090424631,strong,16.172775708492402,strong
pool146u0r8qh0jg6rd3th76q6cepwm03nya4pkvfj08juqrz7wxnfv9,PINAS,15.435806,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool147en6w8f9cplnn5x7qt4ese7fpacmmcwuffrtu0yqxpaz4agppr,STI2,15308973.774234,True,True,0.5580958995925294,losing_050_075,0.5581112522811116,losing_050_075,0.5380048314523995,losing_050_075,0.5379798833334535,losing_050_075
pool147t2chee9vcyjxtafwd8emkjj88f9dra0xa2clgwlr6m7tzdzvz,GIGAX,809.142273,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool147tju4482jtl253lgqq88fkefdugcuhaumf8m0rcj8uzxu846qm,,74406557.501501,True,False,1.92672596872028,edge,1.212550551061075,edge,1.0669158384792525,edge,1.6471833653273569,edge
pool1484zq40k4xg69t55z4fqz78zz6j3t9pvlw4jd635w692xhfzkka,,31812.122034,True,True,0.01274855753461762,losing_lt_025,0.012748643554532604,losing_lt_025,0.010358411739828103,losing_lt_025,0.010358271957466253,losing_lt_025
pool1488f5rzus7kpu3zr6zwyw8mdy0rj4m3knssv58enurgsx40msjf,,1087.461798,True,True,0.0004357927294535326,losing_lt_025,0.00043579318495927383,losing_lt_025,0.00035408270296740323,losing_lt_025,0.0003540819627705736,losing_lt_025
pool148ajvsw7z9mhgw43tqvgmfrv22azvm638knkqghqv497xvdl2tk,IOGP,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool149d5lzg7m6susau4f4yfdztgkty34qrcdpvd3ygsetmljgxxf8g,TERA3,20024820.441262,True,True,0.4590488893181635,losing_025_050,0.45904888966079105,losing_025_050,0.4589935499122788,losing_025_050,0.4589935493555091,losing_025_050
pool14ajz2t680q2c7tekek3eqazhnapfl3l4w3cep9tnh9ym6jhph8m,CST,1681450.529794,True,True,0.25911492686490506,losing_025_050,0.259123402783983,losing_025_050,0.2506850949741091,losing_025_050,0.2506713216056074,losing_025_050
pool14atewgzlv6nl2e8k3ndrzwt9y07sepuplj9vuxk3trzzj5lmg64,WAY,1232.792602,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14cautfm2e8jxv79tv59grnryjxs8f2wewz66wup695xgu7wjnvr,,69421.579083,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14cq4fchmmqjygwjw4zexmqqd6a7caxptjnvseyu6wanjuppv4vk,CH1,76723576.889819,True,False,2.2884889562585546,comfortable,1.2741935075817845,edge,1.0949677407030378,edge,1.9188721781659832,edge
pool14dswwngc8j92uek927jced2lfc7c4pa4ss9gry9nu9rhkc7a055,VRIJ,815849.943596,True,True,0.24218322831786,losing_lt_025,0.24219783772010417,losing_lt_025,0.23418362742790963,losing_lt_025,0.23415988714926286,losing_lt_025
pool14dz6syalxmtlykaudkk50t9xtve0ne2rvtsgqmyvfeg5cxx68n4,,36903.304032,True,True,0.014788781873448408,losing_lt_025,0.014788837551029164,losing_lt_025,0.012016020985080462,losing_lt_025,0.01201593050901173,losing_lt_025
pool14e7g4xmj77s7sy5uajwvdmvejmjcvhkf449tasq3tz80gv098t8,,872.085077,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14enw2643rn9nn6yzv60jyz3hj4kxs0jvap87lkgsqykh508jxm6,STSH2,12244223.816442,True,True,0.9226816013169732,losing_075_100,0.9226835556793473,losing_075_100,0.8279834035475183,losing_075_100,0.8279802277086605,losing_075_100
pool14exgv53wem2jwutrqpsdxtrl4hweefymltq02xt72z60x8ge4qf,ADR,449.960297,True,True,0.0001803183159135809,losing_lt_025,0.00018031837018230406,losing_lt_025,0.00014650876395965105,losing_lt_025,0.00014650867577297585,losing_lt_025
pool14f0uj8vghxzs09p3rzvhlur0dnfwylxc67whaz087srtjjrcjgd,BOATS,137063.516769,True,True,0.0549280161963567,losing_lt_025,0.05492884169600387,losing_lt_025,0.04463102524365012,losing_lt_025,0.04462968380672346,losing_lt_025
pool14f58kf59ec7ymk7mm5w07advfgs6a2guur3g5zyf45uvyvl80t4,EVE5,97493.242218,True,True,0.03906984550770971,losing_lt_025,0.0390699951459337,losing_lt_025,0.03174461421501628,losing_lt_025,0.03174437105290231,losing_lt_025
pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,XSP2,37102176.017223,True,True,1.0131016521176779,edge,1.0131459253329682,edge,0.9059636237855537,losing_075_100,0.9058916798107066,losing_075_100
pool14fka0t3prjrldjkavqc6vs0zyngq7jw9edek57js94g9v4r25rg,,4630.384584,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14g73qj0qz05ymqg7dp9kxdu8jr7uuzm6z6n3jwxpvqskghhmhng,TWIN1,8271.238976,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14g7yxpecpp2vt25nc7mjtf8q5g8n362wxksvpxz5fht35khqs0t,EPOOL,1540.253137,True,True,0.0006172450784798305,losing_lt_025,0.0006172451022095233,losing_lt_025,0.0005015116841059834,losing_lt_025,0.0005015116455452327,losing_lt_025
pool14ga04y2dec7vmahzstd2c5mjsw7vq0v62mwclqynvy2wsc5g40p,WAV6,2.5,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14glhqr7989jz4yu0hnytpw62xlq0666sy075ztufdya2yw4d6fe,CNDL,2266.748728,True,True,0.0009083831265343993,losing_lt_025,0.0009083834625341655,losing_lt_025,0.0007380621093078928,losing_lt_025,0.0007380615633082727,losing_lt_025
pool14gw9d5yhxf5t6k68tqvpa95hragu78yuyr7lm9gz9d9dx2yz9s4,EUADA,12697.480936,True,True,0.005088474411104551,losing_lt_025,0.0050885272725418864,losing_lt_025,0.004134514276451733,losing_lt_025,0.004134428376616065,losing_lt_025
pool14gzj8a99u43j2gu3z0wcyedvdca27m2lx7msqxywl3lrcyrvmys,,313.285815,True,True,0.00012554697366743198,losing_lt_025,0.00012554697366743198,losing_lt_025,0.0001020069161047885,losing_lt_025,0.0001020069161047885,losing_lt_025
pool14h7cjyklnrf2ylu6g2z89n5zckeyprw36lstw7lw5kvqwc4xw2d,HIMAL,37.987754,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14hhs6ruwnuaf4fzsmx89mvmjl2qhyy5jnzyk2le03886kj6z9yp,OKYM,3247339.873911,True,True,0.4149181767307785,losing_025_050,0.4149182335594885,losing_025_050,0.41216393085539044,losing_025_050,0.4121638385087367,losing_025_050
pool14hk8kx2c8ukxcq7z3tqdedly9599f9sfhy5lfd3mp98txkdeevk,RDC,41277.291511,True,True,0.01654205443518498,losing_lt_025,0.01654253970081391,losing_lt_025,0.01344160192939458,losing_lt_025,0.01344081337274757,losing_lt_025
pool14hp04q89xy58gh9jjvfra5x8lfzd7jes3jljwcjrh0rcjqkss7y,CCOOP,201.302353,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14hpc9wgnwy0w3jrlcqwftyufm8xs5qena4sax5hx7e5q703uuml,,18.816176,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14hsxa2zfwzvy9ncdjwnx0xkcltjmdydeayxfju7suuuewv0dnke,KROM,271070.64205,True,True,0.1086467095832958,losing_lt_025,0.10866389099464652,losing_lt_025,0.0883173092000483,losing_lt_025,0.08828938940660332,losing_lt_025
pool14kd9lt3gsdhv48j9w4vgcufw0txdvz932xwh9dapkpv2c0j4ytd,FRNTR,26046.378685,True,True,0.010438143046183793,losing_lt_025,0.010438392709509345,losing_lt_025,0.008481599562654254,losing_lt_025,0.008481193859750229,losing_lt_025
pool14kddecyyn0vjm07kr7vctnqnn3dt668dna63epdly220z4kgss7,CUAN,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14klr0hf5chszxhqt72nqxl57q4eemz0ys83pcpnc8nmy68fx5vc,BPT,632.644176,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14lr9ef5a22ng5xcu2rhpkkc86u5fp24r5gnj6hvnjxmsv8t8rtj,FRUIT,17662.245764,True,True,0.007078022722274526,losing_lt_025,0.0070780310639128015,losing_lt_025,0.0057509137945361815,losing_lt_025,0.005750900239373983,losing_lt_025
pool14mfq8s3gspe8sdka6cgkm6jzgd644dvw2av5kqa8w4havs9e57u,,25260.930066,True,True,0.01012336762603755,losing_lt_025,0.010123604429339246,losing_lt_025,0.008225813322097706,losing_lt_025,0.008225428516732447,losing_lt_025
pool14mhf0xtx45a8979mcnad8upas8apwal4nfqd95arv4wlsuk6m9q,GMO2,60103835.657889,True,False,13.209466277783788,strong,9.250280750337865,strong,8.5411734873273,strong,11.480217375585944,strong
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,ZZZ2,33328546.501727,True,True,1.1252143888035422,edge,1.1253479493597212,edge,0.9961376227581095,losing_075_100,0.9959205868543181,losing_075_100
pool14mumny7t9l4ydjkqkllylxzzvwf0s5te9vujqet82eszj3d6ccm,,1.0001,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14n6nrj7rdrcxhwlzx5kytt60pqwnzjm97nuczrpa0ucwzyx2ule,MAKE,136365.182763,True,True,0.054647501966943714,losing_lt_025,0.05464766534158913,losing_lt_025,0.04440149357116407,losing_lt_025,0.04440122808736528,losing_lt_025
pool14n77mmxh6a2d9k05jamzdwsws2ayvkyje8uc7led958p63at3aj,SECUR,9379905.555624,True,True,0.30786421116893486,losing_025_050,0.3079279642354216,losing_025_050,0.29234900075897213,losing_025_050,0.2922454020259312,losing_025_050
pool14nxj3szga2tgllwenjgajfl3y4t570yghhyk36d2heuqvy63wl3,,14570508.614492,True,True,0.7277832630027404,losing_050_075,0.7277832630027404,losing_050_075,0.6730424169318556,losing_050_075,0.6730424169318556,losing_050_075
pool14nzt6708j4jgu5f5ajxgp0pdfp42jqraum585dy2r7vt5zulyd8,BN1AU,16221.979478,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14p4ksk3ddqtax905sys7ujakpxwvfsntjnvlu8p9d3wxycy7pv3,KIRIN,5122.521586,True,True,0.002052812843056773,losing_lt_025,0.002052813040675534,losing_lt_025,0.0016679109166792528,losing_lt_025,0.001667910595548767,losing_lt_025
pool14p6lu0454w4wq6gsxxftqdz43x3tuv3teunp8kgu08tacgf43gd,,594.564135,True,True,0.00023826725709577706,losing_lt_025,0.00023826733378834962,losing_lt_025,0.0001935923333282712,losing_lt_025,0.00019359220870284082,losing_lt_025
pool14pm8aq4eu6ms4r5egy6j4g0ny76cpqgy40qgyxa8c4f02kj98wg,,75059.279918,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAMP,10252.711035,True,True,0.004108712478684168,losing_lt_025,0.0041087268275074584,losing_lt_025,0.003338363863854411,losing_lt_025,0.003338340547016566,losing_lt_025
pool14pwff25hl70dusazjckjqvzft35ew67t33x49hwjm5j7y675ere,,117.618178,True,True,4.713461779972136e-05,losing_lt_025,4.713462053184834e-05,losing_lt_025,3.829688362179488e-05,losing_lt_025,3.829687918208855e-05,losing_lt_025
pool14pxhk34wlpu2azrnwy9ah8hrzxgffhqthcxcp620209eupfjfcn,1337,4365.205438,True,True,0.0017493244607552443,losing_lt_025,0.001749325122164611,losing_lt_025,0.0014213277365475482,losing_lt_025,0.0014213266617573276,losing_lt_025
pool14qpadfdjzw6jkwxy67uhey6tjpyppsmwgz5awfsxwrtpsecslpc,BEADA,1221666.080784,True,True,0.25933955285601645,losing_025_050,0.2593577928990883,losing_025_050,0.24881905522558698,losing_lt_025,0.24878941515559524,losing_lt_025
pool14rf039l9kskejp4g7synrefujghemdwkenx544gywgp9cttert6,,195.445945,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKO,110503.354467,True,True,0.04428351475484617,losing_lt_025,0.044283680848644286,losing_lt_025,0.035980717132442094,losing_lt_025,0.03598044723002014,losing_lt_025
pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,EVRST,51288965.743725,True,False,1.340852106281549,edge,1.1399408544836216,edge,1.02335444165038,edge,1.1865935104056875,edge
pool14sy0qjv6fl5jcv0gfn6zl8w9tqnm67drxum6tdmazcjvypy848w,AIRE,5025.750076,True,True,0.0020140323805807633,losing_lt_025,0.0020140325877737114,losing_lt_025,0.0016364018101708779,losing_lt_025,0.0016364014734823373,losing_lt_025
pool14t5mu3sc07e92k6etpq2xftwjy2z3y8gxq0wny2crdckq2rpt0r,,2602.446738,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14tdqa54j9kwhxpx3q55zrgt2gc8lqk9trkhfe7m36fhp7jjzf6w,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14tj8njl3ggzj4dzcsrm5yjekrahytp4zkh3s78gsxz4c55jfuzv,,760.828483,True,True,0.000304896490843696,losing_lt_025,0.00030489659331903304,losing_lt_025,0.0002477286485938897,losing_lt_025,0.00024772848207146707,losing_lt_025
pool14ts4y6fpvxnc3e2aqwxqh5xskjyzlpzk6rexgyt3syh2vdgrv7a,,500.0,True,True,0.00020037130258993463,losing_lt_025,0.00020037130259743533,losing_lt_025,0.00016280168336854197,losing_lt_025,0.00016280168335635332,losing_lt_025
pool14ujg8l2x6fm5jm07jd6jftktt35dzsnefl2jmx9d8vr4cxxkt5d,,65838.642173,True,True,0.026384349700181404,losing_lt_025,0.02638435041477894,losing_lt_025,0.02143728587322878,losing_lt_025,0.021437284712007787,losing_lt_025
pool14w9tn4w30dwd2lfv4cwjg2a2e3ukfd0nqrydx37fjzf7z5f5jnk,KOBE,85729.413024,True,True,0.034355494398538036,losing_lt_025,0.034355560482583355,losing_lt_025,0.027914000277976015,losing_lt_025,0.027913892891402364,losing_lt_025
pool14wfydr6sewgx0qw39ccv53dysgg9m4u2763ngcyuyuxrxdfhq3e,,2894.300716,True,True,0.0011598703785005912,losing_lt_025,0.0011598711479157318,losing_lt_025,0.0009423965579779853,losing_lt_025,0.0009423953076783819,losing_lt_025
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,31376254.919132,True,True,1.007239889014443,edge,1.010314819746792,edge,0.8661235647504179,losing_075_100,0.8611268023103507,losing_075_100
pool14wn0gvhwme9lxx9l7j85k0dr2twyrgf9j0k3gx0f5d5ckzeln2l,SIRET,896.394957,True,True,0.0003592236503337945,losing_lt_025,0.0003592236503337945,losing_lt_025,0.000291869215896208,losing_lt_025,0.000291869215896208,losing_lt_025
pool14xq8v9s80ut6vmwp93tzhlydhsdqhxk3e9jerl2kl7hm2dq6pru,ARH,70193192.449983,True,False,1.842302224355377,edge,1.212550551061075,edge,1.0669158384792525,edge,1.5785890730308725,edge
pool14y3wr9lkqyeg8z8pwuprmjwahr0ydu0pjs8usy2g93mugtpx622,GAR,190.785069,True,True,7.645571965763443e-05,losing_lt_025,7.645573373581806e-05,losing_lt_025,6.212030653733861e-05,losing_lt_025,6.212028366029018e-05,losing_lt_025
pool14yezww4csqq4ny9xwl45e3vckvrd7rkw2j4f350wl2mqqw6shcf,MnM,2659.962122,True,True,0.0010659618251800773,losing_lt_025,0.0010659634999500044,losing_lt_025,0.0008660980651888963,losing_lt_025,0.0008660953436877644,losing_lt_025
pool14ym9xrwe8vjl8xfm7xjx3eeg7fdqekkrejhuug732myd66y6qdy,,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14z3hap9tf6gt4gk8u84kcwm3s0etcgha26sn8t8wmvcruk0kvgj,JACKS,736295.228921,True,True,0.23079190746372968,losing_lt_025,0.23079214871973072,losing_lt_025,0.22960781484427759,losing_lt_025,0.22960742280327587,losing_lt_025
pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX,107.145887,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,33030614.608485,True,True,0.8798975925020669,losing_075_100,0.8800664759840016,losing_075_100,0.7985137580930899,losing_075_100,0.7982393224349461,losing_075_100
pool14zkvjsd7ny9dgc2d5faqwttzh2me0tzuk9xmf8vydxxcvqaaaya,FORT,621.049241,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1509aw97y38yl6cpamvpzv58hh9c6lxrggxssya9twj9f6xxd394,HKB,2154.234843,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool150hft90uw7tzr9uvj7tqkjp4u98a9hl20llj3n9ew76kkfm768r,MONKY,1606607.518224,True,True,0.23373185120852505,losing_lt_025,0.23373193812266208,losing_lt_025,0.2324660312949086,losing_lt_025,0.2324658900594359,losing_lt_025
pool150n38x8gquu4yt5s0s6m3ajjqe89y68x96dh32tq8a4es2l6dvp,ETO1,4007584.229626,True,True,1.6060097446380428,edge,1.6060097446380428,edge,1.3048829175184098,edge,1.3048829175184098,edge
pool1522rtve5zlgnlh3zm5a4mcy3u7gpndg3kkac3xyzxmp6x6weca3,1112,3499196.497981,True,True,0.700203127471855,losing_050_075,0.7002032385501117,losing_050_075,0.6329234094759254,losing_050_075,0.6329232289737581,losing_050_075
pool152zrg07tzs7vjcw7q64r85egv6efr59lsyn4v5yqqxy0vspj26f,PTON,0.0,False,True,0.0,excluded,0.0,excluded,0.0,excluded,0.0,excluded
pool1533ly347ggl6je42ta7l7dv262hg07n8p4y8v32npgvajl6rxqz,MONTY,49315.192102,True,True,0.01976297965507993,losing_lt_025,0.019763260784069946,losing_lt_025,0.016058106196019307,losing_lt_025,0.016057649361410537,losing_lt_025
pool153sc4fct34a680nyfj4084w8dpax6c0zt0js8zqvg3sj7wtk486,SASA2,22253959.434916,True,True,0.7129304536170114,losing_050_075,0.7129305365631324,losing_050_075,0.6626912414603443,losing_050_075,0.6626911066728977,losing_050_075
pool154hq0j6u6ydz62mtlu7xaj78mhreyp0zsv2kq7f0qmne2fu4t7y,CTEC,13790648.152554,True,True,0.5208222808922935,losing_050_075,0.5208301274452184,losing_050_075,0.5081535844874246,losing_050_075,0.5081408338389217,losing_050_075
